WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
long-separated          21     1    14    14    46  1261   227    11    11  1231     -99
schoolfriend            21     1    12    12    53  1262   300     3     3  1230       1
schoolfriend            21     1    12    12    56  1262   251     6     6  1232       1
can                    -99     0     0     0     0  1263     0     0     0     0       0
trigger                 21     1     7     7    70  1264   269     3     3  1233       2
far                     21     1     3     3    75  1265   126     0     0  1234      39
more                    21     2     4     4     3  1266   228     3     3  1236     168
fear                    21     2     4     4     5  1267   161     0     0  1238       9
than                    21     2     4     4    11  1268   281     1     1  1237     123
joy.                   -99     0     0     0     0  1269     0     0     0     0       0
Did                     21     2     3     3    21  1270   145     1     1  1239      43
the                    -99     0     0     0     0  1271     0     0     0     0       0
charismatic             21     2    11    11    30  1272   339     2     2  1240       1
soul                    21     2     4     4    44  1273   274     4     4  1241       1
who                    -99     0     0     0     0  1274     0     0     0     0       0
thrilled                21     2     8     8    54  1275   161     5     5  1242       1
thrilled                21     2     8     8    52  1275   164     3     3  1243       1
your                   -99     0     0     0     0  1276     0     0     0     0       0
teenage                 21     2     7     7    67  1277   314     4     4  1244       3
self                    21     2     4     4    75  1278   163     4     4  1245       1
evolve                  21     3     6     6     2  1279   216     2     2  1246       1
into                   -99     0     0     0     0  1280     0     0     0     0       0
a                      -99     0     0     0     0  1281     0     0     0     0       0
bore,                   21     3     5     4    14  1282   270     0     0  1247       3
bore,                   21     3     5     4    19  1282   101     5     5  1248       3
a                      -99     0     0     0     0  1283     0     0     0     0       0
prig,                   21     3     5     4    26  1284   347     4     4  1249       1
an                     -99     0     0     0     0  1285     0     0     0     0       0
oaf?                    21     3     4     3    33  1286   376     2     2  1250       1
Worse,                  21     3     6     5    38  1287   282     2     2  1251      11
did                     21     3     3     3    43  1288   184     0     0  1252      43
they                    21     3     4     4    51  1289   173     4     4  1253     258
never                  -99     0     0     0     0  1290     0     0     0     0       0
possess                 21     3     7     7    59  1291   203     1     1  1254       1
possess                 21     3     7     7    63  1291   162     5     5  1255       1
the                    -99     0     0     0     0  1292     0     0     0     0       0
virtues                 21     3     7     7    75  1293   220     5     5  1256       3
you                    -99     0     0     0     0  1294     0     0     0     0       0
innocently              21     4    10    10     4  1295   151     0     0  1257       1
pinned                  21     4     6     6    18  1296   201     3     3  1258       1
pinned                  21     4     6     6    19  1296   247     4     4  1261       1
to                     -99     0     0     0     0  1297     0     0     0     0       0
them?                   21     4     5     4    27  1298   144     2     2  1259      80
them?                   21     4     5     4    25  1298   215     0     0  1260      80
What                    21     4     4     4    34  1299   230     3     3  1262     125
applies                 21     4     7     7    42  1300   182     6     6  1263       3
applies                 21     4     7     7    40  1300    99     4     4  1264       3
to                     -99     0     0     0     0  1301     0     0     0     0       0
people                  21     4     6     6    51  1302   206     4     4  1265      90
people                  21     4     6     6    47  1302   164     0     0  1270      90
applies,                21     4     8     7    59  1303   243     5     5  1267       3
applies,                21     4     8     7    60  1303    72     6     6  1268       3
in                     -99     0     0     0     0  1304     0     0     0     0       0
spades,                 21     4     7     6    70  1305    72     4     4  1269       1
spades,                 21     4     7     6    70  1305   351     4     4  1271       1
to                     -99     0     0     0     0  1306     0     0     0     0       0
literature.             21     5    11    10     6  1307   102     6     6  1273      12
literature.             21     5    11    10     3  1307   192     3     3  1274      12
To                     -99     0     0     0     0  1308     0     0     0     0       0
re-read                 21     5     7     7    21  1309   248     6     6  1275     -99
re-read                 21     5     7     7    18  1309   222     3     3  1277     -99
a                      -99     0     0     0     0  1310     0     0     0     0       0
favourite               21     5     9     9    29  1311   114     4     4  1276       5
favourite               21     5     9     9    29  1311   156     4     4  1278       5
author                  21     5     6     6    39  1312   196     4     4  1279      13
of                     -99     0     0     0     0  1313     0     0     0     0       0
one's                   21     5     5     5    50  1314   181     5     5  1280      13
youth                  -99     0     0     0     0  1315     0     0     0     0       0
is                      21     5     2     2    57  1316   167     0     0  1281     717
to                      21     5     2     2    62  1317    92     2     2  1283    1597
court                   21     5     5     5    67  1318   164     4     4  1282       8
incredulity,            22     1    12    11     2  1319   140     2     2  1284       1
incredulity,            22     1    12    11     7  1319   215     7     7  1285       1
incredulity,            22     1    12    11     6  1319   201     6     6  1286       1
incredulity,            22     1    12    11    10  1319   331    10    10  1288       1
and                    -99     0     0     0     0  1320     0     0     0     0       0
even                    22     1     4     4    20  1321   193     3     3  1289      84
self-disgust.           22     1    13    12    27  1322   263     5     5  1290     -99
self-disgust.           22     1    13    12    32  1322   211    10    10  1291     -99
How                    -99     0     0     0     0  1323     0     0     0     0       0
could                   22     1     5     5    43  1324   271     3     3  1292      84
I                      -99     0     0     0     0  1325     0     0     0     0       0
have                   -99     0     0     0     0  1326     0     0     0     0       0
rated                   22     1     5     5    54  1327   233     1     1  1293       1
rated                   22     1     5     5    58  1327   155     5     5  1294       1
that                   -99     0     0     0     0  1328     0     0     0     0       0
pretentious             22     1    11    11    70  1329   293     6     6  1295       1
pretentious             22     1    11    11    66  1329   224     2     2  1296       1
garbage/sentimental     22     2    19    19     3  1330   349     3     3  1297     -99
garbage/sentimental     22     2    19    19    12  1330   263    12    12  1298     -99
schlock?                22     2     8     7    26  1331   309     6     6  1299       1
schlock?                22     2     8     7    23  1331   252     3     3  1300       1
Around                  22     2     6     6    39  1332   384     6     6  1302      31
Around                  22     2     6     6    37  1332   250     4     4  1304      31
the                     22     2     3     3    42  1333   149     2     2  1301    3511
age                    -99     0     0     0     0  1334     0     0     0     0       0
of                      22     2     2     2    50  1335   145     2     2  1303    1757
15,                     22     2     3     2    51  1336   316     0     0  1305     -99
I                      -99     0     0     0     0  1337     0     0     0     0       0
adored                  22     2     6     6    63  1338   226     6     6  1306       1
John                   -99     0     0     0     0  1339     0     0     0     0       0
Steinbeck's             22     2    11    11    71  1340   183     2     2  1307     -99
Steinbeck's             22     2    11    11    77  1340   311     8     8  1308     -99
The                     22     3     3     3     3  1341   167     3     3  1309    3511
Grapes                 -99     0     0     0     0  1342     0     0     0     0       0
of                     -99     0     0     0     0  1343     0     0     0     0       0
Wrath                   22     3     5     5    14  1344   183     0     0  1310       3
almost                  22     3     6     6    26  1345   555     6     6  1311      16
more                   -99     0     0     0     0  1346     0     0     0     0       0
than                    22     3     4     4    33  1347   292     1     1  1312     123
any                    -99     0     0     0     0  1348     0     0     0     0       0
other                   22     3     5     5    43  1349   235     2     2  1313      78
novel.                  22     3     6     5    49  1350   146     2     2  1314       7
Soon                   -99     0     0     0     0  1351     0     0     0     0       0
enough,                 22     3     7     6    63  1352   356     4     4  1315      32
I                      -99     0     0     0     0  1353     0     0     0     0       0
learnt                  22     3     6     6    74  1354    96     5     5  1316       3
this                   -99     0     0     0     0  1355     0     0     0     0       0
was                     22     4     3     3     3  1356   285     3     3  1319     383
an                      22     4     2     2     5  1357   229     1     1  1321     195
inadmissible            22     4    12    12    11  1358   303     4     4  1320       1
inadmissible            22     4    12    12    11  1358   341     4     4  1323       1
inadmissible            22     4    12    12    12  1358   294     5     5  1324       1
inadmissible            22     4    12    12    13  1358    86     6     6  1325       1
affection.              22     4    10     9    26  1359   200     6     6  1322       2
affection.              22     4    10     9    26  1359   226     6     6  1326       2
affection.              22     4    10     9    24  1359   229     4     4  1327       2
Too                    -99     0     0     0     0  1360     0     0     0     0       0
folksy,                 22     4     7     6    38  1361    55     3     3  1328       1
folksy,                 22     4     7     6    42  1361   197     7     7  1330       1
folksy,                 22     4     7     6    35  1361   164     0     0  1331       1
folksy,                 22     4     7     6    39  1361   138     4     4  1332       1
too                    -99     0     0     0     0  1362     0     0     0     0       0
naturalistic,           22     4    13    12    52  1363   453     5     5  1333       1
stylistically           22     4    13    13    68  1364   270     7     7  1334       1
stylistically           22     4    13    13    66  1364   188     5     5  1335       1
stylistically           22     4    13    13    72  1364   458    11    11  1336       1
stylistically           22     4    13    13    74  1364    99    13    13  1337       1
immature,               22     5     9     8     1  1365   322     1     1  1338       2
politically             22     5    11    11    16  1366   239     6     6  1339       1
na‹ve:                  22     5     6     5    26  1367   282     4     4  1340     -99
the                     22     5     3     3    32  1368   124     3     3  1342    3511
hit                    -99     0     0     0     0  1369     0     0     0     0       0
squads                  22     5     6     6    39  1370   230     2     2  1343       1
squads                  22     5     6     6    43  1370   172     6     6  1344       1
of                     -99     0     0     0     0  1371     0     0     0     0       0
academic                22     5     8     8    52  1372   246     5     5  1345       6
academic                22     5     8     8    52  1372   146     5     5  1348       6
criticism               22     5     9     9    65  1373   176     9     9  1346       5
criticism               22     5     9     9    62  1373   232     6     6  1347       5
had                     22     5     3     3    69  1374   233     3     3  1350     130
dropped                 22     5     7     7    77  1375   148     7     7  1318       2
dropped                 22     5     7     7    73  1375   405     3     3  1349       2
dropped                 22     5     7     7    77  1375    71     7     7  1351       2
down                    23     1     4     4     0  1376   139     0     0  1352      38
hard                    23     1     4     4     6  1377   178     1     1  1353       9
on                      23     1     2     2    12  1378   167     2     2  1354     417
on                      23     1     2     2    11  1378   133     1     1  1355     417
Steinbeck               23     1     9     9    21  1379   182     8     8  1362       6
even                    23     1     4     4    23  1380   141     0     0  1356      84
even                    23     1     4     4    27  1380   180     4     4  1361      84
before                  23     1     6     6    31  1381    92     3     3  1357      50
before                  23     1     6     6    31  1381   117     3     3  1360      50
before                  23     1     6     6    32  1381   183     4     4  1363      50
his                    -99     0     0     0     0  1382     0     0     0     0       0
death                   23     1     5     5    41  1383   215     2     2  1359      22
death                   23     1     5     5    41  1383   164     2     2  1364      22
in                     -99     0     0     0     0  1384     0     0     0     0       0
1968.                   23     1     5     4    52  1385   423     4     4  1365     -99
He                     -99     0     0     0     0  1386     0     0     0     0       0
was                     23     1     3     3    60  1387   178     3     3  1368     383
born                    23     1     4     4    62  1388   327     1     1  1366       3
born                    23     1     4     4    65  1388   279     4     4  1367       3
-                      -99     0     0     0     0  1389     0     0     0     0       0
in                     -99     0     0     0     0  1390     0     0     0     0       0
Salinas,                23     1     8     7    76  1391   356     5     5  1369       1
Salinas,                23     1     8     7    79  1391   108     8     8  1370       1
California              23     2    10    10     5  1392   171     5     5  1371       4
-                      -99     0     0     0     0  1393     0     0     0     0       0
on                     -99     0     0     0     0  1394     0     0     0     0       0
27                      23     2     2     2    18  1395    91     2     2  1373     -99
February                23     2     8     8    21  1396   203     2     2  1372       6
1902,                   23     2     5     4    28  1397   188     0     0  1375     -99
1902,                   23     2     5     4    33  1397   398     5     5  1376     -99
and                    -99     0     0     0     0  1398     0     0     0     0       0
next                    23     2     4     4    41  1399   225     3     3  1377      35
week                   -99     0     0     0     0  1400     0     0     0     0       0
Allen                   23     2     5     5    49  1401   185     1     1  1378       2
Lane                    23     2     4     4    56  1402   332     2     2  1379       1
publishes               23     2     9     9    66  1403   316     7     7  1380       1
an                     -99     0     0     0     0  1404     0     0     0     0       0
ample                   23     2     5     5    74  1405   227     2     2  1381       1
ample                   23     2     5     5    76  1405   215     4     4  1382       1
selection               23     3     9     9     3  1406   125     3     3  1383       1
of                     -99     0     0     0     0  1407     0     0     0     0       0
his                     23     3     3     3    15  1408   294     2     2  1387     161
non-fiction             23     3    11    11    19  1409   240     2     2  1385     -99
non-fiction             23     3    11    11    24  1409   244     7     7  1386     -99
to                      23     3     2     2    30  1410   174     1     1  1388    1597
mark                    23     3     4     4    36  1411   301     4     4  1389      10
the                    -99     0     0     0     0  1412     0     0     0     0       0
centenary:              23     3    10     9    47  1413   386     6     6  1390       1
Of                     -99     0     0     0     0  1414     0     0     0     0       0
Men                     23     3     3     3    58  1415   189     3     3  1391      20
Men                     23     3     3     3    57  1415   155     2     2  1393      20
and                    -99     0     0     0     0  1416     0     0     0     0       0
their                   23     3     5     5    68  1417   213     5     5  1395     225
Making,                 23     3     7     6    69  1418   174     0     0  1392      27
Making,                 23     3     7     6    71  1418   171     2     2  1394      27
Making,                 23     3     7     6    75  1418   227     6     6  1396      27
edited                 -99     0     0     0     0  1419     0     0     0     0       0
by                      23     4     2     2     8  1420   174     1     1  1397     252
Susan                  -99     0     0     0     0  1421     0     0     0     0       0
Shillinglaw             23     4    11    11    18  1422    87     2     2  1398       1
Shillinglaw             23     4    11    11    19  1422   168     3     3  1399       1
Shillinglaw             23     4    11    11    24  1422   333     8     8  1400       1
and                    -99     0     0     0     0  1423     0     0     0     0       0
Jackson                 23     4     7     7    38  1424   217     6     6  1401       1
Jackson                 23     4     7     7    37  1424   104     5     5  1402       1
J                      -99     0     0     0     0  1425     0     0     0     0       0
Benson                  23     4     6     6    47  1426    96     5     5  1403       1
Benson                  23     4     6     6    47  1426   111     5     5  1404       1
(œ25).                  23     4     6     3    49  1427    93     0    -1  1405     -99
(œ25).                  23     4     6     3    54  1427   368     5     4  1406     -99
Of                     -99     0     0     0     0  1428     0     0     0     0       0
course,                 23     4     7     6    64  1429   213     5     5  1407      32
I                      -99     0     0     0     0  1430     0     0     0     0       0
opened                  23     4     6     6    74  1431   215     5     5  1408       5
it                      23     4     2     2    78  1432    94     2     2  1409     544
with                   -99     0     0     0     0  1433     0     0     0     0       0
trepidation.            23     5    12    11     5  1434   192     0     0  1410       2
trepidation.            23     5    12    11    11  1434   530     6     6  1411       2
Would                   23     5     5     5    23  1435   177     5     5  1413     146
Steinbeck               23     5     9     9    25  1436   291     1     1  1412       6
prove                   23     5     5     5    35  1437   145     1     1  1414       3
as                      23     5     2     2    41  1438   293     1     1  1415     422
cringingly              23     5    10    10    48  1439   366     5     5  1416       1
embarrassing            23     5    12    12    61  1440   254     7     7  1417       2
embarrassing            23     5    12    12    58  1440   306     4     4  1419       2
as                     -99     0     0     0     0  1441     0     0     0     0       0
every                   23     5     5     5    74  1442   204     4     4  1418      45
every                   23     5     5     5    74  1442   307     4     4  1420      45
other                   24     1     5     5     4  1443   113     4     4  1421      78
15-year-old             24     1    11    11    12  1444   204     6     6  1422     -99
15-year-old             24     1    11    11     7  1444   203     1     1  1424     -99
15-year-old             24     1    11    11    15  1444   171     9     9  1425     -99
crush?                  24     1     6     5    19  1445   136     1     1  1423       1
crush?                  24     1     6     5    21  1445   331     3     3  1426       1
I                      -99     0     0     0     0  1446     0     0     0     0       0
need                    24     1     4     4    35  1447   181     4     4  1428      36
not                     24     1     3     3    38  1448   157     2     2  1427     277
have                    24     1     4     4    44  1449   257     4     4  1429     361
worried.                24     1     8     7    50  1450    94     5     5  1430       3
Of                     -99     0     0     0     0  1451     0     0     0     0       0
Men                     24     1     3     3    60  1452   240     3     3  1432      20
and                     24     1     3     3    64  1453   182     3     3  1431    1283
their                   24     1     5     5    68  1454   479     3     3  1434     225
Making                  24     1     6     6    74  1455   192     3     3  1433      27
is                      24     1     2     2    80  1456   130     2     2  1435     717
a                      -99     0     0     0     0  1457     0     0     0     0       0
constant                24     2     8     8     2  1458   238     0     0  1436       1
delight,                24     2     8     7    14  1459   320     3     3  1437       3
a                      -99     0     0     0     0  1460     0     0     0     0       0
generous,               24     2     9     8    27  1461   106     5     5  1438       2
open-hearted            24     2    12    12    33  1462   228     1     1  1440     -99
open-hearted            24     2    12    12    39  1462   179     7     7  1441     -99
open-hearted            24     2    12    12    40  1462   334     8     8  1443     -99
vaudeville              24     2    10    10    48  1463   223     3     3  1442       1
vaudeville              24     2    10    10    52  1463   161     7     7  1444       1
vaudeville              24     2    10    10    50  1463   289     5     5  1445       1
show                   -99     0     0     0     0  1464     0     0     0     0       0
of                      24     2     2     2    61  1465   282     0     0  1446    1757
a                      -99     0     0     0     0  1466     0     0     0     0       0
book                    24     2     4     4    69  1467   240     3     3  1447      33
that                    24     2     4     4    75  1468   280     4     4  1448     871
switches               -99     0     0     0     0  1469     0     0     0     0       0
from                   -99     0     0     0     0  1470     0     0     0     0       0
elegantly               24     3     9     9    16  1471   416     2     2  1449       1
crafted                 24     3     7     7    24  1472   221     0     0  1450       1
crafted                 24     3     7     7    29  1472   191     5     5  1451       1
memoirs                 24     3     7     7    37  1473   370     5     5  1452       1
to                     -99     0     0     0     0  1474     0     0     0     0       0
frivolous               24     3     9     9    47  1475   378     4     4  1453       2
pieces                  24     3     6     6    56  1476   291     3     3  1454       5
on                     -99     0     0     0     0  1477     0     0     0     0       0
fishing                 24     3     7     7    68  1478   181     5     5  1455       3
fishing                 24     3     7     7    66  1478   209     3     3  1456       3
fishing                 24     3     7     7    63  1478   196     0     0  1457       3
fishing                 24     3     7     7    66  1478   166     3     3  1460       3
fishing                 24     3     7     7    63  1478   169     0     0  1461       3
or                      24     3     2     2    73  1479   175     2     2  1458     194
Fords,                  24     3     6     5    76  1480   302     2     2  1462       1
Fords,                  24     3     6     5    74  1480   221     0     0  1463       1
from                    24     4     4     4     2  1481    97     2     2  1464     248
thrilling              -99     0     0     0     0  1482     0     0     0     0       0
reportage               24     4     9     9    20  1483   203     5     5  1466       3
reportage               24     4     9     9    22  1483   264     7     7  1467       3
reportage               24     4     9     9    20  1483   188     5     5  1468       3
to                     -99     0     0     0     0  1484     0     0     0     0       0
sinewy                  24     4     6     6    30  1485   329     2     2  1469       1
meditations             24     4    11    11    38  1486   330     3     3  1470       1
meditations             24     4    11    11    40  1486   241     5     5  1471       1
on                      24     4     2     2    48  1487    88     1     1  1477     417
politics                24     4     8     8    52  1488   253     2     2  1472      19
politics                24     4     8     8    53  1488   105     3     3  1474      19
politics                24     4     8     8    50  1488   102     0     0  1478      19
politics                24     4     8     8    57  1488   209     7     7  1479      19
and                    -99     0     0     0     0  1489     0     0     0     0       0
culture.                24     4     8     7    65  1490   139     2     2  1473      22
culture.                24     4     8     7    67  1490   244     4     4  1480      22
Not                    -99     0     0     0     0  1491     0     0     0     0       0
all                     24     4     3     3    77  1492   390     1     1  1481     167
of                      24     5     2     2     0  1493   220     0     0  1483    1757
it                      24     5     2     2     4  1494   220     1     1  1482     544
it                      24     5     2     2     5  1494   186     2     2  1484     544
is                      24     5     2     2     7  1495   116     1     1  1486     717
perfect,                24     5     8     7    10  1496   209     1     1  1485      11
or                     -99     0     0     0     0  1497     0     0     0     0       0
profound.               24     5     9     8    24  1498   173     3     3  1487       2
profound.               24     5     9     8    22  1498   164     1     1  1488       2
profound.               24     5     9     8    25  1498   141     4     4  1489       2
Steinbeck               24     5     9     9    38  1499   272     7     7  1490       6
wrote                   24     5     5     5    46  1500   240     5     5  1491      16
wrote                   24     5     5     5    45  1500   393     4     4  1494      16
reams                   24     5     5     5    50  1501    85     3     3  1476       1
reams                   24     5     5     5    50  1501    72     3     3  1493       1
reams                   24     5     5     5    51  1501   451     4     4  1495       1
of                      24     5     2     2    53  1502   142     0     0  1492    1757
journalism              24     5    10    10    60  1503   209     4     4  1496       2
over                    24     5     4     4    71  1504   397     4     4  1497      76
three                   24     5     5     5    76  1505   100     4     4  1498      28
decades,                25     1     8     7     1  1506   177     1     1  1499       6
decades,                25     1     8     7     4  1506   327     4     4  1500       6
decades,                25     1     8     7     7  1506   444     7     7  1501       6
and                     25     1     3     3     9  1507   151     0     0  1502    1283
one                    -99     0     0     0     0  1508     0     0     0     0       0
leading                 25     1     7     7    18  1509   366     1     1  1503       5
leading                 25     1     7     7    24  1509   205     7     7  1504       5
item                   -99     0     0     0     0  1510     0     0     0     0       0
on                      25     1     2     2    31  1511   293     1     1  1505     417
on                      25     1     2     2    30  1511   315     0     0  1507     417
the                     25     1     3     3    34  1512   203     1     1  1508    3511
academic                25     1     8     8    37  1513   198     0     0  1506       6
academic                25     1     8     8    42  1513   202     5     5  1509       6
charge-sheet            25     1    12    12    51  1514   337     5     5  1510     -99
charge-sheet            25     1    12    12    57  1514   165    11    11  1511     -99
states                  25     1     6     6    64  1515   158     5     5  1512       9
that                   -99     0     0     0     0  1516     0     0     0     0       0
he                      25     1     2     2    71  1517   171     0     0  1513     265
squandered             -99     0     0     0     0  1518     0     0     0     0       0
too                    -99     0     0     0     0  1519     0     0     0     0       0
much                    25     2     4     4    17  1520   216     2     2  1514      97
talent                  25     2     6     6    24  1521   229     4     4  1515       4
on                     -99     0     0     0     0  1522     0     0     0     0       0
ephemera.               25     2     9     8    34  1523   366     4     4  1516       1
ephemera.               25     2     9     8    36  1523   243     6     6  1518       1
ephemera.               25     2     9     8    37  1523   157     7     7  1519       1
ephemera.               25     2     9     8    38  1523   210     8     8  1520       1
But,                   -99     0     0     0     0  1524     0     0     0     0       0
all                     25     2     3     3    46  1525   160     1     1  1521     167
in                      25     2     2     2    49  1526   274     0     0  1523    1091
all,                    25     2     4     3    54  1527    78     2     2  1522     167
all,                    25     2     4     3    55  1527   114     3     3  1524     167
his                    -99     0     0     0     0  1528     0     0     0     0       0
praise                  25     2     6     6    64  1529   195     3     3  1525       2
for                    -99     0     0     0     0  1530     0     0     0     0       0
Mark                    25     2     4     4    74  1531   350     2     2  1526      10
Twain's                 25     3     7     7     7  1532    65     7     7  1527     -99
Twain's                 25     3     7     7     6  1532    90     6     6  1528     -99
'incredible             25     3    11    10    16  1533   264     8     7  1529       1
ear                    -99     0     0     0     0  1534     0     0     0     0       0
and                     25     3     3     3    27  1535   149     3     3  1530    1283
and                     25     3     3     3    25  1535   235     1     1  1531    1283
and                     25     3     3     3    25  1535   299     1     1  1533    1283
eye                    -99     0     0     0     0  1536     0     0     0     0       0
and                     25     3     3     3    33  1537   155     1     1  1532    1283
and                     25     3     3     3    35  1537   172     3     3  1534    1283
sense                   25     3     5     5    41  1538   246     5     5  1535      14
of                     -99     0     0     0     0  1539     0     0     0     0       0
form'                   25     3     5     4    48  1540   257     3     3  1536      18
as                     -99     0     0     0     0  1541     0     0     0     0       0
a                       25     3     1     1    55  1542   336     1     1  1537    1434
subjective              25     3    10    10    64  1543   160     8     8  1538       1
observer                25     3     8     8    72  1544   412     5     5  1539       4
goes                    25     3     4     4    79  1545   173     3     3  1540      13
for                     25     4     3     3     1  1546    77     1     1  1541     519
Steinbeck,             -99     0     0     0     0  1547     0     0     0     0       0
too.                   -99     0     0     0     0  1548     0     0     0     0       0
Here                   -99     0     0     0     0  1549     0     0     0     0       0
is                      25     4     2     2    31  1550   309     2     2  1545     717
is                      25     4     2     2    31  1550   195     2     2  1547     717
the                     25     4     3     3    35  1551   242     3     3  1550    3511
democratic              25     4    10    10    40  1552   212     4     4  1546       4
democratic              25     4    10    10    40  1552   272     4     4  1549       4
democratic              25     4    10    10    42  1552   286     6     6  1551       4
American                25     4     8     8    53  1553   305     6     6  1552      16
voice                   25     4     5     5    60  1554   189     4     4  1553       5
in                     -99     0     0     0     0  1555     0     0     0     0       0
all                     25     4     3     3    68  1556   161     3     3  1554     167
all                     25     4     3     3    66  1556   163     1     1  1555     167
all                     25     4     3     3    67  1556   225     2     2  1557     167
its                    -99     0     0     0     0  1557     0     0     0     0       0
glory:                  25     4     6     5    76  1558    87     3     3  1556       2
glory:                  25     4     6     5    74  1558   100     1     1  1558       2
glory:                  25     4     6     5    78  1558    94     5     5  1559       2
friendly,               25     5     9     8     6  1559   267     6     6  1560       4
courageous,             25     5    11    10    16  1560   389     6     6  1561       2
compassionate,          25     5    14    13    30  1561   300     8     8  1562       1
compassionate,          25     5    14    13    34  1561   161    12    12  1563       1
keen                   -99     0     0     0     0  1562     0     0     0     0       0
to                      25     5     2     2    42  1563   221     0     0  1564    1597
go                     -99     0     0     0     0  1564     0     0     0     0       0
everywhere,             25     5    11    10    52  1565   130     4     4  1565       5
everywhere,             25     5    11    10    48  1565   242     0     0  1566       5
everywhere,             25     5    11    10    55  1565   110     7     7  1567       5
everywhere,             25     5    11    10    50  1565   104     2     2  1568       5
see                    -99     0     0     0     0  1566     0     0     0     0       0
everything,             25     5    11    10    66  1567   186     2     2  1569      13
everything,             25     5    11    10    71  1567   282     7     7  1570      13
and                     25     5     3     3    79  1568   482     3     3  1571    1283
capture                 26     1     7     7     1  1569   134     1     1  1572       4
capture                 26     1     7     7     6  1569   178     6     6  1573       4
it                     -99     0     0     0     0  1570     0     0     0     0       0
all                     26     1     3     3    11  1571   264     0     0  1574     167
all                     26     1     3     3    14  1571   278     3     3  1576     167
in                      26     1     2     2    16  1572   148     1     1  1575    1091
in                      26     1     2     2    16  1572   285     1     1  1577    1091
pacy,                   26     1     5     4    22  1573   160     4     4  1578       1
spirited                26     1     8     8    25  1574   270     1     1  1580       1
spirited                26     1     8     8    30  1574   180     6     6  1581       1
spirited                26     1     8     8    29  1574   458     5     5  1582       1
spirited                26     1     8     8    30  1574   174     6     6  1583       1
prose                   26     1     5     5    38  1575   208     5     5  1584       4
that                   -99     0     0     0     0  1576     0     0     0     0       0
can                     26     1     3     3    47  1577   198     3     3  1585     123
swing                   26     1     5     5    53  1578   199     5     5  1586       2
between                 26     1     7     7    59  1579   177     5     5  1587      42
high                    26     1     4     4    66  1580   224     4     4  1588      14
ideas                   26     1     5     5    71  1581   229     4     4  1589       7
and                     26     1     3     3    76  1582   104     3     3  1590    1283
street                  26     2     6     6     5  1583   264     5     5  1591      15
life                   -99     0     0     0     0  1584     0     0     0     0       0
without                 26     2     7     7    17  1585   257     5     5  1592      33
without                 26     2     7     7    13  1585   107     1     1  1593      33
missing                 26     2     7     7    25  1586   159     5     5  1594       4
a                      -99     0     0     0     0  1587     0     0     0     0       0
beat.                   26     2     5     4    33  1588   243     3     3  1596       3
beat.                   26     2     5     4    33  1588   384     3     3  1597       3
The                    -99     0     0     0     0  1589     0     0     0     0       0
collection              26     2    10    10    45  1590   230     5     5  1598       5
collection              26     2    10    10    42  1590   181     2     2  1600       5
collection              26     2    10    10    45  1590   142     5     5  1601       5
teems                   26     2     5     5    56  1591   173     5     5  1599       1
teems                   26     2     5     5    51  1591   202     0     0  1602       1
with                    26     2     4     4    58  1592   219     1     1  1603     393
hundreds                26     2     8     8    67  1593   296     5     5  1604       6
hundreds                26     2     8     8    64  1593    86     2     2  1605       6
of                     -99     0     0     0     0  1594     0     0     0     0       0
images                  26     2     6     6    80  1595   364     6     6  1606       3
and                     26     3     3     3     2  1596   187     2     2  1607    1283
phrases                 26     3     7     7     7  1597   207     3     3  1608       1
that                    26     3     4     4    16  1598   264     4     4  1609     871
kick,                   26     3     5     4    20  1599   170     3     3  1610       4
and                    -99     0     0     0     0  1600     0     0     0     0       0
bite,                   26     3     5     4    29  1601   257     2     2  1611       1
and                    -99     0     0     0     0  1602     0     0     0     0       0
stay                    26     3     4     4    39  1603   174     2     2  1612       8
-                       26     3     1     1    42  1604   640     0     0  1613     -99
from                   -99     0     0     0     0  1605     0     0     0     0       0
the                    -99     0     0     0     0  1606     0     0     0     0       0
childhood               26     3     9     9    53  1607   221     0     0  1614       2
memory                  26     3     6     6    66  1608   146     3     3  1616       4
memory                  26     3     6     6    65  1608    85     2     2  1617       4
memory                  26     3     6     6    66  1608    64     3     3  1618       4
of                     -99     0     0     0     0  1609     0     0     0     0       0
a                      -99     0     0     0     0  1610     0     0     0     0       0
phonograph              26     4    10    10     3  1611   590     3     3  1620       1
phonograph              26     4    10    10     2  1611   323     2     2  1621       1
phonograph              26     4    10    10     5  1611   200     5     5  1622       1
that                    26     4     4     4    14  1612   193     3     3  1626     871
'leaped                 26     4     7     6    18  1613   162     2     1  1623       1
'leaped                 26     4     7     6    23  1613   260     7     6  1625       1
from                    26     4     4     4    25  1614   179     1     1  1624     248
from                    26     4     4     4    27  1614   189     3     3  1627     248
a                      -99     0     0     0     0  1615     0     0     0     0       0
shelf                   26     4     5     5    35  1616   179     4     4  1628       2
and                    -99     0     0     0     0  1617     0     0     0     0       0
destroyed               26     4     9     9    46  1618   384     5     5  1629       4
itself'                 26     4     7     6    55  1619   264     4     4  1630      17
in                     -99     0     0     0     0  1620     0     0     0     0       0
the                    -99     0     0     0     0  1621     0     0     0     0       0
California              26     4    10    10    69  1622   247     3     3  1631       4
California              26     4    10    10    75  1622   157     9     9  1632       4
earthquake             -99     0     0     0     0  1623     0     0     0     0       0
