WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
the                    -99     0     0     0     0   731     0     0     0     0       0
world                   11     4     5     5    32   732   243     2     2   435      60
with                    11     4     4     4    40   733   214     4     4   436     393
a                      -99     0     0     0     0   734     0     0     0     0       0
string                  11     4     6     6    45   735   212     2     2   437       6
of                     -99     0     0     0     0   736     0     0     0     0       0
awards                  11     4     6     6    54   737   271     1     1   438       3
and                    -99     0     0     0     0   738     0     0     0     0       0
massive                 11     4     7     7    66   739   172     2     2   439       3
massive                 11     4     7     7    70   739   216     6     6   440       3
viewing                 11     4     7     7    79   740   218     7     7   441       2
figures.                11     5     8     7     1   741   302     1     1   442       8
Flipping               -99     0     0     0     0   742     0     0     0     0       0
back                   -99     0     0     0     0   743     0     0     0     0       0
through                 11     5     7     7    26   744   203     3     3   443      40
the                    -99     0     0     0     0   745     0     0     0     0       0
pages                   11     5     5     5    40   746   253     5     5   444       8
of                     -99     0     0     0     0   747     0     0     0     0       0
the                    -99     0     0     0     0   748     0     0     0     0       0
restaurant's            11     5    12    12    50   749   250     2     2   445       1
restaurant's            11     5    12    12    54   749    81     6     6   446       1
visitors'               11     5     9     8    63   750   271     2     2   447       3
book,                   11     5     5     4    71   751   251     0     0   448      33
book,                   11     5     5     4    76   751   230     5     5   449      33
I                      -99     0     0     0     0   752     0     0     0     0       0
was                     12     1     3     3     1   753   214     1     1   451     383
able                   -99     0     0     0     0   754     0     0     0     0       0
to                      12     1     2     2     9   755   186     0     0   452    1597
compare                 12     1     7     7    16   756   264     4     4   453       3
my                     -99     0     0     0     0   757     0     0     0     0       0
signatures,             12     1    11    10    23   758   209     0     0   454       1
signatures,             12     1    11    10    27   758   259     4     4   455       1
then                    12     1     4     4    39   759   290     4     4   456      71
and                    -99     0     0     0     0   760     0     0     0     0       0
now.                    12     1     4     3    45   761    84     1     1   457     107
Looking                 12     1     7     7    60   762   165     7     7   460      13
Looking                 12     1     7     7    57   762   185     4     4   461      13
back                    12     1     4     4    61   763   243     0     0   459      38
back                    12     1     4     4    65   763   194     4     4   462      38
at                     -99     0     0     0     0   764     0     0     0     0       0
the                     12     1     3     3    72   765   209     3     3   463    3511
first                   12     1     5     5    76   766    91     3     3   464      87
it                     -99     0     0     0     0   767     0     0     0     0       0
was                     12     2     3     3     4   768   226     1     1   465     383
tiny,                  -99     0     0     0     0   769     0     0     0     0       0
crabbed,                12     2     8     7    14   770   262     1     1   466       1
tentative               12     2     9     9    28   771   216     6     6   467       4
and                    -99     0     0     0     0   772     0     0     0     0       0
spidery                 12     2     7     7    40   773   223     4     4   468       1
reflecting              12     2    10    10    48   774   357     4     4   469       1
my                     -99     0     0     0     0   775     0     0     0     0       0
feeble                  12     2     6     6    59   776   291     1     1   470       2
feeble                  12     2     6     6    62   776   186     4     4   471       2
doubting                12     2     8     8    72   777   251     7     7   472       1
doubting                12     2     8     8    71   777   209     6     6   473       1
inner                  -99     0     0     0     0   778     0     0     0     0       0
state,                  12     3     6     5     1   779   281     1     1   475      36
while                   12     3     5     5     8   780   155     1     1   476      43
my                     -99     0     0     0     0   781     0     0     0     0       0
second                 -99     0     0     0     0   782     0     0     0     0       0
autograph               12     3     9     9    31   783   185     8     8   477       1
was                    -99     0     0     0     0   784     0     0     0     0       0
bold                   -99     0     0     0     0   785     0     0     0     0       0
and                     12     3     3     3    43   786   206     1     1   478    1283
flowing,                12     3     8     7    50   787   229     4     4   479       1
taking                  12     3     6     6    60   788   257     5     5   480      11
taking                  12     3     6     6    56   788   240     1     1   481      11
up                     -99     0     0     0     0   789     0     0     0     0       0
half                    12     3     4     4    65   790   231     0     0   482      20
half                    12     3     4     4    68   790   118     3     3   483      20
half                    12     3     4     4    67   790    51     2     2   484      20
a                      -99     0     0     0     0   791     0     0     0     0       0
page,                   12     3     5     4    73   792   108     1     1   485       1
obviously               12     4     9     9     1   793   152     1     1   487       5
obviously               12     4     9     9     9   793   223     9     9   488       5
full                   -99     0     0     0     0   794     0     0     0     0       0
of                     -99     0     0     0     0   795     0     0     0     0       0
confidence              12     4    10    10    20   796   438     2     2   489       7
and                     12     4     3     3    31   797   181     2     2   490    1283
self-belief.            12     4    12    11    37   798   103     4     4   491     -99
Also,                   12     4     5     4    49   799   476     3     3   493      58
for                    -99     0     0     0     0   800     0     0     0     0       0
some                   -99     0     0     0     0   801     0     0     0     0       0
reason,                 12     4     7     6    67   802   175     6     6   494      11
reason,                 12     4     7     6    63   802   174     2     2   495      11
on                     -99     0     0     0     0   803     0     0     0     0       0
my                     -99     0     0     0     0   804     0     0     0     0       0
first                   12     4     5     5    75   805   246     0     0   496      87
visit                   12     5     5     5     1   806   174     1     1   497      12
to                     -99     0     0     0     0   807     0     0     0     0       0
the                     12     5     3     3    12   808   219     3     3   498    3511
restaurant              12     5    10    10    19   809   200     6     6   499       6
I                      -99     0     0     0     0   810     0     0     0     0       0
had                     12     5     3     3    29   811   237     3     3   500     130
been                   -99     0     0     0     0   812     0     0     0     0       0
calling                 12     5     7     7    36   813   240     1     1   501       2
myself                  12     5     6     6    45   814   245     2     2   502      14
'Les                    12     5     4     3    53   815   283     3     2   503       2
Dennis'.                12     5     8     6    58   816   423     3     3   504       2
I                      -99     0     0     0     0   817     0     0     0     0       0
don't                   12     5     5     5    69   818   248     3     3   505     -99
don't                   12     5     5     5    68   818   122     2     2   506     -99
know                   -99     0     0     0     0   819     0     0     0     0       0
why.                    13     1     4     3     1   820   231     1     1   508      35
Anyway,                -99     0     0     0     0   821     0     0     0     0       0
because                 13     1     7     7    18   822   196     1     1   510      78
I                      -99     0     0     0     0   823     0     0     0     0       0
am                     -99     0     0     0     0   824     0     0     0     0       0
such                    13     1     4     4    30   825   287     0     0   511      87
a                      -99     0     0     0     0   826     0     0     0     0       0
big                     13     1     3     3    40   827   256     3     3   512      21
hit                     13     1     3     3    44   828   155     3     3   513       8
as                     -99     0     0     0     0   829     0     0     0     0       0
an                      13     1     2     2    49   830   175     1     1   514     195
author,                -99     0     0     0     0   831     0     0     0     0       0
I                      -99     0     0     0     0   832     0     0     0     0       0
will                    13     1     4     4    61   833   187     0     0   516     210
will                    13     1     4     4    62   833   120     1     1   517     210
be                     -99     0     0     0     0   834     0     0     0     0       0
leaving                 13     1     7     7    72   835   205     3     3   518       9
this                    13     2     4     4     3   836   267     3     3   519     293
column                 -99     0     0     0     0   837     0     0     0     0       0
for                    -99     0     0     0     0   838     0     0     0     0       0
a                      -99     0     0     0     0   839     0     0     0     0       0
while                   13     2     5     5    18   840   255     0     0   520      43
to                     -99     0     0     0     0   841     0     0     0     0       0
try                    -99     0     0     0     0   842     0     0     0     0       0
and                    -99     0     0     0     0   843     0     0     0     0       0
write                   13     2     5     5    35   844   242     0     0   521      10
write                   13     2     5     5    40   844   180     5     5   522      10
that                   -99     0     0     0     0   845     0     0     0     0       0
Booker-losing           13     2    13    13    49   846   257     3     3   523     -99
Booker-losing           13     2    13    13    57   846   289    11    11   524     -99
novel.                  13     2     6     5    63   847   179     3     3   525       7
I                      -99     0     0     0     0   848     0     0     0     0       0
think                   13     2     5     5    74   849   229     5     5   526      52
it's                    13     2     4     4    79   850   139     4     4   527     152
a                      -99     0     0     0     0   851     0     0     0     0       0
good                   -99     0     0     0     0   852     0     0     0     0       0
time                   -99     0     0     0     0   853     0     0     0     0       0
to                     -99     0     0     0     0   854     0     0     0     0       0
leave                   13     3     5     5    18   855   210     3     3   528      11
newspaper               13     3     9     9    26   856   267     5     5   529      13
writing                -99     0     0     0     0   857     0     0     0     0       0
for                     13     3     3     3    42   858   254     3     3   530     519
a                      -99     0     0     0     0   859     0     0     0     0       0
while,                  13     3     6     5    49   860   155     4     4   531      43
it's                   -99     0     0     0     0   861     0     0     0     0       0
not                     13     3     3     3    58   862   156     1     1   532     277
like                    13     3     4     4    65   863   131     4     4   533      99
there's                 13     3     7     7    70   864   127     4     4   534     -99
anything               -99     0     0     0     0   865     0     0     0     0       0
much                   -99     0     0     0     0   866     0     0     0     0       0
going                   13     4     5     5    18   867   269     4     4   535      39
on                     -99     0     0     0     0   868     0     0     0     0       0
in                     -99     0     0     0     0   869     0     0     0     0       0
the                     13     4     3     3    29   870   182     3     3   536    3511
world                   13     4     5     5    34   871   171     4     4   537      60
to                     -99     0     0     0     0   872     0     0     0     0       0
write                   13     4     5     5    39   873   211     0     0   538      10
write                   13     4     5     5    44   873   165     5     5   539      10
about.                 -99     0     0     0     0   874     0     0     0     0       0
Sometimes,              14     1    10     9     1   875   365     1     1   541      12
you                    -99     0     0     0     0   876     0     0     0     0       0
really                  14     1     6     6    15   877   190     0     0   542      34
really                  14     1     6     6    20   877   140     5     5   543      34
have                   -99     0     0     0     0   878     0     0     0     0       0
to                     -99     0     0     0     0   879     0     0     0     0       0
scratch                 14     1     7     7    30   880   203     0     0   544       3
scratch                 14     1     7     7    35   880   188     5     5   545       3
your                    14     1     4     4    40   881   185     2     2   546      65
head                    14     1     4     4    44   882   152     1     1   547      17
a                       14     1     1     1    49   883   172     1     1   548    1434
bit.                   -99     0     0     0     0   884     0     0     0     0       0
The                     14     1     3     3    56   885   190     1     1   549    3511
economic                14     1     8     8    61   886   151     2     2   550      25
data                    14     1     4     4    68   887   284     0     0   551       3
data                    14     1     4     4    70   887    78     2     2   552       3
have                   -99     0     0     0     0   888     0     0     0     0       0
signalled              -99     0     0     0     0   889     0     0     0     0       0
generally               14     2     9     9    11   890   239     1     1   553       2
upbeat                  14     2     6     6    25   891   270     5     5   554       1
news.                  -99     0     0     0     0   892     0     0     0     0       0
Industrial              14     2    10    10    40   893   223     7     7   555       3
surveys                 14     2     7     7    48   894   219     4     4   556       2
are                    -99     0     0     0     0   895     0     0     0     0       0
consistently            14     2    12    12    58   896   303     2     2   557       1
consistently            14     2    12    12    68   896   293    12    12   558       1
pointing                14     2     8     8    74   897    71     5     5   559       3
to                     -99     0     0     0     0   898     0     0     0     0       0
recovery,               14     3     9     8     1   899   189     1     1   560       9
even                   -99     0     0     0     0   900     0     0     0     0       0
if                     -99     0     0     0     0   901     0     0     0     0       0
actual                 -99     0     0     0     0   902     0     0     0     0       0
growth                  14     3     6     6    27   903   293     2     2   561      11
in                     -99     0     0     0     0   904     0     0     0     0       0
the                    -99     0     0     0     0   905     0     0     0     0       0
second                  14     3     6     6    39   906   323     0     0   562      18
half                    14     3     4     4    46   907   165     0     0   563      20
of                      14     3     2     2    53   908   224     2     2   564    1757
2001                   -99     0     0     0     0   909     0     0     0     0       0
was                     14     3     3     3    62   910   363     3     3   565     383
rather                 -99     0     0     0     0   911     0     0     0     0       0
disappointing.          14     4    14    13     5   912    51     5     5   568       2
Yet                    -99     0     0     0     0   913     0     0     0     0       0
the                    -99     0     0     0     0   914     0     0     0     0       0
financial              -99     0     0     0     0   915     0     0     0     0       0
markets                 14     4     7     7    33   916   178     0     0   569       3
markets                 14     4     7     7    38   916   186     5     5   570       3
remain                 -99     0     0     0     0   917     0     0     0     0       0
very                   -99     0     0     0     0   918     0     0     0     0       0
sceptical,              14     4    10     9    55   919   349     2     2   571       3
with                    14     4     4     4    67   920   190     3     3   572     393
equities                14     4     8     8    71   921   175     2     2   573       2
lower                  -99     0     0     0     0   922     0     0     0     0       0
relative                14     5     8     8    10   923   152     4     4   574       6
to                     -99     0     0     0     0   924     0     0     0     0       0
the                    -99     0     0     0     0   925     0     0     0     0       0
end                    -99     0     0     0     0   926     0     0     0     0       0
of                     -99     0     0     0     0   927     0     0     0     0       0
last                    14     5     4     4    32   928   181     3     3   575      73
year.                   14     5     5     4    39   929   169     5     5   576      51
Meanwhile,              14     5    10     9    47   930   201     7     7   577      12
Messrs                 -99     0     0     0     0   931     0     0     0     0       0
Greenspan               14     5     9     9    60   932   178     2     2   578       4
Greenspan               14     5     9     9    65   932   315     7     7   579       4
and                    -99     0     0     0     0   933     0     0     0     0       0
George                  14     5     6     6    78   934   273     6     6   580       6
George                  14     5     6     6    74   934   198     2     2   581       6
are                     15     1     3     3     1   935   223     1     1   582     351
are                     15     1     3     3     3   935   171     3     3   583     351
prepared               -99     0     0     0     0   936     0     0     0     0       0
only                   -99     0     0     0     0   937     0     0     0     0       0
to                     -99     0     0     0     0   938     0     0     0     0       0
be                      15     1     2     2    21   939   203     0     0   584     423
cautiously              15     1    10    10    28   940   401     4     4   585       1
optimistic.             15     1    11    10    37   941   309     2     2   586       5
optimistic.             15     1    11    10    45   941   163    10    10   587       5
Yes,                    15     1     4     3    48   942   193     1     1   588       7
the                     15     1     3     3    55   943   274     3     3   589    3511
worst                  -99     0     0     0     0   944     0     0     0     0       0
may                     15     1     3     3    62   945   172     0     0   590      67
now                     15     1     3     3    69   946   207     3     3   591     107
be                     -99     0     0     0     0   947     0     0     0     0       0
behind                 -99     0     0     0     0   948     0     0     0     0       0
us.                    -99     0     0     0     0   949     0     0     0     0       0
But,                   -99     0     0     0     0   950     0     0     0     0       0
no,                    -99     0     0     0     0   951     0     0     0     0       0
there                  -99     0     0     0     0   952     0     0     0     0       0
can                    -99     0     0     0     0   953     0     0     0     0       0
be                     -99     0     0     0     0   954     0     0     0     0       0
no                     -99     0     0     0     0   955     0     0     0     0       0
guarantees              15     2    10    10    33   956   358     4     4   592       1
of                     -99     0     0     0     0   957     0     0     0     0       0
a                      -99     0     0     0     0   958     0     0     0     0       0
rapid                   15     2     5     5    49   959   182     4     4   593       3
return                  15     2     6     6    53   960   168     2     2   594      10
to                      15     2     2     2    60   961   309     2     2   595    1597
buoyant                -99     0     0     0     0   962     0     0     0     0       0
-                       15     2     1     1    69   963   218     0     0   596     -99
and,                   -99     0     0     0     0   964     0     0     0     0       0
perhaps,               -99     0     0     0     0   965     0     0     0     0       0
more                   -99     0     0     0     0   966     0     0     0     0       0
importantly             15     3    11    11    15   967   262     1     1   598       3
-                      -99     0     0     0     0   968     0     0     0     0       0
sustainable             15     3    11    11    31   969   321     3     3   599       2
economic                15     3     8     8    42   970   401     2     2   600      25
growth.                 15     3     7     6    51   971   162     2     2   601      11
What                    15     3     4     4    64   972   271     3     3   602     125
should                  15     3     6     6    72   973   220     6     6   603      88
we                     -99     0     0     0     0   974     0     0     0     0       0
make                   -99     0     0     0     0   975     0     0     0     0       0
of                     -99     0     0     0     0   976     0     0     0     0       0
these                  -99     0     0     0     0   977     0     0     0     0       0
cross                  -99     0     0     0     0   978     0     0     0     0       0
currents?               15     4     9     8    21   979   290     6     6   604       1
There                  -99     0     0     0     0   980     0     0     0     0       0
are                    -99     0     0     0     0   981     0     0     0     0       0
one                     15     4     3     3    36   982   261     1     1   605     176
or                     -99     0     0     0     0   983     0     0     0     0       0
two                    -99     0     0     0     0   984     0     0     0     0       0
reasonably              15     4    10    10    48   985   270     2     2   606       3
reasonably              15     4    10    10    53   985    91     7     7   607       3
straightforward         15     4    15    15    62   986   352     5     5   608       2
conclusions.            15     5    12    11     2   987   243     2     2   597       1
First,                  15     5     6     5    18   988   159     5     5   609      87
First,                  15     5     6     5    16   988   132     3     3   610      87
it's                   -99     0     0     0     0   989     0     0     0     0       0
pretty                  15     5     6     6    29   990   362     4     4   611       8
clear,                  15     5     6     5    36   991   181     4     4   612      15
even                   -99     0     0     0     0   992     0     0     0     0       0
with                    15     5     4     4    48   993   240     4     4   613     393
a                      -99     0     0     0     0   994     0     0     0     0       0
recovery,               15     5     9     8    56   995   268     5     5   614       9
there                  -99     0     0     0     0   996     0     0     0     0       0
is                      15     5     2     2    68   997   252     1     1   615     717
no                     -99     0     0     0     0   998     0     0     0     0       0
immediate               16     1     9     9     1   999   173     1     1   618       3
immediate               16     1     9     9     3   999    85     3     3   619       3
immediate               16     1     9     9     5   999   417     5     5   620       3
risk                    16     1     4     4    13  1000   361     3     3   621      13
of                      16     1     2     2    15  1001   214     0     0   622    1757
a                      -99     0     0     0     0  1002     0     0     0     0       0
return                  16     1     6     6    22  1003   202     2     2   623      10
to                     -99     0     0     0     0  1004     0     0     0     0       0
higher                  16     1     6     6    31  1005   245     1     1   624       8
interest                16     1     8     8    39  1006   329     2     2   625      17
rates.                  16     1     6     5    47  1007   173     1     1   626       5
If                      16     1     2     2    54  1008   229     1     1   627     150
there                  -99     0     0     0     0  1009     0     0     0     0       0
are                     16     1     3     3    62  1010   200     0     0   628     351
doubts                  16     1     6     6    68  1011   126     2     2   629       2
about                  -99     0     0     0     0  1012     0     0     0     0       0
the                    -99     0     0     0     0  1013     0     0     0     0       0
sustainability          16     2    14    14     5  1014   210     1     1   630       1
of                     -99     0     0     0     0  1015     0     0     0     0       0
economic                16     2     8     8    25  1016   369     3     3   631      25
growth,                -99     0     0     0     0  1017     0     0     0     0       0
it                     -99     0     0     0     0  1018     0     0     0     0       0
would                  -99     0     0     0     0  1019     0     0     0     0       0
be                      16     2     2     2    48  1020   222     0     0   632     423
a                       16     2     1     1    52  1021   188     1     1   633    1434
bit                    -99     0     0     0     0  1022     0     0     0     0       0
odd                     16     2     3     3    57  1023   211     0     0   634       6
to                      16     2     2     2    61  1024   215     0     0   635    1597
take                    16     2     4     4    66  1025   210     2     2   636      42
take                    16     2     4     4    68  1025   218     4     4   637      42
the                    -99     0     0     0     0  1026     0     0     0     0       0
risk                   -99     0     0     0     0  1027     0     0     0     0       0
of                     -99     0     0     0     0  1028     0     0     0     0       0
raising                -99     0     0     0     0  1029     0     0     0     0       0
interest                16     3     8     8    10  1030   298     2     2   638      17
interest                16     3     8     8    10  1030   357     2     2   640      17
rates                   16     3     5     5    17  1031   229     0     0   639       5
rates                   16     3     5     5    18  1031   221     1     1   641       5
only                    16     3     4     4    26  1032   240     3     3   642      97
to                     -99     0     0     0     0  1033     0     0     0     0       0
be                      16     3     2     2    33  1034   217     2     2   643     423
blamed                  16     3     6     6    37  1035   164     3     3   644       3
for                     16     3     3     3    42  1036   164     1     1   645     519
creating                16     3     8     8    46  1037   147     1     1   646       4
a                       16     3     1     1    55  1038   252     1     1   647    1434
subsequent              16     3    10    10    64  1039    76     8     8   649       4
'double-dip'.           16     3    13    10    67  1040   159     0    -1   648     -99
Knee-jerk               16     4     9     9     2  1041   164     2     2   651     -99
Knee-jerk               16     4     9     9     7  1041   152     7     7   652     -99
financial               16     4     9     9    15  1042   264     5     5   653      11
market                  16     4     6     6    24  1043   322     4     4   654      19
reactions               16     4     9     9    31  1044   378     4     4   655       1
that                    16     4     4     4    40  1045   264     3     3   656     871
point                   16     4     5     5    45  1046   176     3     3   657      26
to                     -99     0     0     0     0  1047     0     0     0     0       0
higher                  16     4     6     6    51  1048   206     0     0   658       8
interest                16     4     8     8    60  1049   268     2     2   659      17
rates                   16     4     5     5    69  1050   289     2     2   660       5
at                      16     4     2     2    75  1051   188     2     2   661     269
the                    -99     0     0     0     0  1052     0     0     0     0       0
first                   16     5     5     5     1  1053   243     1     1   650      87
sign                   -99     0     0     0     0  1054     0     0     0     0       0
of                     -99     0     0     0     0  1055     0     0     0     0       0
recovery               -99     0     0     0     0  1056     0     0     0     0       0
should,                -99     0     0     0     0  1057     0     0     0     0       0
therefore,             -99     0     0     0     0  1058     0     0     0     0       0
be                     -99     0     0     0     0  1059     0     0     0     0       0
dismissed.             -99     0     0     0     0  1060     0     0     0     0       0
Second,                -99     0     0     0     0  1061     0     0     0     0       0
if                     -99     0     0     0     0  1062     0     0     0     0       0
the                    -99     0     0     0     0  1063     0     0     0     0       0
recovery                17     1     8     8     1  1064   310     1     1   672       9
is                      17     1     2     2    11  1065   192     2     2   673     717
ultimately             -99     0     0     0     0  1066     0     0     0     0       0
constrained,            17     1    12    11    23  1067   196     0     0   674       1
the                    -99     0     0     0     0  1068     0     0     0     0       0
inflationary            17     1    12    12    46  1069   467     6     6   676       1
inflationary            17     1    12    12    41  1069   180     1     1   677       1
outlook                 17     1     7     7    55  1070   340     2     2   678       3
should                  17     1     6     6    67  1071   274     6     6   679      88
be                     -99     0     0     0     0  1072     0     0     0     0       0
subdued                 17     1     7     7    72  1073   183     1     1   680       1
subdued                 17     1     7     7    75  1073    53     4     4   681       1
for                    -99     0     0     0     0  1074     0     0     0     0       0
a                      -99     0     0     0     0  1075     0     0     0     0       0
prolonged               17     2     9     9     6  1076   231     0     0   683       2
period                  17     2     6     6    16  1077   324     0     0   684      11
of                      17     2     2     2    25  1078   242     2     2   685    1757
time.                  -99     0     0     0     0  1079     0     0     0     0       0
Indeed,                 17     2     7     6    35  1080   227     3     3   686      26
to                     -99     0     0     0     0  1081     0     0     0     0       0
the                     17     2     3     3    46  1082   183     3     3   687    3511
extent                  17     2     6     6    51  1083   185     4     4   688       2
that                   -99     0     0     0     0  1084     0     0     0     0       0
activity                17     2     8     8    60  1085   160     1     1   689       9
activity                17     2     8     8    64  1085   243     5     5   691       9
levels                  17     2     6     6    73  1086   195     5     5   692       5
remain                  17     3     6     6     1  1087   320     1     1   693       9
below                  -99     0     0     0     0  1088     0     0     0     0       0
where                   17     3     5     5    18  1089   175     5     5   694      58
they                   -99     0     0     0     0  1090     0     0     0     0       0
should                  17     3     6     6    27  1091   212     3     3   695      88
be                     -99     0     0     0     0  1092     0     0     0     0       0
-                      -99     0     0     0     0  1093     0     0     0     0       0
either                  17     3     6     6    42  1094   238     6     6   696       8
either                  17     3     6     6    38  1094   195     2     2   697       8
because                 17     3     7     7    47  1095   191     4     4   698      78
unemployment            17     3    12    12    58  1096   176     7     7   699       1
is                     -99     0     0     0     0  1097     0     0     0     0       0
too                    -99     0     0     0     0  1098     0     0     0     0       0
high                    17     3     4     4    72  1099   314     1     1   700      14
or                      17     3     2     2    78  1100   187     2     2   701     194
because                -99     0     0     0     0  1101     0     0     0     0       0
there's                 17     4     7     7     9  1102   239     1     1   702     -99
plenty                  17     4     6     6    17  1103   261     1     1   703       7
of                     -99     0     0     0     0  1104     0     0     0     0       0
spare                   17     4     5     5    26  1105   205     0     0   704       3
capacity                17     4     8     8    36  1106   152     4     4   705       5
-                      -99     0     0     0     0  1107     0     0     0     0       0
there's                 17     4     7     7    44  1108   267     1     1   706     -99
a                      -99     0     0     0     0  1109     0     0     0     0       0
good                    17     4     4     4    53  1110   174     0     0   707      52
chance                  17     4     6     6    62  1111   315     4     4   708      11
that                   -99     0     0     0     0  1112     0     0     0     0       0
inflation               17     4     9     9    70  1113   181     0     0   709       1
may                    -99     0     0     0     0  1114     0     0     0     0       0
undershoot             -99     0     0     0     0  1115     0     0     0     0       0
central                -99     0     0     0     0  1116     0     0     0     0       0
bank                   -99     0     0     0     0  1117     0     0     0     0       0
targets.                17     5     8     7    31  1118   212     3     3   710       4
targets.                17     5     8     7    34  1118   145     6     6   711       4
This                    17     5     4     4    41  1119   190     4     4   712     293
leads                   17     5     5     5    47  1120   197     5     5   713       3
to                     -99     0     0     0     0  1121     0     0     0     0       0
some                    17     5     4     4    53  1122   268     2     2   714      86
interesting             17     5    11    11    60  1123   231     4     4   715      11
results.                17     5     8     7    72  1124   273     4     4   716       7
At                      17     5     2     2    78  1125   175     1     1   717     269
the                     18     1     3     3     1  1126   343     1     1   719    3511
the                     18     1     3     3     2  1126   104     2     2   720    3511
Bank                   -99     0     0     0     0  1127     0     0     0     0       0
of                      18     1     2     2    11  1128   208     2     2   721    1757
England,               -99     0     0     0     0  1129     0     0     0     0       0
for                     18     1     3     3    24  1130   292     3     3   723     519
example,               -99     0     0     0     0  1131     0     0     0     0       0
the                     18     1     3     3    35  1132   216     1     1   724    3511
corridors               18     1     9     9    41  1133   179     3     3   725       1
are                    -99     0     0     0     0  1134     0     0     0     0       0
still                   18     1     5     5    57  1135   230     5     5   726      52
still                   18     1     5     5    53  1135   262     1     1   727      52
echoing                 18     1     7     7    64  1136   234     6     6   728       1
echoing                 18     1     7     7    61  1136   260     3     3   730       1
more                    18     1     4     4    70  1137   313     4     4   731     168
to                      18     1     2     2    71  1138   384     0     0   729    1597
the                     18     1     3     3    74  1139   178     0     0   732    3511
sound                   18     2     5     5     1  1140    97     1     1   733       5
sound                   18     2     5     5     2  1140   396     2     2   734       5
of                     -99     0     0     0     0  1141     0     0     0     0       0
cooing                  18     2     6     6    15  1142   495     6     6   735       1
doves                  -99     0     0     0     0  1143     0     0     0     0       0
than                    18     2     4     4    23  1144   194     1     1   736     123
screeching              18     2    10    10    30  1145   250     3     3   737       1
hawks.                  18     2     6     5    38  1146    87     0     0   738       1
Underneath              18     2    10    10    49  1147   299     0     0   740       1
Underneath              18     2    10    10    49  1147   228     0     0   741       1
all                     18     2     3     3    61  1148   275     1     1   742     167
of                     -99     0     0     0     0  1149     0     0     0     0       0
this,                   18     2     5     4    67  1150   100     0     0   743     293
however,               -99     0     0     0     0  1151     0     0     0     0       0
is                      18     3     2     2    10  1152   193     1     1   744     717
an                     -99     0     0     0     0  1153     0     0     0     0       0
issue                   18     3     5     5    17  1154   177     2     2   745      28
about                  -99     0     0     0     0  1155     0     0     0     0       0
recession               18     3     9     9    27  1156   479     0     0   746       4
and                     18     3     3     3    37  1157   189     0     0   747    1283
recovery.               18     3     9     8    41  1158   290     0     0   748       9
recovery.               18     3     9     8    50  1158   146     9     9   749       9
If                     -99     0     0     0     0  1159     0     0     0     0       0
the                     18     3     3     3    54  1160   397     0     0   751    3511
recession               18     3     9     9    66  1161   378     8     8   752       4
is                     -99     0     0     0     0  1162     0     0     0     0       0
shallow,               -99     0     0     0     0  1163     0     0     0     0       0
what                    18     4     4     4     1  1164   409     1     1   753     125
does                   -99     0     0     0     0  1165     0     0     0     0       0
this                    18     4     4     4    14  1166   175     4     4   754     293
say                    -99     0     0     0     0  1167     0     0     0     0       0
about                  -99     0     0     0     0  1168     0     0     0     0       0
the                     18     4     3     3    25  1169   179     0     0   755    3511
subsequent              18     4    10    10    32  1170   318     3     3   756       4
recovery?               18     4     9     8    41  1171   520     1     1   757       9
recovery?               18     4     9     8    48  1171   190     8     8   759       9
This                    18     4     4     4    50  1172   316     0     0   758     293
This                    18     4     4     4    53  1172   203     3     3   760     293
is                      18     4     2     2    57  1173   129     2     2   761     717
a                      -99     0     0     0     0  1174     0     0     0     0       0
key                     18     4     3     3    63  1175   203     3     3   762       4
question                18     4     8     8    68  1176   144     4     4   763      12
for                    -99     0     0     0     0  1177     0     0     0     0       0
policy                  18     5     6     6     1  1178   120     1     1   764      23
policy                  18     5     6     6     1  1178   213     1     1   765      23
makers                  18     5     6     6     8  1179    60     1     1   766       2
today.                  18     5     6     5    18  1180   226     4     4   767      13
The                    -99     0     0     0     0  1181     0     0     0     0       0
