WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
sorted                  17     5     6     6    29  1081   115     4     4  1112       1
into                    17     5     4     4    36  1082   146     4     4  1114      82
ever                    17     5     4     4    39  1083   201     2     2  1113      38
ever                    17     5     4     4    39  1083   146     2     2  1118      38
thinner                 17     5     7     7    43  1084   200     1     1  1115       2
thinner                 17     5     7     7    46  1084   228     4     4  1116       2
bands.                  17     5     6     5    54  1085   199     4     4  1117       2
With                    17     5     4     4    61  1086   128     4     4  1119     393
With                    17     5     4     4    60  1086   100     3     3  1120     393
the                    -99     0     0     0     0  1087     0     0     0     0       0
birth                   17     5     5     5    67  1088   184     1     1  1121       4
birth                   17     5     5     5    70  1088    93     4     4  1122       4
of                      17     5     2     2    73  1089   287     1     1  1123    1757
CBeebies,               18     1     9     8     4  1090   342     4     4  1125       1
CBeebies,               18     1     9     8     6  1090   367     6     6  1126       1
even                    18     1     4     4    10  1091   174     0     0  1127      84
the                     18     1     3     3    16  1092   248     1     1  1128    3511
under-fives             18     1    11    11    22  1093   221     3     3  1129     -99
under-fives             18     1    11    11    28  1093   181     9     9  1130     -99
have                   -99     0     0     0     0  1094     0     0     0     0       0
their                   18     1     5     5    36  1095   174     0     0  1131     225
their                   18     1     5     5    40  1095   164     4     4  1132     225
own                    -99     0     0     0     0  1096     0     0     0     0       0
channel.                18     1     8     7    48  1097   223     2     2  1133       4
Internet-providers      18     1    18    18    60  1098   153     5     5  1134     -99
Internet-providers      18     1    18    18    58  1098   188     3     3  1135     -99
Internet-providers      18     1    18    18    68  1098   246    13    13  1136     -99
track                   18     1     5     5    77  1099   185     3     3  1137       5
your                   -99     0     0     0     0  1100     0     0     0     0       0
path                    18     2     4     4     6  1101   190     1     1  1138       2
through                 18     2     7     7    12  1102   167     2     2  1139      40
through                 18     2     7     7    15  1102   182     5     5  1140      40
the                    -99     0     0     0     0  1103     0     0     0     0       0
web                     18     2     3     3    24  1104   237     2     2  1141       1
web                     18     2     3     3    25  1104   571     3     3  1142       1
in                     -99     0     0     0     0  1105     0     0     0     0       0
order                   18     2     5     5    29  1106   153     0     0  1143      12
order                   18     2     5     5    31  1106   416     2     2  1144      12
order                   18     2     5     5    34  1106   180     5     5  1147      12
to                     -99     0     0     0     0  1107     0     0     0     0       0
deliver                 18     2     7     7    43  1108   194     5     5  1145       4
deliver                 18     2     7     7    42  1108   150     4     4  1146       4
the                    -99     0     0     0     0  1109     0     0     0     0       0
sites                   18     2     5     5    52  1110   198     2     2  1148       1
sites                   18     2     5     5    53  1110   238     3     3  1149       1
your                   -99     0     0     0     0  1111     0     0     0     0       0
record                  18     2     6     6    61  1112   192     0     0  1150       8
record                  18     2     6     6    67  1112   103     6     6  1151       8
shows                   18     2     5     5    73  1113   178     5     5  1152       5
(or                     18     2     3     2    77  1114   135     3     2  1153     194
seems                   18     3     5     5     5  1115   259     5     5  1154      30
to                     -99     0     0     0     0  1116     0     0     0     0       0
show)                   18     3     5     4    12  1117   203     3     3  1155      15
you                    -99     0     0     0     0  1118     0     0     0     0       0
want.                   18     3     5     4    21  1119   220     2     2  1156      40
want.                   18     3     5     4    19  1119   132     0     0  1157      40
Newspapers              18     3    10    10    30  1120   271     5     5  1158       4
dream                   18     3     5     5    40  1121   242     4     4  1159       2
of                     -99     0     0     0     0  1122     0     0     0     0       0
delivering              18     3    10    10    49  1123   266     4     4  1160       1
the                     18     3     3     3    58  1124   138     2     2  1162    3511
online                  18     3     6     6    61  1125   137     1     1  1161       1
online                  18     3     6     6    65  1125   164     5     5  1163       1
'Daily                  18     3     6     5    73  1126   166     6     5  1164       8
'Daily                  18     3     6     5    71  1126   128     4     3  1165       8
Me',                    18     3     4     2    76  1127   116     2     2  1166      55
pre-edited              18     4    10    10     5  1128   152     5     5  1167     -99
pre-edited              18     4    10    10     9  1128   263     9     9  1168     -99
according               18     4     9     9    15  1129   276     4     4  1169      14
to                     -99     0     0     0     0  1130     0     0     0     0       0
your                   -99     0     0     0     0  1131     0     0     0     0       0
preferences.            18     4    12    11    29  1132   232     0     0  1170       2
preferences.            18     4    12    11    36  1132   244     7     7  1171       2
A                      -99     0     0     0     0  1133     0     0     0     0       0
smart                   18     4     5     5    48  1134   221     4     4  1172       2
box                    -99     0     0     0     0  1135     0     0     0     0       0
called                  18     4     6     6    54  1136   189     0     0  1173      22
called                  18     4     6     6    58  1136   156     4     4  1174      22
the                    -99     0     0     0     0  1137     0     0     0     0       0
TiVo                    18     4     4     4    67  1138   285     2     2  1175       1
TiVo                    18     4     4     4    67  1138   330     2     2  1178       1
will                    18     4     4     4    71  1139   219     1     1  1176     210
will                    18     4     4     4    73  1139   185     3     3  1177     210
will                    18     4     4     4    72  1139   225     2     2  1179     210
not                     18     4     3     3    75  1140   112     0     0  1180     277
merely                  18     5     6     6     4  1141   346     4     4  1181       6
record                  18     5     6     6    11  1142   242     4     4  1182       8
favourite               18     5     9     9    20  1143   156     6     6  1183       5
favourite               18     5     9     9    18  1143   107     4     4  1184       5
TV                     -99     0     0     0     0  1144     0     0     0     0       0
shows                   18     5     5     5    28  1145   170     1     1  1185       5
shows                   18     5     5     5    32  1145   242     5     5  1186       5
but,                    18     5     4     3    37  1146   174     4     4  1187     325
when                   -99     0     0     0     0  1147     0     0     0     0       0
it                      18     5     2     2    43  1148   235     0     0  1188     544
knows                   18     5     5     5    48  1149   169     2     2  1189       8
you                     18     5     3     3    53  1150   162     1     1  1190     179
well                    18     5     4     4    58  1151   245     2     2  1191      48
enough,                 18     5     7     6    64  1152   308     3     3  1192      32
anticipate              18     5    10    10    73  1153   264     4     4  1193       1
anticipate              18     5    10    10    75  1153    42     6     6  1194       1
your                   -99     0     0     0     0  1154     0     0     0     0       0
viewing                 19     1     7     7     7  1155    58     2     2  1195       2
viewing                 19     1     7     7     5  1155   158     0     0  1196       2
choice                  19     1     6     6    14  1156   214     1     1  1197       7
as                      19     1     2     2    21  1157   180     1     1  1198     422
well.                   19     1     5     4    26  1158   183     3     3  1199      48
Even                    19     1     4     4    37  1159   186     4     4  1200      84
in                     -99     0     0     0     0  1160     0     0     0     0       0
the                    -99     0     0     0     0  1161     0     0     0     0       0
reliably                19     1     8     8    47  1162   253     2     2  1201       2
reliably                19     1     8     8    52  1162   163     7     7  1202       2
behind-the-beat         19     1    15    15    57  1163   243     3     3  1203     -99
behind-the-beat         19     1    15    15    65  1163   202    11    11  1204     -99
book                    19     1     4     4    70  1164   161     0     0  1205      33
trade,                 -99     0     0     0     0  1165     0     0     0     0       0
publishers              19     2    10    10    15  1166   279     8     8  1206       3
and                    -99     0     0     0     0  1167     0     0     0     0       0
retailers               19     2     9     9    25  1168   196     3     3  1207       1
retailers               19     2     9     9    29  1168   187     7     7  1208       1
flog                    19     2     4     4    35  1169   241     3     3  1212       2
their                   19     2     5     5    38  1170   162     1     1  1209     225
their                   19     2     5     5    41  1170   173     4     4  1213     225
wares                   19     2     5     5    45  1171   214     2     2  1210       1
wares                   19     2     5     5    48  1171   212     5     5  1211       1
wares                   19     2     5     5    46  1171   315     3     3  1216       1
under                   19     2     5     5    53  1172   163     4     4  1215      32
the                     19     2     3     3    56  1173   135     1     1  1214    3511
the                     19     2     3     3    55  1173   151     0     0  1217    3511
unvarying               19     2     9     9    65  1174   158     6     6  1218       1
unvarying               19     2     9     9    63  1174   174     4     4  1219       1
rubric,                 19     2     7     6    72  1175   231     3     3  1220       1
rubric,                 19     2     7     6    74  1175   154     5     5  1221       1
'If                     19     2     3     2    78  1176   186     1     0  1222     150
you                    -99     0     0     0     0  1177     0     0     0     0       0
liked                  -99     0     0     0     0  1178     0     0     0     0       0
X,                      19     3     2     1    12  1179   217     2     2  1223       1
you'll                  19     3     6     6    16  1180   219     3     3  1224     -99
you'll                  19     3     6     6    18  1180   154     5     5  1225     -99
love                   -99     0     0     0     0  1181     0     0     0     0       0
Y'.                     19     3     3     1    26  1182   280     1     0  1226       1
But                     19     3     3     3    31  1183   191     2     2  1227     325
my                      19     3     2     2    34  1184   239     1     1  1228      91
my                      19     3     2     2    35  1184   265     2     2  1231      91
haphazard               19     3     9     9    37  1185   162     1     1  1229       2
haphazard               19     3     9     9    39  1185   295     3     3  1230       2
education               19     3     9     9    51  1186   330     5     5  1232      17
in                     -99     0     0     0     0  1187     0     0     0     0       0
the                     19     3     3     3    60  1188   213     1     1  1233    3511
arts                    19     3     4     4    66  1189   237     3     3  1234       6
arts                    19     3     4     4    67  1189   167     4     4  1237       6
(like                   19     3     5     4    70  1190   174     2     1  1235      99
(like                   19     3     5     4    71  1190    63     3     2  1236      99
(like                   19     3     5     4    70  1190   122     2     1  1238      99
millions               -99     0     0     0     0  1191     0     0     0     0       0
of                     -99     0     0     0     0  1192     0     0     0     0       0
others')                19     4     8     7    17  1193   256     5     5  1239      12
others')                19     4     8     7    20  1193    85     8     8  1240      12
came                   -99     0     0     0     0  1194     0     0     0     0       0
about                   19     4     5     5    30  1195   151     4     4  1241     164
about                   19     4     5     5    27  1195   107     1     1  1242     164
because                 19     4     7     7    33  1196   229     1     1  1243      78
because                 19     4     7     7    39  1196   144     7     7  1244      78
I                      -99     0     0     0     0  1197     0     0     0     0       0
stumbled                19     4     8     8    47  1198   215     5     5  1245       1
without                 19     4     7     7    56  1199   176     5     5  1246      33
without                 19     4     7     7    54  1199    69     3     3  1247      33
signposts               19     4     9     9    64  1200   366     5     5  1248       1
across                  19     4     6     6    72  1201   331     3     3  1249      28
'Z'                     19     4     3     1    77  1202   342     1     0  1250       1
and                    -99     0     0     0     0  1203     0     0     0     0       0
decided                 19     5     7     7     8  1204    80     4     4  1252       8
decided                 19     5     7     7     7  1204   126     3     3  1253       8
decided                 19     5     7     7    11  1204   205     7     7  1254       8
I                      -99     0     0     0     0  1205     0     0     0     0       0
should                  19     5     6     6    20  1206   224     6     6  1255      88
spend                   19     5     5     5    25  1207   220     4     4  1258       6
more                    19     5     4     4    29  1208   172     2     2  1256     168
time                    19     5     4     4    33  1209   194     1     1  1257     105
time                    19     5     4     4    32  1209   142     0     0  1259     105
in                     -99     0     0     0     0  1210     0     0     0     0       0
that                    19     5     4     4    42  1211   219     2     2  1260     871
that                    19     5     4     4    42  1211   170     2     2  1262     871
place.                  19     5     6     5    47  1212   200     2     2  1261      22
Serendipity             19     5    11    11    58  1213   153     6     6  1263       3
Serendipity             19     5    11    11    56  1213   160     4     4  1264       3
Serendipity             19     5    11    11    60  1213   156     8     8  1265       3
-                      -99     0     0     0     0  1214     0     0     0     0       0
the                     19     5     3     3    68  1215   268     2     2  1266    3511
book                    19     5     4     4    72  1216   218     2     2  1267      33
picked                  20     1     6     6     6  1217    98     6     6  1270       2
up                      20     1     2     2     8  1218   177     1     1  1269     135
by                     -99     0     0     0     0  1219     0     0     0     0       0
accident,               20     1     9     8    18  1220   174     5     5  1271       2
accident,               20     1     9     8    15  1220   178     2     2  1272       2
the                    -99     0     0     0     0  1221     0     0     0     0       0
film                    20     1     4     4    29  1222   144     2     2  1274      20
at                      20     1     2     2    32  1223   143     0     0  1273     269
at                      20     1     2     2    34  1223   187     2     2  1275     269
first                   20     1     5     5    40  1224   260     5     5  1276      87
watched                 20     1     7     7    45  1225   347     4     4  1277       3
watched                 20     1     7     7    47  1225   323     6     6  1278       3
watched                 20     1     7     7    46  1225   188     5     5  1279       3
reluctantly,            20     1    12    11    55  1226   217     6     6  1280       1
reluctantly,            20     1    12    11    53  1226   302     4     4  1281       1
the                     20     1     3     3    64  1227   175     2     2  1282    3511
magical                 20     1     7     7    70  1228   184     4     4  1283       2
snatch                  20     1     6     6    77  1229   174     3     3  1284       1
of                     -99     0     0     0     0  1230     0     0     0     0       0
music                  -99     0     0     0     0  1231     0     0     0     0       0
overheard               20     2     9     9    15  1232   354     6     6  1285       1
-                      -99     0     0     0     0  1233     0     0     0     0       0
can                    -99     0     0     0     0  1234     0     0     0     0       0
shape                   20     2     5     5    26  1235   218     1     1  1286       2
shape                   20     2     5     5    30  1235   186     5     5  1287       2
the                    -99     0     0     0     0  1236     0     0     0     0       0
lifelong                20     2     8     8    40  1237   323     5     5  1288       1
experience              20     2    10    10    50  1238   231     6     6  1289      17
of                     -99     0     0     0     0  1239     0     0     0     0       0
those                   20     2     5     5    62  1240   236     4     4  1290      59
blessed                 20     2     7     7    68  1241   161     4     4  1291       1
with                    20     2     4     4    75  1242   158     3     3  1292     393
such                   -99     0     0     0     0  1243     0     0     0     0       0
happy                   20     3     5     5     8  1244   220     3     3  1293       7
happy                   20     3     5     5     5  1244   222     0     0  1295       7
accidents.              20     3    10     9    16  1245   224     5     5  1294       3
accidents.              20     3    10     9    12  1245   149     1     1  1296       3
accidents.              20     3    10     9    18  1245   153     7     7  1297       3
For                     20     3     3     3    29  1246   154     3     3  1298     519
a                      -99     0     0     0     0  1247     0     0     0     0       0
brief                   20     3     5     5    35  1248   229     3     3  1299       3
period,                 20     3     7     6    43  1249   252     5     5  1300      11
so                     -99     0     0     0     0  1250     0     0     0     0       0
one                     20     3     3     3    51  1251   218     2     2  1301     176
one                     20     3     3     3    52  1251   147     3     3  1304     176
broadcasting            20     3    12    12    56  1252   174     3     3  1302       3
broadcasting            20     3    12    12    60  1252   163     7     7  1303       3
fable                   20     3     5     5    67  1253   157     1     1  1305       1
fable                   20     3     5     5    71  1253   134     5     5  1306       1
goes,                   20     3     5     4    75  1254   193     3     3  1307      13
the                    -99     0     0     0     0  1255     0     0     0     0       0
single-channel          20     4    14    14    10  1256   146     6     6  1308     -99
single-channel          20     4    14    14    17  1256   210    13    13  1309     -99
BBC                    -99     0     0     0     0  1257     0     0     0     0       0
TV                      20     4     2     2    24  1258   205     1     1  1310      11
embodied                20     4     8     8    27  1259   185     1     1  1311       3
embodied                20     4     8     8    31  1259   370     5     5  1312       3
this                   -99     0     0     0     0  1260     0     0     0     0       0
ideal                   20     4     5     5    41  1261   174     1     1  1313       2
of                      20     4     2     2    46  1262   187     0     0  1314    1757
diversity-in-unity.     20     4    19    18    55  1263   314     6     6  1315     -99
diversity-in-unity.     20     4    19    18    64  1263   397    15    15  1316     -99
Plenty                  20     4     6     6    71  1264   165     2     2  1317       7
Plenty                  20     4     6     6    73  1264   218     4     4  1318       7
of                     -99     0     0     0     0  1265     0     0     0     0       0
veterans               -99     0     0     0     0  1266     0     0     0     0       0
recall                  20     5     6     6     9  1267    58     0     0  1320       8
it                     -99     0     0     0     0  1268     0     0     0     0       0
as                     -99     0     0     0     0  1269     0     0     0     0       0
history,               -99     0     0     0     0  1270     0     0     0     0       0
while                  -99     0     0     0     0  1271     0     0     0     0       0
many                   -99     0     0     0     0  1272     0     0     0     0       0
younger                -99     0     0     0     0  1273     0     0     0     0       0
programme-makers       -99     0     0     0     0  1274     0     0     0     0       0
dismiss                -99     0     0     0     0  1275     0     0     0     0       0
it                     -99     0     0     0     0  1276     0     0     0     0       0
as                     -99     0     0     0     0  1277     0     0     0     0       0
pure                    21     1     4     4     4  1278    75     4     4  1335       2
myth.                   21     1     5     4     7  1279   163     2     2  1334       1
myth.                   21     1     5     4     5  1279    85     0     0  1336       1
One                     21     1     3     3    12  1280   233     1     1  1337     176
evening                 21     1     7     7    18  1281   178     3     3  1338       5
sometime                21     1     8     8    23  1282   220     0     0  1339       3
sometime                21     1     8     8    28  1282   198     5     5  1340       3
in                     -99     0     0     0     0  1283     0     0     0     0       0
the                     21     1     3     3    36  1284   136     1     1  1342    3511
early                   21     1     5     5    39  1285   104     0     0  1341      18
Sixties,                21     1     8     7    45  1286   143     0     0  1343       6
Sixties,                21     1     8     7    50  1286   158     5     5  1344       6
according               21     1     9     9    59  1287   210     5     5  1345      14
to                     -99     0     0     0     0  1288     0     0     0     0       0
this                    21     1     4     4    69  1289   358     2     2  1346     293
story,                 -99     0     0     0     0  1290     0     0     0     0       0
the                    -99     0     0     0     0  1291     0     0     0     0       0
loyal                  -99     0     0     0     0  1292     0     0     0     0       0
BBC-watcher             21     2    11    11    10  1293   154     0     0  1347     -99
BBC-watcher             21     2    11    11    15  1293   174     5     5  1348     -99
BBC-watcher             21     2    11    11    19  1293   240     9     9  1349     -99
might                   21     2     5     5    26  1294   185     4     4  1350      56
have                   -99     0     0     0     0  1295     0     0     0     0       0
grazed                  21     2     6     6    35  1296   188     2     2  1351       1
through                 21     2     7     7    41  1297   110     1     1  1352      40
through                 21     2     7     7    47  1297   124     7     7  1353      40
an                     -99     0     0     0     0  1298     0     0     0     0       0
arts                    21     2     4     4    54  1299   273     3     3  1354       6
magazine,               21     2     9     8    59  1300   193     3     3  1355      24
some                    21     2     4     4    68  1301   199     2     2  1356      86
serious                 21     2     7     7    75  1302   174     4     4  1357      11
current                 21     3     7     7     4  1303   217     4     4  1358      15
affairs,                21     3     8     7    12  1304   238     4     4  1359       5
a                      -99     0     0     0     0  1305     0     0     0     0       0
gritty                  21     3     6     6    21  1306   211     2     2  1360       1
commissioned            21     3    12    12    31  1307   317     5     5  1361       1
drama,                  21     3     6     5    43  1308   283     4     4  1362       3
half                    21     3     4     4    49  1309   203     3     3  1363      20
an                     -99     0     0     0     0  1310     0     0     0     0       0
hour                    21     3     4     4    57  1311   247     3     3  1364       5
of                     -99     0     0     0     0  1312     0     0     0     0       0
classic                 21     3     7     7    66  1313   251     4     4  1365       4
Tony                    21     3     4     4    71  1314   152     1     1  1366      11
Hancock                 21     4     7     7     6  1315   180     6     6  1368       1
Hancock                 21     4     7     7     7  1315   124     7     7  1369       1
comedy,                 21     4     7     6    12  1316   218     4     4  1370       1
a                      -99     0     0     0     0  1317     0     0     0     0       0
satirical               21     4     9     9    23  1318   263     5     5  1371       1
blast                   21     4     5     5    32  1319   450     4     4  1372       1
of                     -99     0     0     0     0  1320     0     0     0     0       0
That                    21     4     4     4    40  1321   213     3     3  1373     871
was                     21     4     3     3    45  1322   332     3     3  1375     383
the                     21     4     3     3    47  1323   196     1     1  1374    3511
Week                    21     4     4     4    53  1324   204     3     3  1376      42
that                    21     4     4     4    59  1325   243     4     4  1377     871
Was,                    21     4     4     3    63  1326   136     3     3  1378     383
and                    -99     0     0     0     0  1327     0     0     0     0       0
(if                     21     4     3     2    70  1328   186     1     0  1379     150
(if                     21     4     3     2    72  1328   132     3     2  1380     150
they                    21     4     4     4    76  1329   123     3     3  1381     258
were                   -99     0     0     0     0  1330     0     0     0     0       0
especially              21     5    10    10    10  1331    67     5     5  1382       9
lucky)                  21     5     6     5    21  1332   203     5     5  1384       1
the                     21     5     3     3    24  1333   128     1     1  1383    3511
sight                   21     5     5     5    28  1334   155     1     1  1385       3
of                      21     5     2     2    34  1335   136     1     1  1386    1757
A                      -99     0     0     0     0  1336     0     0     0     0       0
J                       21     5     1     1    38  1337   252     0     0  1393       5
P                       21     5     1     1    41  1338   165     1     1  1388       4
P                       21     5     1     1    40  1338    72     0     0  1389       4
Taylor                  21     5     6     6    44  1339   215     2     2  1387       2
Taylor                  21     5     6     6    45  1339   180     3     3  1392       2
explaining              21     5    10    10    53  1340   293     4     4  1390       4
explaining              21     5    10    10    55  1340   327     6     6  1391       4
explaining              21     5    10    10    54  1340   318     5     5  1394       4
the                    -99     0     0     0     0  1341     0     0     0     0       0
origins                 21     5     7     7    66  1342   234     2     2  1395       2
of                      21     5     2     2    73  1343   180     1     1  1396    1757
the                     21     5     3     3    78  1344   108     3     3  1397    3511
Great                   22     1     5     5     5  1345   227     5     5  1399      31
War                     22     1     3     3     9  1346    52     3     3  1398      28
with                    22     1     4     4    12  1347   159     2     2  1400     393
only                    22     1     4     4    18  1348   164     3     3  1401      97
a                      -99     0     0     0     0  1349     0     0     0     0       0
bow-tie                 22     1     7     7    24  1350   172     2     2  1402     -99
bow-tie                 22     1     7     7    28  1350   182     6     6  1403     -99
for                     22     1     3     3    31  1351   156     1     1  1404     519
for                     22     1     3     3    30  1351   260     0     0  1405     519
special                 22     1     7     7    34  1352   171     0     0  1406      10
special                 22     1     7     7    38  1352   354     4     4  1407      10
effects.                22     1     8     7    47  1353   162     5     5  1408      10
effects.                22     1     8     7    46  1353   255     4     4  1409      10
Today's                 22     1     7     7    59  1354   263     4     4  1410     -99
brash                   22     1     5     5    65  1355   196     2     2  1411       1
moguls                  22     1     6     6    73  1356   353     4     4  1412       1
of                     -99     0     0     0     0  1357     0     0     0     0       0
Reality                -99     0     0     0     0  1358     0     0     0     0       0
TV                     -99     0     0     0     0  1359     0     0     0     0       0
(notably,               22     2     9     7    14  1360   283     3     2  1413       1
(notably,               22     2     9     7    17  1360   181     6     5  1414       1
Peter                   22     2     5     5    26  1361   224     5     5  1415      11
Bazalgette)             22     2    11    10    32  1362   291     5     5  1416       1
mock                    22     2     4     4    43  1363   308     4     4  1417       1
this                   -99     0     0     0     0  1364     0     0     0     0       0
memory                  22     2     6     6    51  1365   187     2     2  1418       4
memory                  22     2     6     6    53  1365    70     4     4  1419       4
as                      22     2     2     2    58  1366   128     2     2  1421     422
a                      -99     0     0     0     0  1367     0     0     0     0       0
nostalgic               22     2     9     9    62  1368   275     1     1  1420       1
fabrication.           -99     0     0     0     0  1369     0     0     0     0       0
They                   -99     0     0     0     0  1370     0     0     0     0       0
point                   22     3     5     5    19  1371   442     1     1  1422      26
out,                   -99     0     0     0     0  1372     0     0     0     0       0
with                    22     3     4     4    29  1373   127     0     0  1423     393
with                    22     3     4     4    33  1373   208     4     4  1424     393
some                   -99     0     0     0     0  1374     0     0     0     0       0
justice,                22     3     8     7    39  1375   154     0     0  1425       4
justice,                22     3     8     7    44  1375   191     5     5  1426       4
that                   -99     0     0     0     0  1376     0     0     0     0       0
BBC                     22     3     3     3    53  1377   309     0     0  1427      21
TV                      22     3     2     2    58  1378   214     1     1  1428      11
in                     -99     0     0     0     0  1379     0     0     0     0       0
its                     22     3     3     3    65  1380   151     2     2  1429     152
its                     22     3     3     3    63  1380    73     0     0  1430     152
'Golden                 22     3     7     6    69  1381   208     2     1  1431       7
'Golden                 22     3     7     6    72  1381    75     5     4  1432       7
Age'                    22     3     4     3    77  1382   162     2     2  1433      22
was                     22     4     3     3     3  1383   132     3     3  1434     383
was                     22     4     3     3     0  1383   136     0     0  1436     383
where                   22     4     5     5     7  1384   187     3     3  1435      58
where                   22     4     5     5     7  1384   146     3     3  1438      58
the                     22     4     3     3    13  1385   215     3     3  1437    3511
decrepit                22     4     8     8    19  1386   371     5     5  1439       1
remnants                22     4     8     8    28  1387   440     5     5  1440       1
of                     -99     0     0     0     0  1388     0     0     0     0       0
British                 22     4     7     7    39  1389   174     4     4  1441      77
British                 22     4     7     7    37  1389    95     2     2  1442      77
music-hall              22     4    10    10    49  1390   236     6     6  1443     -99
music-hall              22     4    10    10    53  1390   149    10    10  1444     -99
went                    22     4     4     4    58  1391   208     4     4  1445      13
to                     -99     0     0     0     0  1392     0     0     0     0       0
die,                    22     4     4     3    64  1393   295     2     2  1446       5
in                      22     4     2     2    68  1394   156     1     1  1448    1091
agony                   22     4     5     5    72  1395   177     2     2  1447       1
-                      -99     0     0     0     0  1396     0     0     0     0       0
for                    -99     0     0     0     0  1397     0     0     0     0       0
the                    -99     0     0     0     0  1398     0     0     0     0       0
viewers.                22     5     8     7    10  1399   313     2     2  1449       5
Yet,                    22     5     4     3    19  1400   192     2     2  1450      49
as                     -99     0     0     0     0  1401     0     0     0     0       0
William                 22     5     7     7    27  1402   192     2     2  1451       2
Blake                   22     5     5     5    37  1403   254     4     4  1452       2
wrote,                  22     5     6     5    44  1404   209     5     5  1453      16
'A                     -99     0     0     0     0  1405     0     0     0     0       0
truth                   22     5     5     5    52  1406   229     3     3  1454       9
that's                  22     5     6     6    59  1407   158     4     4  1455     -99
told                    22     5     4     4    65  1408   254     3     3  1456      21
with                    22     5     4     4    71  1409   235     4     4  1457     393
bad                     22     5     3     3    74  1410    72     2     2  1458      13
intent/                 23     1     7     7     6  1411   409     6     6  1459     -99
intent/                 23     1     7     7     7  1411    66     7     7  1460     -99
Beats                  -99     0     0     0     0  1412     0     0     0     0       0
all                     23     1     3     3    15  1413   216     1     1  1461     167
the                     23     1     3     3    20  1414   200     2     2  1462    3511
lies                    23     1     4     4    26  1415   197     4     4  1463      14
you                    -99     0     0     0     0  1416     0     0     0     0       0
can                     23     1     3     3    34  1417   287     3     3  1464     123
invent'.                23     1     8     6    40  1418   188     5     5  1465       2
The                    -99     0     0     0     0  1419     0     0     0     0       0
Bazalgettes             23     1    11    11    50  1420   238     2     2  1466       1
Bazalgettes             23     1    11    11    56  1420   162     8     8  1467       1
Bazalgettes             23     1    11    11    53  1420   278     5     5  1468       1
Bazalgettes             23     1    11    11    52  1420   322     4     4  1469       1
Bazalgettes             23     1    11    11    56  1420   343     8     8  1470       1
grow                    23     1     4     4    60  1421   183     0     0  1471       4
grow                    23     1     4     4    63  1421    88     3     3  1472       4
fat                     23     1     3     3    67  1422   298     2     2  1473       8
on                      23     1     2     2    70  1423   145     1     1  1474     417
fragmentation.          23     2    14    13     5  1424   359     5     5  1475       2
fragmentation.          23     2    14    13    10  1424   220    10    10  1476       2
They                    23     2     4     4    19  1425   182     4     4  1477     258
don't                   23     2     5     5    25  1426   193     5     5  1478     -99
want                    23     2     4     4    30  1427   184     4     4  1479      40
to                     -99     0     0     0     0  1428     0     0     0     0       0
see                     23     2     3     3    36  1429   302     2     2  1480      41
a                      -99     0     0     0     0  1430     0     0     0     0       0
truly                   23     2     5     5    43  1431   274     3     3  1481       4
truly                   23     2     5     5    45  1431    89     5     5  1483       4
varied                  23     2     6     6    51  1432   498     5     5  1482       3
varied                  23     2     6     6    52  1432   214     6     6  1484       3
TV                     -99     0     0     0     0  1433     0     0     0     0       0
schedule                23     2     8     8    58  1434   220     2     2  1485       2
schedule                23     2     8     8    61  1434   112     5     5  1486       2
in                      23     2     2     2    67  1435   157     2     2  1488    1091
operation               23     2     9     9    71  1436   142     3     3  1487       4
operation               23     2     9     9    73  1436   128     5     5  1489       4
again.                 -99     0     0     0     0  1437     0     0     0     0       0
So                     -99     0     0     0     0  1438     0     0     0     0       0
they                    23     3     4     4    12  1439   254     2     2  1490     258
deny                    23     3     4     4    18  1440   221     3     3  1491       1
deny                    23     3     4     4    15  1440   167     0     0  1494       1
that                    23     3     4     4    23  1441   120     3     3  1493     871
it                      23     3     2     2    26  1442   122     1     1  1492     544
ever                    23     3     4     4    30  1443   196     2     2  1495      38
existed.                23     3     8     7    34  1444   144     1     1  1496       2
existed.                23     3     8     7    37  1444   165     4     4  1497       2
In                     -99     0     0     0     0  1445     0     0     0     0       0
their                   23     3     5     5    46  1446   154     1     1  1498     225
their                   23     3     5     5    50  1446   198     5     5  1501     225
perspective,            23     3    12    11    51  1447   188     0     0  1499       2
perspective,            23     3    12    11    57  1447   241     6     6  1500       2
only                    23     3     4     4    68  1448   238     4     4  1503      97
the                     23     3     3     3    70  1449   168     1     1  1502    3511
Big                     23     3     3     3    74  1450   105     1     1  1504      21
Brothers,               23     4     9     8     4  1451   254     4     4  1505       2
Weakest                 23     4     7     7    14  1452   242     4     4  1506       1
Links                   23     4     5     5    21  1453   266     3     3  1507       3
and                    -99     0     0     0     0  1454     0     0     0     0       0
Pop                     23     4     3     3    30  1455   214     2     2  1508       3
Idols                   23     4     5     5    36  1456   172     4     4  1509       1
can                    -99     0     0     0     0  1457     0     0     0     0       0
be                      23     4     2     2    43  1458   127     1     1  1511     423
allowed                 23     4     7     7    45  1459   132     0     0  1510       5
allowed                 23     4     7     7    49  1459   131     4     4  1512       5
the                    -99     0     0     0     0  1460     0     0     0     0       0
prime-time              23     4    10    10    59  1461   238     2     2  1513     -99
prime-time              23     4    10    10    66  1461   330     9     9  1514     -99
honour                  23     4     6     6    72  1462   253     4     4  1515       2
of                     -99     0     0     0     0  1463     0     0     0     0       0
