WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
solution                20     5     8     8    67  1338   189     1     1  1048       4
solution                20     5     8     8    70  1338   217     4     4  1049       4
solution                20     5     8     8    74  1338   148     8     8  1050       4
then,                   20     5     5     4    77  1339   303     2     2  1051      71
as                      21     1     2     2     2  1340   193     2     2  1053     422
I                      -99     0     0     0     0  1341     0     0     0     0       0
recall,                 21     1     7     6    11  1342    70     6     6  1054       8
was                    -99     0     0     0     0  1343     0     0     0     0       0
fast-track              21     1    10    10    19  1344   187     2     2  1055     -99
fast-track              21     1    10    10    24  1344   134     7     7  1056     -99
custodial               21     1     9     9    33  1345   113     5     5  1057       3
sentencing.             21     1    11    10    44  1346    82     6     6  1058       2
sentencing.             21     1    11    10    44  1346    73     6     6  1059       2
Is                     -99     0     0     0     0  1347     0     0     0     0       0
this                    21     1     4     4    56  1348   186     3     3  1060     293
new                     21     1     3     3    61  1349   106     3     3  1061      93
move,                   21     1     5     4    67  1350   107     5     5  1062      10
then,                  -99     0     0     0     0  1351     0     0     0     0       0
simply                  21     1     6     6    75  1352   161     1     1  1063      17
simply                  21     1     6     6    80  1352    99     6     6  1064      17
confirmation           -99     0     0     0     0  1353     0     0     0     0       0
that                   -99     0     0     0     0  1354     0     0     0     0       0
the                     21     2     3     3    19  1355   171     1     1  1065    3511
1998                    21     2     4     4    25  1356   224     3     3  1066     -99
Crime                   21     2     5     5    30  1357   103     3     3  1067      13
and                    -99     0     0     0     0  1358     0     0     0     0       0
Disorder               -99     0     0     0     0  1359     0     0     0     0       0
Act                    -99     0     0     0     0  1360     0     0     0     0       0
has                     21     2     3     3    50  1361   145     0     0  1068     239
not                     21     2     3     3    57  1362   187     3     3  1069     277
worked?                 21     2     7     6    62  1363    85     4     4  1070       8
It                     -99     0     0     0     0  1364     0     0     0     0       0
would                   21     2     5     5    78  1365   158     5     5  1071     146
seem                   -99     0     0     0     0  1366     0     0     0     0       0
that                   -99     0     0     0     0  1367     0     0     0     0       0
way                     21     3     3     3    13  1368   189     3     3  1072      58
to                     -99     0     0     0     0  1369     0     0     0     0       0
the                    -99     0     0     0     0  1370     0     0     0     0       0
cynical                 21     3     7     7    24  1371   284     3     3  1073       2
observer,               21     3     9     8    32  1372   186     3     3  1074       4
who                    -99     0     0     0     0  1373     0     0     0     0       0
has                    -99     0     0     0     0  1374     0     0     0     0       0
been                    21     3     4     4    47  1375   163     0     0  1075     178
hearing                 21     3     7     7    54  1376   188     2     2  1076       8
about                   21     3     5     5    64  1377   179     4     4  1077     164
how                    -99     0     0     0     0  1378     0     0     0     0       0
persistent              21     3    10    10    72  1379    73     2     2  1078       3
persistent              21     3    10    10    76  1379   107     6     6  1079       3
young                  -99     0     0     0     0  1380     0     0     0     0       0
offenders               21     4     9     9    15  1381   155     9     9  1080       9
flout                   21     4     5     5    20  1382   170     4     4  1081       1
the                    -99     0     0     0     0  1383     0     0     0     0       0
law                     21     4     3     3    28  1384   192     2     2  1082       8
for                    -99     0     0     0     0  1385     0     0     0     0       0
years.                  21     4     6     5    34  1386    94     0     0  1083     104
But                    -99     0     0     0     0  1387     0     0     0     0       0
in                      21     4     2     2    47  1388   182     2     2  1084    1091
fact                    21     4     4     4    51  1389   100     3     3  1085      32
the                    -99     0     0     0     0  1390     0     0     0     0       0
reduction               21     4     9     9    60  1391   210     3     3  1086       5
in                     -99     0     0     0     0  1392     0     0     0     0       0
time                    21     4     4     4    72  1393   142     2     2  1087     105
between                 21     5     7     7     6  1394    72     6     6  1088      42
arrest                  21     5     6     6    13  1395   177     5     5  1089       1
and                    -99     0     0     0     0  1396     0     0     0     0       0
sentencing              21     5    10    10    26  1397   258     7     7  1090       2
targeted                21     5     8     8    34  1398   231     4     4  1091       2
by                     -99     0     0     0     0  1399     0     0     0     0       0
the                    -99     0     0     0     0  1400     0     0     0     0       0
government              21     5    10    10    47  1401   168     1     1  1092      55
government              21     5    10    10    50  1401   118     4     4  1093      55
was                     21     5     3     3    60  1402   201     3     3  1094     383
reached                 21     5     7     7    65  1403   192     4     4  1095       5
and                     21     5     3     3    70  1404   221     1     1  1096    1283
outstripped             22     1    11    11     2  1405    97     2     2  1097       2
outstripped             22     1    11    11     9  1405   195     9     9  1098       2
some                    22     1     4     4    15  1406   189     3     3  1099      86
while                   22     1     5     5    21  1407   147     4     4  1100      43
ago.                    22     1     4     3    26  1408   140     3     3  1101      29
As                     -99     0     0     0     0  1409     0     0     0     0       0
for                    -99     0     0     0     0  1410     0     0     0     0       0
the                    -99     0     0     0     0  1411     0     0     0     0       0
custodial               22     1     9     9    39  1412   195     0     0  1102       3
custodial               22     1     9     9    45  1412   226     6     6  1103       3
sentences               22     1     9     9    53  1413   204     4     4  1104       3
-                      -99     0     0     0     0  1414     0     0     0     0       0
well,                  -99     0     0     0     0  1415     0     0     0     0       0
the                     22     1     3     3    67  1416   178     0     0  1105    3511
youth                   22     1     5     5    73  1417   184     2     2  1106       7
prisons                -99     0     0     0     0  1418     0     0     0     0       0
are                    -99     0     0     0     0  1419     0     0     0     0       0
full                    22     2     4     4    16  1420   234     4     4  1107       8
to                     -99     0     0     0     0  1421     0     0     0     0       0
bursting,               22     2     9     8    25  1422   258     5     5  1108       1
conditions              22     2    10    10    39  1423   230     9     9  1109       7
in                     -99     0     0     0     0  1424     0     0     0     0       0
some                    22     2     4     4    48  1425   200     4     4  1110      86
are                    -99     0     0     0     0  1426     0     0     0     0       0
terrible,               22     2     9     8    53  1427   106     0     0  1111       6
terrible,               22     2     9     8    57  1427    96     4     4  1112       6
and                    -99     0     0     0     0  1428     0     0     0     0       0
they                    22     2     4     4    69  1429   199     2     2  1113     258
are                     22     2     3     3    73  1430    61     1     1  1114     351
worsening.             -99     0     0     0     0  1431     0     0     0     0       0
Retributive             22     3    11    11    18  1432   496     7     7  1115       1
Retributive             22     3    11    11    22  1432   194    11    11  1116       1
Retributive             22     3    11    11    19  1432   186     8     8  1122       1
Retributive             22     3    11    11    15  1432    97     4     4  1123       1
punishment              22     3    10    10    25  1433   172     2     2  1117       2
punishment              22     3    10    10    30  1433   209     7     7  1118       2
punishment              22     3    10    10    33  1433   222    10    10  1120       2
punishment              22     3    10    10    29  1433   115     6     6  1121       2
is                     -99     0     0     0     0  1434     0     0     0     0       0
being                   22     3     5     5    40  1435   145     3     3  1119      54
being                   22     3     5     5    39  1435   146     2     2  1124      54
being                   22     3     5     5    41  1435   120     4     4  1125      54
exacted                 22     3     7     7    48  1436   222     5     5  1126       1
in                     -99     0     0     0     0  1437     0     0     0     0       0
this                    22     3     4     4    54  1438   202     0     0  1127     293
country                 22     3     7     7    60  1439   213     1     1  1128      32
country                 22     3     7     7    59  1439    82     0     0  1129      32
at                      22     3     2     2    67  1440    73     0     0  1130     269
a                      -99     0     0     0     0  1441     0     0     0     0       0
faster                  22     3     6     6    74  1442   290     2     2  1131       2
clip                   -99     0     0     0     0  1443     0     0     0     0       0
than                    22     4     4     4     6  1444   177     1     1  1133     123
ever,                   22     4     5     4    14  1445   178     4     4  1132      38
often                  -99     0     0     0     0  1446     0     0     0     0       0
against                 22     4     7     7    22  1447   178     0     0  1134      36
against                 22     4     7     7    27  1447   350     5     5  1135      36
the                     22     4     3     3    30  1448    72     0     0  1136    3511
same                    22     4     4     4    35  1449   185     1     1  1137      36
same                    22     4     4     4    38  1449    77     4     4  1138      36
people,                 22     4     7     6    46  1450   104     7     7  1139      90
again                   22     4     5     5    51  1451   176     4     4  1140      28
and                    -99     0     0     0     0  1452     0     0     0     0       0
again                   22     4     5     5    60  1453   208     3     3  1141      28
and                    -99     0     0     0     0  1454     0     0     0     0       0
again.                  22     4     6     5    69  1455    76     2     2  1142      28
More                   -99     0     0     0     0  1456     0     0     0     0       0
prisons                 22     5     7     7     6  1457   179     1     1  1143       5
are                    -99     0     0     0     0  1458     0     0     0     0       0
being                   22     5     5     5    21  1459   188     4     4  1144      54
being                   22     5     5     5    20  1459    63     3     3  1145      54
built                  -99     0     0     0     0  1460     0     0     0     0       0
at                      22     5     2     2    29  1461   180     0     0  1146     269
a                      -99     0     0     0     0  1462     0     0     0     0       0
cracking                22     5     8     8    35  1463   172     1     1  1147       1
cracking                22     5     8     8    37  1463   181     3     3  1148       1
pace,                   22     5     5     4    46  1464   210     3     3  1149       8
even                   -99     0     0     0     0  1465     0     0     0     0       0
though                  22     5     6     6    55  1466   185     1     1  1150      37
though                  22     5     6     6    59  1466   154     5     5  1151      37
the                    -99     0     0     0     0  1467     0     0     0     0       0
success                 22     5     7     7    68  1468   244     3     3  1152      20
success                 22     5     7     7    72  1468    60     7     7  1153      20
of                      22     5     2     2    75  1469   207     2     2  1154    1757
the                    -99     0     0     0     0  1470     0     0     0     0       0
Government's            23     1    12    12     9  1471   211     9     9  1156       4
moves                   23     1     5     5    14  1472   133     1     1  1155       4
moves                   23     1     5     5    17  1472   109     4     4  1158       4
to                      23     1     2     2    20  1473   232     1     1  1157    1597
tackle                  23     1     6     6    26  1474   161     4     4  1159       1
young                   23     1     5     5    30  1475   136     1     1  1160      43
offending               23     1     9     9    36  1476   171     1     1  1161       2
so                     -99     0     0     0     0  1477     0     0     0     0       0
far                     23     1     3     3    51  1478   139     3     3  1163      39
have                    23     1     4     4    52  1479   139     0     0  1162     361
proved                  23     1     6     6    58  1480    77     1     1  1164       7
proved                  23     1     6     6    61  1480   163     4     4  1165       7
one                    -99     0     0     0     0  1481     0     0     0     0       0
thing                   23     1     5     5    70  1482   185     2     2  1166      24
beyond                  23     1     6     6    78  1483    89     4     4  1167      11
doubt:                  23     2     6     5     6  1484   218     6     6  1168       6
prison                 -99     0     0     0     0  1485     0     0     0     0       0
does                    23     2     4     4    14  1486   277     0     0  1169      45
not                     23     2     3     3    20  1487   195     1     1  1170     277
work.                   23     2     5     4    25  1488   339     2     2  1171      32
If                     -99     0     0     0     0  1489     0     0     0     0       0
this                    23     2     4     4    33  1490   195     1     1  1172     293
sounds                  23     2     6     6    37  1491   227     0     0  1173       2
sounds                  23     2     6     6    41  1491   216     4     4  1174       2
like                    23     2     4     4    45  1492   112     1     1  1175      99
a                       23     2     1     1    49  1493   239     0     0  1176    1434
contradiction           23     2    13    13    56  1494   190     5     5  1177       3
contradiction           23     2    13    13    64  1494   182    13    13  1178       3
contradiction           23     2    13    13    58  1494   156     7     7  1179       3
in                     -99     0     0     0     0  1495     0     0     0     0       0
terms,                  23     2     6     5    72  1496   167     4     4  1180       8
it                      23     2     2     2    77  1497    97     2     2  1181     544
isn't.                 -99     0     0     0     0  1498     0     0     0     0       0
If                      23     3     2     2     8  1499   282     1     1  1182     150
all                     23     3     3     3    12  1500   175     2     2  1183     167
goes                    23     3     4     4    18  1501   175     4     4  1184      13
well                    23     3     4     4    20  1502   131     1     1  1185      48
well                    23     3     4     4    20  1502   242     1     1  1187      48
-                       23     3     1     1    25  1503   202     1     1  1186     -99
-                       23     3     1     1    24  1503    65     0     0  1188     -99
and                    -99     0     0     0     0  1504     0     0     0     0       0
despite                 23     3     7     7    32  1505   177     2     2  1189      15
despite                 23     3     7     7    35  1505   171     5     5  1190      15
appearances             23     3    11    11    45  1506   270     7     7  1191       1
it                      23     3     2     2    51  1507   120     1     1  1192     544
still                   23     3     5     5    56  1508   215     3     3  1193      52
could                   23     3     5     5    60  1509   169     1     1  1194      84
could                   23     3     5     5    62  1509   181     3     3  1195      84
-                      -99     0     0     0     0  1510     0     0     0     0       0
the                     23     3     3     3    68  1511   162     1     1  1196    3511
new                     23     3     3     3    73  1512    87     2     2  1197      93
prisons                -99     0     0     0     0  1513     0     0     0     0       0
will                    23     4     4     4     9  1514   128     1     1  1198     210
not                    -99     0     0     0     0  1515     0     0     0     0       0
be                      23     4     2     2    19  1516   171     2     2  1199     423
supplementing           23     4    13    13    24  1517   159     4     4  1200       1
supplementing           23     4    13    13    29  1517   199     9     9  1201       1
the                     23     4     3     3    37  1518   192     3     3  1202    3511
old                    -99     0     0     0     0  1519     0     0     0     0       0
Victorian               23     4     9     9    42  1520   187     0     0  1203       1
Victorian               23     4     9     9    51  1520   214     9     9  1204       1
ones,                   23     4     5     4    55  1521    90     3     3  1205      13
but                    -99     0     0     0     0  1522     0     0     0     0       0
replacing               23     4     9     9    63  1523   173     1     1  1206       5
replacing               23     4     9     9    66  1523   110     4     4  1207       5
them.                   23     4     5     4    73  1524   130     1     1  1208      80
And                    -99     0     0     0     0  1525     0     0     0     0       0
God                    -99     0     0     0     0  1526     0     0     0     0       0
knows                   23     5     5     5    10  1527   197     2     2  1209       8
those                   23     5     5     5    16  1528   185     2     2  1210      59
grim,                   23     5     5     4    20  1529    75     0     0  1211       2
grim,                   23     5     5     4    23  1529   243     3     3  1212       2
grim,                   23     5     5     4    25  1529   116     5     5  1213       2
disgusting,             23     5    11    10    27  1530   105     1     1  1214       1
disgusting,             23     5    11    10    33  1530   268     7     7  1215       1
ancient                 23     5     7     7    44  1531   245     6     6  1216       3
institutions            23     5    12    12    52  1532   272     6     6  1217       9
need                    23     5     4     4    62  1533   256     3     3  1218      36
replacing.              23     5    10     9    67  1534   300     3     3  1219       5
replacing.              23     5    10     9    64  1534   117     0     0  1220       5
They                    24     1     4     4     0  1535   158     0     0  1221     258
need                   -99     0     0     0     0  1536     0     0     0     0       0
replacing               24     1     9     9    11  1537   176     1     1  1222       5
replacing               24     1     9     9    16  1537   164     6     6  1223       5
with                   -99     0     0     0     0  1538     0     0     0     0       0
more                    24     1     4     4    25  1539   187     0     0  1224     168
liberal                 24     1     7     7    31  1540    52     1     1  1225       4
liberal                 24     1     7     7    34  1540    56     4     4  1226       4
liberal                 24     1     7     7    36  1540   182     6     6  1228       4
institutions,           24     1    13    12    45  1541   253     7     7  1229       9
in                     -99     0     0     0     0  1542     0     0     0     0       0
which                   24     1     5     5    56  1543   186     1     1  1230     152
the                    -99     0     0     0     0  1544     0     0     0     0       0
emphasis                24     1     8     8    68  1545   181     3     3  1231       3
emphasis                24     1     8     8    71  1545   249     6     6  1234       3
is                      24     1     2     2    76  1546   159     2     2  1232     717
not                     24     1     3     3    78  1547   175     1     1  1233     277
not                     24     1     3     3    79  1547   124     2     2  1235     277
on                     -99     0     0     0     0  1548     0     0     0     0       0
punishment              24     2    10    10     4  1549   183     1     1  1236       2
but                    -99     0     0     0     0  1550     0     0     0     0       0
rehabilitation.         24     2    15    14    22  1551   210     4     4  1237       2
rehabilitation.         24     2    15    14    26  1551   226     8     8  1238       2
And                    -99     0     0     0     0  1552     0     0     0     0       0
the                     24     2     3     3    41  1553   195     3     3  1239    3511
institutions            24     2    12    12    48  1554   269     6     6  1240       9
that                    24     2     4     4    56  1555   188     1     1  1241     871
are                     24     2     3     3    60  1556   126     0     0  1242     351
having                  24     2     6     6    67  1557   217     3     3  1243      17
the                    -99     0     0     0     0  1558     0     0     0     0       0
most                    24     2     4     4    75  1559   159     0     0  1244      93
success                 24     3     7     7     7  1560    93     7     7  1245      20
with                   -99     0     0     0     0  1561     0     0     0     0       0
young                   24     3     5     5    16  1562   156     3     3  1246      43
offenders               24     3     9     9    25  1563   126     6     6  1247       9
are                    -99     0     0     0     0  1564     0     0     0     0       0
the                     24     3     3     3    36  1565   161     3     3  1248    3511
ones                   -99     0     0     0     0  1566     0     0     0     0       0
doing                   24     3     5     5    43  1567   154     1     1  1249      18
just                    24     3     4     4    48  1568   213     0     0  1250      75
that.                   24     3     5     4    54  1569   194     1     1  1251     871
For                    -99     0     0     0     0  1570     0     0     0     0       0
decades                 24     3     7     7    66  1571   263     3     3  1252       6
public                  24     3     6     6    73  1572   176     2     2  1253      27
feeling                -99     0     0     0     0  1573     0     0     0     0       0
has                    -99     0     0     0     0  1574     0     0     0     0       0
been                   -99     0     0     0     0  1575     0     0     0     0       0
stirred                 24     4     7     7    20  1576   166     3     3  1254       1
up                      24     4     2     2    25  1577   224     0     0  1255     135
against                 24     4     7     7    32  1578   191     4     4  1256      36
the                    -99     0     0     0     0  1579     0     0     0     0       0
very                    24     4     4     4    42  1580   159     2     2  1257      56
idea                   -99     0     0     0     0  1581     0     0     0     0       0
of                      24     4     2     2    51  1582   184     1     1  1258    1757
'soft                   24     4     5     4    58  1583   208     5     4  1259       3
options'.               24     4     9     7    63  1584   201     4     4  1260       5
But                    -99     0     0     0     0  1585     0     0     0     0       0
it                      24     4     2     2    74  1586   178     1     1  1261     544
is                      24     4     2     2    77  1587    75     1     1  1262     717
the                    -99     0     0     0     0  1588     0     0     0     0       0
practical               24     5     9     9     9  1589   112     5     5  1263       5
practical               24     5     9     9    11  1589   207     7     7  1264       5
options                 24     5     7     7    15  1590   150     1     1  1265       5
that                    24     5     4     4    22  1591   333     0     0  1266     871
that                    24     5     4     4    23  1591   183     1     1  1267     871
work.                  -99     0     0     0     0  1592     0     0     0     0       0
A                      -99     0     0     0     0  1593     0     0     0     0       0
young                   24     5     5     5    39  1594   239     4     4  1268      43
offenders'              24     5    10     9    46  1595   141     5     5  1269       9
institution             24     5    11    11    58  1596   200     6     6  1270       3
in                     -99     0     0     0     0  1597     0     0     0     0       0
Reading,                24     5     8     7    68  1598   321     1     1  1271       5
for                     24     5     3     3    78  1599   354     2     2  1272     519
example,               -99     0     0     0     0  1600     0     0     0     0       0
scored                  25     1     6     6    10  1601   282     1     1  1273       1
a                       25     1     1     1    16  1602   211     0     0  1274    1434
hit                     25     1     3     3    18  1603    95     0     0  1275       8
simply                  25     1     6     6    25  1604   153     3     3  1276      17
by                      25     1     2     2    29  1605    77     0     0  1277     252
cottoning               25     1     9     9    36  1606   123     4     4  1278       1
cottoning               25     1     9     9    39  1606    98     7     7  1279       1
on                     -99     0     0     0     0  1607     0     0     0     0       0
to                      25     1     2     2    47  1608   180     2     2  1280    1597
the                    -99     0     0     0     0  1609     0     0     0     0       0
fact                    25     1     4     4    53  1610    93     1     1  1281      32
that                   -99     0     0     0     0  1611     0     0     0     0       0
the                     25     1     3     3    62  1612   160     0     0  1282    3511
South-East              25     1    10    10    72  1613   173     6     6  1283     -99
was                     25     1     3     3    80  1614   135     3     3  1284     383
crying                  25     2     6     6     4  1615   190     4     4  1285       1
out                    -99     0     0     0     0  1616     0     0     0     0       0
for                    -99     0     0     0     0  1617     0     0     0     0       0
fork-lift               25     2     9     9    17  1618   175     2     2  1286     -99
fork-lift               25     2     9     9    23  1618   160     8     8  1287     -99
truck                   25     2     5     5    25  1619    87     0     0  1288       1
drivers.                25     2     8     7    31  1620   164     0     0  1289       8
drivers.                25     2     8     7    37  1620   126     6     6  1290       8
Training                25     2     8     8    47  1621   181     7     7  1291      15
50                     -99     0     0     0     0  1622     0     0     0     0       0
young                   25     2     5     5    53  1623   155     1     1  1292      43
offenders               25     2     9     9    63  1624   243     5     5  1293       9
offenders               25     2     9     9    66  1624   134     8     8  1294       9
resulted                25     2     8     8    76  1625   199     8     8  1295       2
in                     -99     0     0     0     0  1626     0     0     0     0       0
70                     -99     0     0     0     0  1627     0     0     0     0       0
per                     25     3     3     3     6  1628   130     3     3  1297      36
cent                   -99     0     0     0     0  1629     0     0     0     0       0
of                     -99     0     0     0     0  1630     0     0     0     0       0
those                   25     3     5     5    18  1631   236     3     3  1298      59
on                     -99     0     0     0     0  1632     0     0     0     0       0
the                    -99     0     0     0     0  1633     0     0     0     0       0
course                  25     3     6     6    29  1634   157     1     1  1299      32
course                  25     3     6     6    34  1634   152     6     6  1300      32
finding                 25     3     7     7    38  1635   111     3     3  1301       9
work                   -99     0     0     0     0  1636     0     0     0     0       0
on                     -99     0     0     0     0  1637     0     0     0     0       0
leaving                 25     3     7     7    55  1638   206     4     4  1302       9
prison.                 25     3     7     6    64  1639   173     5     5  1303      23
Only                   -99     0     0     0     0  1640     0     0     0     0       0
three                   25     3     5     5    74  1641   146     2     2  1304      28
three                   25     3     5     5    77  1641    80     5     5  1305      28
have                   -99     0     0     0     0  1642     0     0     0     0       0
reoffended.             25     4    11    10     5  1643   153     0     0  1306       1
Compare                 25     4     7     7    22  1644   215     5     5  1307       3
that                    25     4     4     4    27  1645   225     2     2  1324     871
6                       25     4     1     1    31  1646   155     1     1  1308     -99
6                       25     4     1     1    30  1646   146     0     0  1323     -99
per                    -99     0     0     0     0  1647     0     0     0     0       0
cent                    25     4     4     4    38  1648   203     2     2  1322      30
to                      25     4     2     2    42  1649   248     1     1  1311    1597
to                      25     4     2     2    43  1649   149     2     2  1321    1597
the                     25     4     3     3    46  1650   130     2     2  1309    3511
the                     25     4     3     3    45  1650   238     1     1  1320    3511
80                      25     4     2     2    48  1651    52     0     0  1310     -99
80                      25     4     2     2    49  1651   151     1     1  1312     -99
80                      25     4     2     2    49  1651   146     1     1  1319     -99
80                      25     4     2     2    50  1651   271     2     2  1325     -99
per                     25     4     3     3    53  1652   129     2     2  1313      36
cent                    25     4     4     4    55  1653   223     0     0  1316      30
cent                    25     4     4     4    58  1653   179     3     3  1317      30
cent                    25     4     4     4    56  1653    89     1     1  1326      30
of                     -99     0     0     0     0  1654     0     0     0     0       0
14-16-year-olds         25     4    15    15    64  1655   180     1     1  1314     -99
14-16-year-olds         25     4    15    15    68  1655   118     5     5  1315     -99
14-16-year-olds         25     4    15    15    64  1655   185     1     1  1318     -99
14-16-year-olds         25     4    15    15    67  1655   212     4     4  1327     -99
14-16-year-olds         25     4    15    15    69  1655   151     6     6  1328     -99
14-16-year-olds         25     4    15    15    77  1655    98    14    14  1329     -99
who                    -99     0     0     0     0  1656     0     0     0     0       0
reoffend               -99     0     0     0     0  1657     0     0     0     0       0
and                     25     5     3     3    13  1658   155     0     0  1330    1283
the                    -99     0     0     0     0  1659     0     0     0     0       0
efficacy                25     5     8     8    24  1660   167     3     3  1331       1
efficacy                25     5     8     8    27  1660    95     6     6  1332       1
efficacy                25     5     8     8    25  1660   185     4     4  1336       1
efficacy                25     5     8     8    28  1660   146     7     7  1337       1
of                     -99     0     0     0     0  1661     0     0     0     0       0
retraining              25     5    10    10    38  1662   346     5     5  1333       1
retraining              25     5    10    10    38  1662   270     5     5  1338       1
retraining              25     5    10    10    39  1662   162     6     6  1339       1
becomes                 25     5     7     7    47  1663   225     3     3  1334       3
becomes                 25     5     7     7    49  1663   258     5     5  1340       3
obvious.                25     5     8     7    56  1664   157     4     4  1335      12
And                    -99     0     0     0     0  1665     0     0     0     0       0
tagging,                25     5     8     7    69  1666   188     0     0  1341       4
tagging,                25     5     8     7    74  1666   573     5     5  1342       4
despite                 26     1     7     7     6  1667   227     6     6  1343      15
its                    -99     0     0     0     0  1668     0     0     0     0       0
bad                     26     1     3     3    15  1669   218     3     3  1344      13
press,                  26     1     6     5    22  1670   113     6     6  1345      14
can                    -99     0     0     0     0  1671     0     0     0     0       0
work                    26     1     4     4    30  1672   162     3     3  1346      32
just                    26     1     4     4    34  1673    98     2     2  1347      75
as                      26     1     2     2    37  1674   200     0     0  1348     422
well.                   26     1     5     4    40  1675    55     0     0  1349      48
well.                   26     1     5     4    44  1675   110     4     4  1350      48
The                    -99     0     0     0     0  1676     0     0     0     0       0
trouble                 26     1     7     7    54  1677   123     4     4  1351       7
is                     -99     0     0     0     0  1678     0     0     0     0       0
that                    26     1     4     4    64  1679   303     3     3  1353     871
it's                    26     1     4     4    70  1680   173     4     4  1354     152
not                    -99     0     0     0     0  1681     0     0     0     0       0
much                    26     1     4     4    75  1682    90     0     0  1355      97
much                    26     1     4     4    78  1682   114     3     3  1356      97
good                   -99     0     0     0     0  1683     0     0     0     0       0
on                     -99     0     0     0     0  1684     0     0     0     0       0
its                     26     2     3     3     8  1685   178     0     0  1357     152
own.                   -99     0     0     0     0  1686     0     0     0     0       0
Tagging                -99     0     0     0     0  1687     0     0     0     0       0
works                   26     2     5     5    26  1688   291     1     1  1358       8
as                      26     2     2     2    31  1689   221     0     0  1359     422
part                    26     2     4     4    36  1690    75     2     2  1360      35
of                      26     2     2     2    41  1691   188     2     2  1361    1757
an                     -99     0     0     0     0  1692     0     0     0     0       0
ISSP                    26     2     4     4    46  1693   105     1     1  1362       1
ISSP                    26     2     4     4    49  1693   219     4     4  1363       1
(intensive              26     2    10     9    50  1694   166     0    -1  1364       2
(intensive              26     2    10     9    56  1694   240     6     5  1365       2
supervision             26     2    11    11    67  1695   240     6     6  1366       1
supervision             26     2    11    11    71  1695    82    10    10  1367       1
and                     26     2     3     3    76  1696   121     3     3  1368    1283
surveillance            26     3    12    12     9  1697   153     9     9  1369       1
programme).             26     3    11     9    21  1698   209     8     8  1370       8
These                  -99     0     0     0     0  1699     0     0     0     0       0
have                    26     3     4     4    32  1700   164     1     1  1371     361
been                    26     3     4     4    36  1701    62     0     0  1372     178
up                     -99     0     0     0     0  1702     0     0     0     0       0
and                     26     3     3     3    44  1703   199     0     0  1373    1283
running                 26     3     7     7    52  1704   254     4     4  1374       8
for                    -99     0     0     0     0  1705     0     0     0     0       0
some                   -99     0     0     0     0  1706     0     0     0     0       0
time,                   26     3     5     4    65  1707   175     0     0  1375     105
time,                   26     3     5     4    70  1707    84     5     5  1376     105
with                    26     3     4     4    75  1708   106     4     4  1377     393
educational            -99     0     0     0     0  1709     0     0     0     0       0
courses,                26     4     8     7    18  1710   194     6     6  1378       6
drug                   -99     0     0     0     0  1711     0     0     0     0       0
rehabilitation          26     4    14    14    28  1712   396     2     2  1379       2
rehabilitation          26     4    14    14    34  1712   146     8     8  1380       2
and                    -99     0     0     0     0  1713     0     0     0     0       0
schemes                 26     4     7     7    50  1714   181     5     5  1381      20
in                     -99     0     0     0     0  1715     0     0     0     0       0
which                   26     4     5     5    57  1716    88     1     1  1382     152
reparations             26     4    11    11    62  1717   133     0     0  1383       1
reparations             26     4    11    11    68  1717   157     6     6  1384       1
reparations             26     4    11    11    70  1717   131     8     8  1386       1
reparations             26     4    11    11    62  1717   238     0     0  1387       1
reparations             26     4    11    11    68  1717   274     6     6  1388       1
reparations             26     4    11    11    70  1717   217     8     8  1389       1
reparations             26     4    11    11    72  1717   122    10    10  1390       1
are                     26     4     3     3    75  1718   159     1     1  1391     351
made                   -99     0     0     0     0  1719     0     0     0     0       0
to                     -99     0     0     0     0  1720     0     0     0     0       0
victims.                26     5     8     7    13  1721   154     5     5  1393       5
ISSPs,                  26     5     6     5    27  1722   402     6     6  1396       2
though,                 26     5     7     6    28  1723   259     0     0  1394      37
though,                 26     5     7     6    34  1723   172     6     6  1395      37
will                    26     5     4     4    36  1724   321     0     0  1397     210
not                     26     5     3     3    41  1725   208     0     0  1398     277
apply                   26     5     5     5    45  1726   168     0     0  1399       2
apply                   26     5     5     5    50  1726   254     5     5  1400       2
in                     -99     0     0     0     0  1727     0     0     0     0       0
the                     26     5     3     3    54  1728    92     0     0  1401    3511
short                   26     5     5     5    59  1729    88     1     1  1402      11
short                   26     5     5     5    62  1729   226     4     4  1403      11
term                    26     5     4     4    67  1730   146     3     3  1404       9
to                     -99     0     0     0     0  1731     0     0     0     0       0
the                     26     5     3     3    72  1732   366     0     0  1405    3511
children                27     1     8     8     5  1733   159     5     5  1406      43
affected                27     1     8     8    15  1734   176     6     6  1407       2
under                  -99     0     0     0     0  1735     0     0     0     0       0
David                   27     1     5     5    25  1736   182     1     1  1408      12
Blunkett's              27     1    10    10    31  1737   117     1     1  1409     -99
Blunkett's              27     1    10    10    38  1737   208     8     8  1410     -99
new                    -99     0     0     0     0  1738     0     0     0     0       0
measures.               27     1     9     8    48  1739   186     3     3  1411       5
measures.               27     1     9     8    52  1739   102     7     7  1412       5
They                   -99     0     0     0     0  1740     0     0     0     0       0
will                    27     1     4     4    60  1741   158     0     0  1413     210
have                    27     1     4     4    67  1742    94     2     2  1414     361
to                      27     1     2     2    71  1743    68     1     1  1415    1597
wait                    27     1     4     4    75  1744   121     2     2  1416       7
