WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
*Blink                  21   -99     7     7   -99   -99    73   -99   -99   -99     -99
include                 21     1     7     7    49  1292   215     6     6   -99       6
'members                21     1     8     7    58  1293   230     7     6    -9      12
militia                 21     1     7     7    68  1295   203     5     5   -10       1
or                      21     1     2     2    72  1296   199     1     1    -4     194
corps',                 21     2     7     5    15  1298   290     5     5   -99       1
say.                    21     2     4     3    25  1300   136     2     2   -10      49
*Blink                  21   -99     4     3   -99   -99   138   -99   -99   -99     -99
add:                    21     2     4     3    34  1302   129     1     1   -99       6
'Persons                21     2     8     7    38  1303   108     0    -1    -4       2
'Persons                21     2     8     7    46  1303   205     8     7    -8       2
taking                  21     2     6     6    52  1304   237     5     5    -6      11
no                      21     2     2     2    56  1305    93     2     2    -4     117
part                    21     2     4     4    61  1306   141     4     4    -5      35
hostilities             21     2    11    11    69  1309   128     0     0    -8       2
hostilities             21     2    11    11    76  1309   146     7     7    -7       2
in                      21     3     2     2     7  1311   144     1     1   -99    1091
in                      21     3     2     2     6  1311   143     0     0     1    1091
circumstances           21     3    13    13    17  1313   154     4     4   -11      10
*Blink                  21   -99    13    13   -99   -99   118   -99   -99   -99     -99
treated                 21     3     7     7    34  1315    67     4     4   -99       7
treated                 21     3     7     7    34  1315   257     4     4     0       7
humanely.               21     3     9     8    41  1316   225     3     3    -7       1
conventions             21     3    11    11    57  1318    89     1     1   -16       4
conventions             21     3    11    11    67  1318    96    11    11   -10       4
that                    21     3     4     4    73  1320   176     1     1    -6     871
that                    21     3     4     4    75  1320    61     3     3    -2     871
sentences               21     4     9     9    17  1323   330     5     5   -99       3
'passing                21     4     8     7     5  1321   218     5     4    12       3
sentences               21     4     9     9    15  1323   190     3     3   -10       3
without                 21     4     7     7    26  1324   211     4     4   -11      33
previous                21     4     8     8    33  1325   174     3     3    -7       3
judgment                21     4     8     8    41  1326   121     2     2    -8       1
judgment                21     4     8     8    44  1326    58     5     5    -3       1
from                    21     4     4     4    51  1327    53     3     3    -7     248
regularly               21     4     9     9    57  1329   174     2     2    -6       5
constituted             21     4    11    11    70  1330   211     5     5   -13       1
prohibited'             21     5    11    10    10  1333    83     1     1   -99       1
prohibited'             21     5    11    10    15  1333   238     6     6    -5       1
that                    21     5     4     4    28  1335   224     3     3   -13     871
'wounded                21     5     8     7    36  1337   226     2     1    -8       8
sick                    21     5     4     4    51  1340    92     0     0   -15       5
be                      21     5     2     2    64  1342   245     2     2   -13     423
cared                   21     5     5     5    68  1343   133     3     3    -4       1
for'.                   21     5     5     3    74  1344   295     3     3    -6     519
They                    22     1     4     4     1  1345   149     1     1     0     258
add:                    22     1     4     3     8  1346   121     3     3    -7       6
shall                   22     1     5     5    18  1348   388     2     2   -10       5
'PoWs                   22     1     5     4    14  1347   118     4     3     4       2
enjoy                   22     1     5     5    24  1349   200     2     2   -10       4
complete                22     1     8     8    32  1350    80     4     4    -8       6
*Blink                  22   -99     8     8   -99   -99    95   -99   -99   -99     -99
latitude                22     1     8     8    43  1351   121     6     6   -99       1
latitude                22     1     8     8    42  1351   168     5     5     1       1
exercise                22     1     8     8    54  1354   206     1     1   -12       4
exercise                22     1     8     8    60  1354   198     7     7    -6       4
their                   22     1     5     5    69  1356   172     4     4    -9     225
religious               22     1     9     9    74  1357   113     3     3    -5       2
Henri                   22     2     5     5    17  1359   181     4     4   -99       2
Dunant                  22     2     6     6    21  1360   192     2     2    -4       8
could                   22     2     5     5    28  1361   190     2     2    -7      84
not                     22     2     3     3    33  1362    77     1     1    -5     277
have                    22     2     4     4    38  1363   141     2     2    -5     361
known                   22     2     5     5    43  1364   106     2     2    -5      16
his                     22     2     3     3    52  1366   175     0     0    -9     161
actions                 22     2     7     7    59  1367   238     3     3    -7       4
more                    22     2     4     4    67  1368   180     3     3    -8     168
140                     22     2     3     3    74  1370   155     0     0    -7     -99
would                   22     3     5     5    11  1373   204     1     1   -99     146
resulted                22     3     8     8    23  1375   269     2     2   -12       2
in                      22     3     2     2    31  1376   162     1     1    -8    1091
such                    22     3     4     4    35  1377   110     2     2    -4      87
legacy.                 22     3     7     6    41  1379   204     1     1    -6       5
is                      22     3     2     2    51  1381   166     0     0   -10     717
legacy                  22     3     6     6    59  1383   179     0     0    -8       5
legacy                  22     3     6     6    64  1383   147     5     5    -5       5
Mr                      22     3     2     2    71  1385    96     0     0    -7     109
Bush's                  22     3     6     6    77  1386    99     3     3    -6     -99
Prosper,                22     4     8     7    21  1389   235     2     2   -99       2
trying                  22     4     6     6    32  1391   264     1     1   -11      23
*Off-screen             22   -99     6     6   -99   -99   410   -99   -99   -99     -99
A                       23     1     1     1     0  1394   147     0     0     0    1434
tempting                23     1     8     8     3  1395    96     1     1    -3       1
inference               23     1     9     9    14  1396   129     3     3   -11       1
inference               23     1     9     9    16  1396   122     5     5    -2       1
be                      23     1     2     2    27  1398   184     0     0   -11     423
drawn                   23     1     5     5    35  1399   181     5     5    -8       4
recent                  23     1     6     6    45  1401   194     4     4   -10      13
events:                 23     1     7     6    53  1402   162     5     5    -8       6
Blair                   23     1     5     5    62  1404   247     1     1    -9      34
his                     23     1     3     3    71  1406   147     0     0    -9     161
be                      23     2     2     2    13  1409   146     0     0   -99     423
losing                  23     2     6     6    21  1410   195     5     5    -8       4
their                   23     2     5     5    28  1411   155     5     5    -7     225
means                   23     2     5     5    42  1415   205     0     0   -14      10
deficient               23     2     9     9    48  1416    91     0     0    -6       2
deficient               23     2     9     9    52  1416   218     4     4    -4       2
deficient               23     2     9     9    54  1416   313     6     6    -2       2
intellect,              23     2    10     9    63  1418   222     2     2    -9       1
intellect,              23     2    10     9    66  1418    95     5     5    -3       1
they                    23     2     4     4    75  1419   116     3     3    -9     258
supremely               23     3     9     9    13  1422   232     3     3   -99       1
good                    23     3     4     4    21  1423   202     1     1    -8      52
manipulation,           23     3    13    12    31  1425   259     3     3   -10       2
manipulation,           23     3    13    12    35  1425   152     7     7    -4       2
their                   23     3     5     5    49  1427   183     3     3   -14     225
cunning                 23     3     7     7    55  1428   249     3     3    -6       1
never                   23     3     5     5    65  1430   181     1     1   -10      28
been                    23     3     4     4    71  1431   111     1     1    -6     178
addiction               23     4     9     9    16  1434   250     3     3   -99       8
truth.                  23     4     6     5    30  1437   176     0     0   -14       9
truth.                  23     4     6     5    33  1437   100     3     3    -3       9
the                     23     4     3     3    43  1439   200     3     3   -10    3511
however,                23     4     8     7    52  1441   240     2     2    -9      38
have                    23     4     4     4    65  1443   177     1     1   -13     361
when                    23     4     4     4    77  1445   105     2     2   -12     144
they                    23     5     4     4    16  1449   190     3     3   -99     258
could                   23     5     5     5    23  1450   207     5     5    -7      84
get                     23     5     3     3    27  1451   185     3     3    -4      48
away                    23     5     4     4    31  1452   173     3     3    -4      27
with.                   23     5     5     4    35  1453   148     2     2    -4     393
their                   23     5     5     5    44  1455   212     1     1    -9     225
judgement               23     5     9     9    52  1456   184     3     3    -8       2
seems                   23     5     5     5    63  1458   187     0     0   -11      30
seems                   23     5     5     5    68  1458    81     5     5    -5      30
have                    23     5     4     4    74  1460   238     2     2    -6     361
*Off-screen             24   -99     4     4   -99   -99   136   -99   -99   -99     -99
deserted                24     1     8     8     3  1461   157     3     3   -99       1
them.                   24     1     5     4    11  1462    86     2     2    -8      80
handling                24     1     8     8    26  1465   207     0     0   -15       2
handling                24     1     8     8    30  1465   198     4     4    -4       2
the                     24     1     3     3    40  1467   180     2     2   -10    3511
Mittal                  24     1     6     6    46  1468   328     4     4    -6       9
affair,                 24     1     7     6    53  1469   235     4     4    -7       2
Blair                   24     1     5     5    61  1471   208     1     1    -8      34
made                    24     1     4     4    71  1473   160     1     1   -10      40
two                     24     1     3     3    77  1474   106     2     2    -6      43
elementary              24     2    10    10     6  1475   172     6     6   -99       1
mistakes.               24     2     9     8    18  1476   228     7     7   -12       2
forgot                  24     2     6     6    29  1478   227     5     5   -11       3
the                     24     2     3     3    36  1480   184     0     0    -7    3511
cover-up                24     2     8     8    44  1481   208     4     4    -8     -99
can                     24     2     3     3    52  1482   252     3     3    -8     123
more                    24     2     4     4    59  1484   198     3     3    -7     168
damaging                24     2     8     8    65  1485   177     4     4    -6       2
the                     24     2     3     3    76  1487   123     1     1   -11    3511
offence.                24     3     8     7    13  1489   180     4     4   -99       1
also                    24     3     4     4    25  1491   235     4     4   -12      58
forgot                  24     3     6     6    30  1492   165     4     4    -5       3
politicians             24     3    11    11    39  1494   185     1     1    -9      14
should                  24     3     6     6    53  1495    73     3     3   -14      88
should                  24     3     6     6    52  1495    63     2     2     1      88
avoid                   24     3     5     5    61  1496   176     4     4    -9       3
situations              24     3    10    10    67  1497   227     4     4    -6       1
in                      24     3     2     2    74  1498    96     0     0    -7    1091
in                      24     3     2     2    76  1498    63     2     2    -2    1091
conduct                 24     4     7     7    19  1501   228     7     7   -99       3
only                    24     4     4     4    26  1503   284     2     2    -7      97
have                    24     4     4     4    31  1504   145     2     2    -5     361
explanations:           24     4    13    12    38  1506   193     0     0    -7       1
explanations:           24     4    13    12    44  1506   219     6     6    -6       1
they                    24     4     4     4    57  1508   281     0     0   -13     258
explanations:           24     4    13    12    48  1506   229    10    10     9       1
have                    24     4     4     4    33  1504   187     4     4    15     361
they                    24     4     4     4    59  1508   188     2     2   -26     258
fools,                  24     4     6     5    67  1510   224     1     1    -8       1
or                      24     4     2     2    74  1511    85     1     1    -7     194
is                      24     5     2     2    18  1515   387     1     1   -99     717
where                   24     5     5     5    24  1516   182     4     4    -6      58
Blair                   24     5     5     5    29  1518   198     0     0    -5      34
Mittal                  24     5     6     6    71  1524   149     4     4   -42       9
story                   24     5     5     5    74  1525    71     0     0    -3      14
where                   24     5     5     5    25  1516   173     5     5    49      58
Blair                   24     5     5     5    31  1518   191     2     2    -6      34
finds                   24     5     5     5    40  1520   260     1     1    -9       4
himself.                24     5     8     7    49  1521   172     4     4    -9      13
the                     24     5     3     3    64  1523   202     1     1   -15    3511
Mittal                  24     5     6     6    71  1524   336     4     4    -7       9
story                   24     5     5     5    77  1525    92     3     3    -6      14
*Off-screen             25   -99     5     5   -99   -99   124   -99   -99   -99     -99
broke,                  25     1     6     5     6  1526   291     6     6   -99       3
Mr                      25     1     2     2     7  1527    91     0     0    -1     109
Blair                   25     1     5     5    14  1528   186     4     4    -7      34
and                     25     1     3     3    19  1529   128     3     3    -5    1283
Campbell                25     1     8     8    29  1531   215     0     0   -10       2
Campbell                25     1     8     8    37  1531   168     8     8    -8       2
instantly               25     1     9     9    44  1533    96     1     1    -7       3
instantly               25     1     9     9    51  1533   121     8     8    -7       3
of                      25     1     2     2    59  1535   180     0     0    -8    1757
potential               25     1     9     9    70  1537   182     4     4   -11      11
potential               25     1     9     9    75  1537    63     9     9    -5      11
for                     25     1     3     3    79  1538    97     3     3    -4     519
have                    25     2     4     4    25  1542   190     1     1   -99     361
often                   25     2     5     5    32  1543   126     3     3    -7      31
spun                    25     2     4     4    39  1544   184     4     4    -7       1
way                     25     2     3     3    46  1546    70     0     0    -7      58
worse                   25     2     5     5    60  1549   152     3     3   -14      11
messes,                 25     2     7     6    69  1550   148     6     6    -9       1
*Off-screen             25   -99     7     6   -99   -99   147   -99   -99   -99     -99
on                      25     3     2     2    19  1557   241     0     0   -99     417
their                   25     3     5     5    27  1558   175     5     5    -8     225
The                     25     3     3     3    34  1560   114     0     0    -7    3511
story                   25     3     5     5    41  1561   223     3     3    -7      14
be                      25     3     2     2    50  1563   158     0     0    -9     423
competing               25     3     9     9    59  1564   195     6     6    -9       1
coverage                25     3     8     8    71  1566   238     4     4   -12       9
with                    25     3     4     4    80  1567   111     4     4    -9     393
Margaret's              25     4    10    10    15  1569   141     6     6   -99     -99
funeral.                25     4     8     7    26  1570   275     6     6   -11       1
only                    25     4     4     4    39  1572   151     2     2   -13      97
that;                   25     4     5     4    46  1573   112     4     4    -7     871
had                     25     4     3     3    53  1575   143     0     0    -7     130
plausible               25     4     9     9    60  1577   113     1     1    -7       2
plausible               25     4     9     9    65  1577   193     6     6    -5       2
defence.                25     4     8     7    74  1578   117     5     5    -9      11
trying                  25     5     6     6    15  1581   178     3     3   -99      23
trying                  25     5     6     6    18  1581   136     6     6    -3      23
modernise               25     5     9     9    26  1583   225     4     4    -8       2
economy,'               25     5     9     7    36  1585   266     0     0   -10      17
economy,'               25     5     9     7    38  1585   111     2     2    -2      17
Blair                   25     5     5     5    51  1587   224     2     2   -13      34
could                   25     5     5     5    58  1588    90     3     3    -7      84
have                    25     5     4     4    64  1589   136     3     3    -6     361
claimed,                25     5     8     7    69  1590   186     3     3    -5       6
'so                     25     5     3     2    78  1591   449     3     2    -9     154
desirable               26     1     9     9     7  1594   148     1     1     0       2
desirable               26     1     9     9     8  1594    88     2     2    -1       2
bring                   26     1     5     5    19  1596    99     0     0   -11       7
in                      26     1     2     2    26  1597   180     1     1    -7    1091
foreign                 26     1     7     7    34  1598   174     6     6    -8      19
expertise               26     1     9     9    43  1599   184     7     7    -9       3
capital                 26     1     7     7    55  1601   172     5     5   -12       3
*Blink                  26   -99     7     7   -99   -99    60   -99   -99   -99     -99
privatise               26     1     9     9    67  1603    72     6     6   -99       1
privatise               26     1     9     9    67  1603   119     6     6     0       1
and                     26     1     3     3    74  1604   117     3     3    -7    1283
out-dated               26     2     9     9    18  1607   197     5     5   -99     -99
steel                   26     2     5     5    23  1608   168     0     0    -5       5
industry.               26     2     9     8    30  1609   192     1     1    -7      13
industry.               26     2     9     8    36  1609   162     7     7    -6      13
Britain                 26     2     7     7    45  1610   203     6     6    -9      26
not                     26     2     3     3    53  1612   149     2     2    -8     277
have                    26     2     4     4    57  1613    62     2     2    -4     361
had                     26     2     3     3    63  1614   174     3     3    -6     130
direct                  26     2     6     6    70  1616    85     4     4    -7       2
but                     26     3     3     3    10  1618   198     0     0   -99     325
is                      26     3     2     2    19  1620   272     2     2    -9     717
but                     26     3     3     3    12  1618   197     2     2     7     325
clearly                 26     3     7     7    25  1621   152     5     5   -13      14
to                      26     3     2     2    30  1622    87     2     2    -5    1597
Britain's               26     3     9     9    36  1623   177     5     5    -6     -99
advantage               26     3     9     9    46  1624   232     5     5   -10       5
everything              26     3    10    10    59  1626   241     3     3   -13      13
should                  26     3     6     6    67  1627    99     0     0    -8      88
should                  26     3     6     6    72  1627   182     5     5    -5      88
bring                   26     4     5     5    12  1631   167     4     4   -99       7
stability               26     4     9     9    21  1632   170     7     7    -9       2
and                     26     4     3     3    24  1633   206     0     0    -3    1283
stability               26     4     9     9    16  1632   125     2     2     8       2
economic                26     4     8     8    36  1634   194     8     8   -20      25
progress                26     4     8     8    42  1635   205     5     5    -6       8
Eastern                 26     4     7     7    53  1637   220     4     4   -11       2
Europe.                 26     4     7     6    61  1638    86     4     4    -8      18
Blair                   26     4     5     5    74  1640   179     2     2   -13      34
on:                     26     5     3     2    19  1644   215     3     3   -99     417
'As                     26     5     3     2    22  1645   187     2     1    -3     422
Mr                      26     5     2     2    30  1647   241     2     2    -8     109
gone                    26     5     4     4    13  1643   257     2     2    17       9
on:                     26     5     3     2    17  1644   234     1     1    -4     417
'As                     26     5     3     2    20  1645   175     0    -1    -3     422
Mr                      26     5     2     2    28  1647   262     0     0    -8     109
Mittal,                 26     5     7     6    33  1648   240     2     2    -5       9
may                     26     5     3     3    45  1650   346     3     3   -12      67
Mittal,                 26     5     7     6    37  1648   306     6     6     8       9
Mittal,                 26     5     7     6    35  1648    83     4     4     2       9
may                     26     5     3     3    45  1650   209     3     3   -10      67
be                      26     5     2     2    51  1652   156     1     1    -6     423
British                 26     5     7     7    55  1654   120     0     0    -4      77
subject,                26     5     8     7    64  1655   179     1     1    -9       6
subject,                26     5     8     7    68  1655    74     5     5    -4       6
he                      26     5     2     2    78  1657   532     2     2   -10     265
of                      27     1     2     2    12  1661   147     0     0     0    1757
country.                27     1     8     7    20  1663   164     0     0    -8      32
He                      27     1     2     2    29  1664   215     0     0    -9     265
a                       27     1     1     1    40  1667   171     0     0   -11    1434
highly                  27     1     6     6    47  1668   121     5     5    -7       8
successful              27     1    10    10    51  1669    77     2     2    -4      15
successful              27     1    10    10    57  1669   178     8     8    -6      15
entrepreneur.           27     1    13    12    69  1670   225     9     9   -12       1
the                     27     1     3     3    77  1672   142     0     0    -8    3511
the                     27     1     3     3    79  1672    53     2     2    -2    3511
helps                   27     2     5     5    12  1674    54     1     1   -99       4
to                      27     2     2     2    22  1676   174     1     1   -10    1597
the                     27     2     3     3    29  1678   161     0     0    -7    3511
the                     27     2     3     3    31  1678   167     2     2    -2    3511
Rumanians,              27     2    10     9    40  1679   280     7     7    -9       1
Rumanians,              27     2    10     9    41  1679   118     8     8    -1       1
help                    27     2     4     4    27  1677   199     3     3    14      21
help                    27     2     4     4    25  1677   190     1     1     2      21
the                     27     2     3     3    31  1678   168     2     2    -6    3511
Rumanians,              27     2    10     9    35  1679   164     2     2    -4       1
might                   27     2     5     5    49  1681   145     2     2   -14      56
decide                  27     2     6     6    55  1682   179     2     2    -6       3
decide                  27     2     6     6    59  1682   200     6     6    -4       3
decide                  27     2     6     6    58  1682   282     5     5     1       3
invest                  27     2     6     6    67  1684   165     4     4    -9       2
more                    27     2     4     4    74  1685   222     4     4    -7     168
The                     27     3     3     3    11  1689   135     3     3   -99    3511
seem                    27     3     4     4    20  1691   190     1     1    -9      18
be                      27     3     2     2    27  1693   201     0     0    -7     423
saying                  27     3     6     6    33  1694   151     3     3    -6       9
saying                  27     3     6     6    36  1694    97     6     6    -3       9
should                  27     3     6     6    46  1697   175     1     1   -10      88
should                  27     3     6     6    50  1697    59     5     5    -4      88
do                      27     3     2     2    57  1699   159     1     1    -7      75
business                27     3     8     8    63  1700   220     4     4    -6      27
Mr                      27     3     2     2    73  1702   157     0     0   -10     109
Is                      27     4     2     2    10  1704   149     2     2   -99     717
because                 27     4     7     7    19  1706   168     3     3    -9      78
they                    27     4     4     4    25  1707   194     1     1    -6     258
racist,                 27     4     7     6    33  1709   180     0     0    -8       2
racist,                 27     4     7     6    38  1709   190     5     5    -5       2
because                 27     4     7     7    47  1711   248     3     3    -9      78
because                 27     4     7     7    50  1711   104     6     6    -3      78
hate                    27     4     4     4    60  1713   165     3     3   -10       1
successful              27     4    10    10    67  1714   181     5     5    -7      15
have                    27     5     4     4    20  1717   188     2     2   -99     361
questioned              27     5    10    10    29  1718   219     6     6    -9       1
Mittal's                27     5     8     8    40  1720   247     3     3   -11     -99
donations               27     5     9     9    47  1721    55     1     1    -7       1
donations               27     5     9     9    53  1721   202     7     7    -6       1
Labour                  27     5     6     6    63  1724   169     0     0   -10      24
Labour                  27     5     6     6    68  1724   177     5     5    -5      24
Party,                  27     5     6     5    76  1725   172     6     6    -8      22
but                     27     5     3     3    80  1726   141     3     3    -4     325
because                 28     1     7     7    11  1730   183     1     1     0      78
because                 28     1     7     7    17  1730   146     7     7    -6      78
believes                28     1     8     8    22  1732    93     1     1    -5      12
in                      28     1     2     2    30  1733   239     0     0    -8    1091
British                 28     1     7     7    42  1735   210     7     7   -12      77
Government              28     1    10    10    51  1736   194     8     8    -9      55
believes                28     1     8     8    62  1738   189     3     3   -11      12
business.               28     1     9     8    75  1740   165     4     4   -13      27
that                    28     2     4     4    13  1743   156     2     2   -99     871
trying                  28     2     6     6    25  1746   167     2     2   -12      23
to                      28     2     2     2    31  1747   191     1     1    -6    1597
favours                 28     2     7     7    38  1749   175     1     1    -7       1
favours                 28     2     7     7    43  1749   126     6     6    -5       1
beneath                 28     2     7     7    53  1751    52     5     5   -10       3
*Blink                  28   -99     7     7   -99   -99   170   -99   -99   -99     -99
beneath                 28     2     7     7    49  1751   198     1     1   -99       3
beneath                 28     2     7     7    53  1751   122     5     5    -4       3
contempt.'              28     2    10     8    62  1752   270     6     6    -9       2
*Off-screen             28   -99    10     8   -99   -99   166   -99   -99   -99     -99
have                    28     3     4     4    10  1756   119     0     0   -99     361
perfect                 28     3     7     7    22  1759   191     0     0   -12      11
perfect                 28     3     7     7    28  1759   227     6     6    -6      11
defence.                28     3     8     7    35  1760   203     5     5    -7      11
juxtaposition           28     3    13    13    46  1762   220     3     3   -11       1
juxtaposition           28     3    13    13    49  1762   254     6     6    -3       1
juxtaposition           28     3    13    13    52  1762   107     9     9    -3       1
between                 28     3     7     7    62  1763   188     5     5   -10      42
electoral               28     3     9     9    70  1764   148     5     5    -8       2
ambassadorial           28     4    13    13    25  1767   405    10    10   -99       1
ambassadorial           28     4    13    13    28  1767   192    13    13    -3       1
assistance              28     4    10    10    39  1768   255    10    10   -11       3
would                   28     4     5     5    45  1769   217     5     5    -6     146
assistance              28     4    10    10    37  1768   191     8     8     8       3
ambassadorial           28     4    13    13    26  1767   235    11    11    11       1
still                   28     4     5     5    48  1770   162     2     2   -22      52
still                   28     4     5     5    50  1770   111     4     4    -2      52
left                    28     4     4     4    58  1772   182     1     1    -8      20
a                       28     4     1     1    63  1773   102     1     1    -5    1434
smell                   28     4     5     5    68  1774   188     4     4    -5       1
drains,                 28     4     7     6    76  1776   246     3     3    -8       1
intensified             28     5    11    11     8  1777   205     8     8   -99       1
Mandelson's             28     5    11    11    22  1780    79     1     1   -14     -99
*Off-screen             28   -99    11    11   -99   -99    64   -99   -99   -99     -99
Mandelson's             28     5    11    11    28  1780   111     7     7   -99     -99
success                 28     5     7     7    37  1781   255     4     4    -9      20
bringing                28     5     8     8    46  1783   301     2     2    -9       5
bringing                28     5     8     8    50  1783   142     6     6    -4       5
Hindujas                28     5     8     8    61  1785   257     4     4   -11       1
back                    28     5     4     4    67  1786   212     1     1    -6      38
Hindujas                28     5     8     8    64  1785   222     7     7     3       1
back                    28     5     4     4    69  1786    84     3     3    -5      38
Hindujas                28     5     8     8    61  1785   331     4     4     8       1
Hindujas                28     5     8     8    63  1785   142     6     6    -2       1
back                    28     5     4     4    70  1786   359     4     4    -7      38
*Off-screen             29   -99     4     4   -99   -99    89   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   105   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99    58   -99   -99   -99     -99
agenda.                 29     1     7     6    13  1790   198     3     3   -99       3
(He                     29     1     3     2    21  1791   145     3     2    -8     265
will                    29     1     4     4    26  1792    70     4     4    -5     210
receive                 29     1     7     7    33  1793   191     6     6    -7       5
gratitude               29     1     9     9    41  1795   181     3     3    -8       2
that                    29     1     4     4    55  1797    95     3     3   -14     871
No                      29     1     2     2    64  1799   147     2     2    -9     117
10).                    29     1     4     2    68  1800   171     3     3    -4     -99
the                     29     1     3     3    76  1802   212     2     2    -8    3511
*Off-screen             29   -99     3     3   -99   -99   285   -99   -99   -99     -99
could                   29     2     5     5    19  1805   167     2     2   -99      84
have                    29     2     4     4    27  1806   204     4     4    -8     361
itself                  29     2     6     6    41  1808   260     4     4   -14      17
plausible               29     2     9     9    54  1811   161     3     3   -13       2
story,                  29     2     6     5    62  1812    76     1     1    -8      14
which                   29     2     5     5    73  1813   154     5     5   -11     152
would                   29     2     5     5    78  1814    53     4     4    -5     146
*Off-screen             29   -99     5     5   -99   -99   240   -99   -99   -99     -99
it                      29     3     2     2    16  1818   205     1     1   -99     544
to                      29     3     2     2    26  1820   201     1     1   -10    1597
European                29     3     8     8    43  1823   224     3     3   -17      27
Bank                    29     3     4     4    50  1824   206     1     1    -7      12
Reconstruction          29     3    14    14    61  1826   280     3     3   -11       3
Reconstruction          29     3    14    14    64  1826   171     6     6    -3       3
and                     29     3     3     3    74  1827   126     1     1   -10    1283
*Off-screen             29   -99     3     3   -99   -99   173   -99   -99   -99     -99
Development's           29     4    13    13    12  1828    69    12    12   -99       1
Government              29     4    10    10    56  1835   123     1     1   -44      55
Government              29     4    10    10    62  1835   304     7     7    -6      55
then                    29     4     4     4    74  1837   111     2     2   -12      71
have                    29     5     4     4     1  1838   207     1     1   -99     361
argued                  29     5     6     6     7  1839   147     2     2    -6       2
the                     29     5     3     3    17  1841   266     0     0   -10    3511
shared                  29     5     6     6    28  1843   215     2     2   -11       2
assessment.             29     5    11    10    38  1845   119     1     1   -10       2
assessment.             29     5    11    10    40  1845   129     3     3    -2       2
however,                29     5     8     7    54  1847   147     0     0   -14      38
however,                29     5     8     7    58  1847   112     4     4    -4      38
news                    29     5     4     4    69  1849   149     2     2   -11      13
that                    29     5     4     4    75  1850    78     3     3    -6     871
*Off-screen             29   -99     4     4   -99   -99   104   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   186   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   256   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   606   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   128   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   228   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   305   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   222   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   238   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   183   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   160   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   186   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99    83   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   281   -99   -99   -99     -99
*Off-screen             29   -99     4     4   -99   -99   175   -99   -99   -99     -99
*Off-screen             30   -99     4     4   -99   -99   175   -99   -99   -99     -99
British                 30     1     7     7     2  1852   163     2     2   -99      77
Ambassador's            30     1    12    12    19  1853   177    11    11   -17       2
*Blink                  30   -99    12    12   -99   -99    70   -99   -99   -99     -99
letter,                 30     1     7     6    35  1855    70     6     6   -99       1
*Blink                  30   -99     7     6   -99   -99    59   -99   -99   -99     -99
letter,                 30     1     7     6    31  1855   170     2     2   -99       1
reinforced              30     1    10    10    42  1857   215     1     1   -11       2
reinforced              30     1    10    10    46  1857   278     5     5    -4       2
by                      30     1     2     2    54  1858   141     2     2    -8     252
œ6m                     30     1     3     3    59  1860   171     2     2    -5       2
douceur,                30     1     8     7    64  1861   240     3     3    -5       1
douceur,                30     1     8     7    66  1861    96     5     5    -2       1
will                    30     1     4     4    73  1862   156     3     3    -7     210
*Off-screen             30   -99     4     4   -99   -99   115   -99   -99   -99     -99
*Off-screen             30   -99     4     4   -99   -99   122   -99   -99   -99     -99
next                    30     2     4     4    20  1866   216     4     4   -99      35
installment             30     2    11    11    31  1867   170    10    10   -11       1
tale                    30     2     4     4    40  1870   188     2     2    -9       3
corruption.             30     2    11    10    50  1872   170     4     4   -10       1
During                  30     2     6     6    62  1873   196     4     4   -12      14
rise                    30     2     4     4    69  1875   198     0     0    -7       7
rise                    30     2     4     4    72  1875   154     3     3    -3       7
During                  30     2     6     6    62  1873   224     4     4    10      14
his                     30     2     3     3    68  1874   100     3     3    -6     161
to                      30     2     2     2    74  1876    63     0     0    -6    1597
to                      30     2     2     2    76  1876    76     2     2    -2    1597
*Off-screen             30   -99     2     2   -99   -99   229   -99   -99   -99     -99
wealth,                 30     3     7     6    13  1878   203     7     7   -99       3
Mittal                  30     3     6     6    22  1880   227     5     5    -9       9
have                    30     3     4     4    30  1882   139     1     1    -8     361
brought                 30     3     7     7    37  1883   167     3     3    -7       9
many                    30     3     4     4    47  1885    96     1     1   -10      81
coups.                  30     3     6     5    63  1887   174     2     2   -16       1
did                     30     3     3     3    74  1889   208     2     2   -11      43
he                      30     3     2     2    77  1890   131     1     1    -3     265
*Off-screen             30   -99     2     2   -99   -99   110   -99   -99   -99     -99
achieve                 30     4     7     7    15  1894   216     0     0   -99       7
such                    30     4     4     4    25  1895   171     2     2   -10      87
