WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
then,                   19     2     5     4    72  1214   171     1     1    -6      71
United                  19     3     6     6     4  1215   111     4     4   -99      16
been                    19     3     4     4    15  1217    79     3     3   -11     178
been                    19     3     4     4    13  1217    98     1     1     2     178
almost                  19     3     6     6    20  1218   258     3     3    -7      16
unstoppable,            19     3    12    11    29  1219   190     5     5    -9       1
unstoppable,            19     3    12    11    26  1219   320     2     2     3       1
both                    19     3     4     4    41  1221   153     1     1   -15      25
footballing             19     3    11    11    51  1223   155     4     4   -10       3
footballing             19     3    11    11    49  1223   164     2     2     2       3
and                     19     3     3     3    62  1224   129     3     3   -13    1283
attacking               19     5     9     9    68  1251   107     0     0   -99       1
commercial              19     3    10    10    69  1226   148     4     4   -99       9
Ferguson's              19     4    10    10    11  1228    84     4     4   -99     -99
world's                 19     5     7     7    15  1241   188     3     3   -99       2
Ferguson's              19     4    10    10    10  1228   139     3     3   -99     -99
Ferguson's              19     4    10    10    10  1228   108     3     3     0     -99
achievement             19     4    11    11    21  1229   159     3     3   -11       2
club,                   19     5     5     4    33  1243   170     5     5   -99       5
been                    19     4     4     4    34  1231   109     0     0   -99     178
withstand               19     4     9     9    46  1233   187     4     4   -12       1
to                      19     4     2     2    39  1232   184     0     0     7    1597
pressure                19     4     8     8    58  1235   212     2     2   -19       8
the                     19     4     3     3    54  1234   157     2     2     4    3511
goes                    19     4     4     4    71  1237   162     1     1   -17      13
that                    19     4     4     4    67  1236    63     2     2     4     871
world's                 19     5     7     7    12  1241   183     0     0   -99       2
world's                 19     5     7     7    16  1241   110     4     4    -4       2
biggest                 19     5     7     7    23  1242   338     3     3    -7       4
club,                   19     5     5     4    30  1243    90     2     2    -7       5
club,                   19     5     5     4    29  1243    70     1     1     1       5
and                     19     5     3     3    34  1244    83     0     0    -5    1283
at                      19     5     2     2    38  1245   197     0     0    -4     269
same                    19     5     4     4    46  1247    97     1     1    -8      36
same                    19     5     4     4    49  1247   103     4     4    -3      36
maintain                19     5     8     8    57  1249   207     2     2    -8       5
maintain                19     5     8     8    58  1249    96     3     3    -1       5
maintain                19     5     8     8    56  1249    54     1     1     2       5
attacking               19     5     9     9    69  1251   207     1     1   -13       1
the                     19     5     3     3    66  1250   308     2     2     3    3511
attacking               19     5     9     9    73  1251   193     5     5    -7       1
attacking               19     5     9     9    76  1251   178     8     8    -3       1
tradition               20     1     9     9     1  1252   149     1     1     0       4
tradition               20     1     9     9     4  1252   211     4     4    -3       4
United                  20     1     6     6    20  1255   267     3     3   -16      16
of                      20     1     2     2    30  1257   119     0     0   -10    1757
sides                   20     1     5     5    29  1256   113     5     5     1       4
sides                   20     1     5     5    29  1256   115     5     5     0       4
old.                    20     1     4     3    36  1258   474     3     3    -7      18
sides                   20     1     5     5    27  1256   103     3     3     9       4
old.                    20     1     4     3    34  1258   243     1     1    -7      18
old.                    20     1     4     3    34  1258    57     1     1     0      18
United's                20     1     8     8    43  1260   178     0     0    -9     -99
Even                    20     1     4     4    42  1259   201     4     4     1      84
detractors              20     1    10    10    55  1261   261     3     3   -13       1
detractors              20     1    10    10    59  1261   110     7     7    -4       1
the                     20     1     3     3    66  1263    73     1     1    -7    3511
club                    20     1     4     4    70  1264   162     1     1    -4       5
club                    20     1     4     4    72  1264   260     3     3    -2       5
detractors              20     1    10    10    57  1261   188     5     5    15       1
detractors              20     1    10    10    54  1261   146     2     2     3       1
fiercely                20     2     8     8     5  1266   300     5     5   -99       2
resented                20     2     8     8    14  1267   103     5     5    -9       2
*Blink                  20   -99     8     8   -99   -99    54   -99   -99   -99     -99
resented                20     2     8     8    15  1267   236     6     6   -99       2
stranglehold            20     2    12    12    27  1270   182     1     1   -12       1
its                     20     2     3     3    22  1269   198     0     0     5     152
stranglehold            20     2    12    12    33  1270   195     7     7   -11       1
stranglehold            20     2    12    12    29  1270   226     3     3     4       1
stranglehold            20     2    12    12    36  1270    93    10    10    -7       1
English                 20     2     7     7    49  1273   238     3     3   -13      14
the                     20     2     3     3    43  1272   153     1     1     6    3511
English                 20     2     7     7    53  1273   140     7     7   -10      14
English                 20     2     7     7    50  1273   181     4     4     3      14
English                 20     2     7     7    47  1273   183     1     1     3      14
on                      20     2     2     2    41  1271   275     2     2     6     417
English                 20     2     7     7    48  1273    58     2     2    -7      14
game                    20     2     4     4    55  1274   320     1     1    -7       8
English                 20     2     7     7    50  1273   150     4     4     5      14
English                 20     2     7     7    49  1273   152     3     3     1      14
game                    20     2     4     4    57  1274    93     3     3    -8       8
football,               20     5     9     8    67  1314   202     2     2   -99       6
football,               20     5     9     8    71  1314   465     6     6    -4       6
then                    20     5     4     4    78  1315    66     3     3    -7      71
*Blink                  20   -99     4     4   -99   -99    72   -99   -99   -99     -99
domestic                20     3     8     8    20  1282    58     4     4   -99       2
domestic                20     3     8     8    23  1282   154     7     7    -3       2
football                20     3     8     8    30  1283   150     5     5    -7       6
been                    20     3     4     4    42  1285   172     4     4   -12     178
been                    20     3     4     4    38  1285   174     0     0     4     178
raised                  20     3     6     6    48  1286   192     5     5   -10       5
raised                  20     3     6     6    47  1286    98     4     4     1       5
breathtaking            20     3    12    12    57  1288   260     4     4   -10       2
breathtaking            20     3    12    12    59  1288   237     6     6    -2       2
levels.                 20     3     7     6    71  1290   101     1     1   -12       5
such                    20     4     4     4     3  1292   185     0     0   -99      87
erudite                 20     4     7     7    13  1293   117     5     5   -10       1
Continentals            20     4    12    12    18  1294   139     2     2    -5       1
Arsenal                 20     5     7     7    19  1306    74     2     2   -99       1
erudite                 20     4     7     7    12  1293   266     4     4   -99       1
Continentals            20     4    12    12    22  1294   199     6     6   -10       1
Continentals            20     4    12    12    18  1294   103     2     2     4       1
England                 20     4     7     7    39  1297   192     3     3   -21      12
England                 20     4     7     7    37  1297   171     1     1     2      12
manager,                20     4     8     7    49  1298   244     5     5   -12      12
Sven                    20     4     4     4    56  1299   223     3     3    -7       1
Goran                   20     4     5     5    61  1300   307     3     3    -5       1
Eriksson,               20     4     9     8    68  1301   224     4     4    -7       2
Eriksson,               20     4     9     8    67  1301   235     3     3     1       2
Sven                    20     4     4     4    55  1299    63     2     2    12       1
Wenger                  20     5     6     6    11  1304   308     4     4   -99       2
Arsenal                 20     5     7     7    20  1306   154     3     3    -9       1
seem                    20     5     4     4    27  1307   302     2     2    -7      18
represent               20     5     9     9    36  1309   263     3     3    -9       2
new                     20     5     3     3    48  1311   202     3     3   -12      93
new                     20     5     3     3    46  1311   183     1     1     2      93
studiousness            20     5    12    12    54  1312   309     5     5    -8       1
football,               20     5     9     8    68  1314   282     3     3   -14       6
studiousness            20     5    12    12    53  1312   395     4     4    15       1
studiousness            20     5    12    12    59  1312   237    10    10    -6       1
studiousness            20     5    12    12    53  1312   228     4     4     6       1
football,               20     5     9     8    66  1314   208     1     1   -13       6
then                    20     5     4     4    75  1315   134     0     0    -9      71
then                    20     5     4     4    78  1315   100     3     3    -3      71
Ferguson                21     1     8     8     3  1316   196     3     3     0      21
Ferguson                21     1     8     8     5  1316    74     5     5    -2      21
might                   21     1     5     5    13  1317   229     4     4    -8      56
seen                    21     1     4     4    22  1319   258     4     4    -9      19
throwback               21     1     9     9    30  1322    66     2     2    -8       1
throwback               21     1     9     9    32  1322    93     4     4    -2       1
*Blink                  21   -99     9     9   -99   -99    83   -99   -99   -99     -99
an                      21     1     2     2    43  1324   243     2     2   -99     195
when                    21     1     4     4    49  1326   158     1     1    -6     144
an                      21     1     2     2    42  1324   172     1     1     7     195
the                     21     1     3     3    53  1327   227     0     0   -11    3511
sort                    21     1     4     4    59  1328   200     2     2    -6      14
men                     21     1     3     3    67  1330   200     2     2    -8      20
men                     21     1     3     3    66  1330   108     1     1     1      20
whom                    21     1     4     4    72  1332   186     0     0    -6      12
heir                    21     2     4     4     7  1335   218     4     4   -99       1
tough                   21     2     5     5    15  1337   211     5     5    -8       6
fellow-Scots            21     2    12    12    21  1338    57     5     5    -6     -99
fellow-Scots            21     2    12    12    27  1338   243    11    11    -6     -99
fellow-Scots            21     2    12    12    27  1338    68    11    11     0     -99
such                    21     2     4     4    33  1339   249     4     4    -6      87
Bill                    21     2     4     4    40  1341   273     3     3    -7       4
Shankly                 21     2     7     7    46  1342   290     4     4    -6       1
Jock                    21     2     4     4    58  1344    53     4     4   -12       1
Jock                    21     2     4     4    54  1344   243     0     0     4       1
Jock                    21     2     4     4    56  1344   134     2     2    -2       1
Stein                   21     2     5     5    61  1345   220     2     2    -5       1
seethed                 21     2     7     7    70  1347   216     3     3    -9       1
players'                21     5     8     7    67  1383   186     5     5   -99       9
seethed                 21     2     7     7    68  1347   294     1     1   -99       1
with                    21     2     4     4    75  1348   304     0     0    -7     393
seethed                 21     2     7     7    74  1347   132     7     7     1       1
seethed                 21     2     7     7    70  1347   310     3     3     4       1
with                    21     2     4     4    76  1348   115     1     1    -6     393
passion                 21     3     7     7     5  1350    70     3     3   -99       3
game,                   21     3     5     4    18  1353   129     0     0   -13       8
exuded                  21     3     6     6    30  1355   128     2     2   -12       1
exuded                  21     3     6     6    33  1355   135     5     5    -3       1
sometimes               21     3     9     9    41  1357   293     4     4    -8      12
sometimes               21     3     9     9    38  1357   188     1     1     3      12
terrifying              21     3    10    10    52  1358   138     5     5   -14       3
authority.              21     3    10     9    61  1359   208     3     3    -9       8
authority.              21     3    10     9    60  1359   378     2     2     1       8
But                     21     3     3     3    76  1360    63     3     3   -16     325
*Blink                  21   -99     3     3   -99   -99    52   -99   -99   -99     -99
get                     21     4     3     3     7  1363    88     1     1   -99      48
don't                   21     4     5     5     3  1362    72     3     3     4     -99
be                      21     4     2     2    14  1365   169     1     1   -11     423
the                     21     4     3     3    19  1366    91     3     3    -5    3511
towering                21     4     8     8    26  1367   196     6     6    -7       2
figure                  21     4     6     6    34  1368   125     5     5    -8       6
figure                  21     4     6     6    34  1368   115     5     5     0       6
Ferguson                21     4     8     8    44  1370   211     3     3   -10      21
Ferguson                21     4     8     8    47  1370   104     6     6    -3      21
become                  21     4     6     6    58  1372   146     4     4   -11      22
without                 21     4     7     7    64  1373    87     3     3    -6      33
become                  21     4     6     6    54  1372   182     0     0    10      22
the                     21     4     3     3    71  1374   138     2     2   -17    3511
attention               21     5     9     9    12  1376   189     0     0   -99      10
attention               21     5     9     9    19  1376   148     7     7    -7      10
detail                  21     5     6     6    26  1378    69     1     1    -7       3
detail                  21     5     6     6    30  1378   121     5     5    -4       3
profound                21     5     8     8    42  1380   252     6     6   -12       2
profound                21     5     8     8    40  1380   182     4     4     2       2
understanding           21     5    13    13    51  1381   220     6     6   -11       2
understanding           21     5    13    13    50  1381   158     5     5     1       2
players'                21     5     8     7    66  1383   223     4     4   -16       9
players'                21     5     8     7    62  1383   303     0     0     4       9
players'                21     5     8     7    69  1383   241     7     7    -7       9
personalities           22     1    13    13     5  1384   195     5     5     0       2
personalities           22     1    13    13     4  1384   157     4     4     1       2
no                      22     1     2     2    21  1386   172     1     1   -17     117
which                   22     1     5     5    19  1385    72     5     5     2     152
powers                  22     1     6     6    26  1387   158     3     3    -7       2
powers                  22     1     6     6    29  1387    67     6     6    -3       2
powers                  22     1     6     6    29  1387   204     6     6     0       2
intimidation            22     1    12    12    41  1389   176     8     8   -12       1
intimidation            22     1    12    12    35  1389   243     2     2     6       1
make                    22     1     4     4    51  1391    70     1     1   -16      60
can                     22     1     3     3    47  1390    54     1     1     4     123
up                      22     1     2     2    57  1392   237     2     2   -10     135
It's                    22     1     4     4    64  1394   191     1     1    -7     152
just                    22     1     4     4    70  1395   255     2     2    -6      75
that,                   22     1     5     4    74  1396   222     1     1    -4     871
Eriksson                22     2     8     8    12  1398    55     5     5   -99       2
and                     22     2     3     3    16  1399    94     0     0    -4    1283
Wenger,                 22     2     7     6    27  1400   176     7     7   -11       2
Wenger,                 22     2     7     6    23  1400   218     3     3     4       2
Wenger,                 22     2     7     6    26  1400   143     6     6    -3       2
Ferguson                22     2     8     8    33  1401   112     5     5    -7      21
Ferguson                22     2     8     8    33  1401   354     5     5     0      21
been                    22     2     4     4    42  1403   268     1     1    -9     178
known                   22     2     5     5    48  1404   101     2     2    -6      16
go                      22     2     2     2    56  1406   278     1     1    -8      40
rages                   22     2     5     5    64  1408   178     1     1    -8       1
into                    22     2     4     4    60  1407   213     2     2     4      82
which                   22     2     5     5    73  1410    80     1     1   -13     152
rages                   22     2     5     5    67  1408   193     4     4     6       1
rages                   22     2     5     5    68  1408    83     5     5    -1       1
which                   22     2     5     5    73  1410    91     1     1    -5     152
have                    22     3     4     4     7  1412   165     0     0   -99     361
kicked                  22     3     6     6    20  1414   140     3     3   -13       2
been                    22     3     4     4    14  1413   182     2     2     6     178
been                    22     3     4     4    12  1413   121     0     0     2     178
and                     22     3     3     3    24  1415   185     0     0   -12    1283
teacups                 22     3     7     7    32  1416   341     4     4    -8       1
thrown.                 22     3     7     6    43  1417    70     7     7   -11       2
supporter.              22     5    10     9    52  1441   104     0     0   -99       1
'There's                22     3     8     7    52  1418    97     4     3   -99     -99
difference              22     3    10    10    60  1420   199     1     1    -8      15
difference              22     3    10    10    64  1420   136     5     5    -4      15
between                 22     3     7     7    72  1421   195     2     2    -8      42
old-style               22     4     9     9     6  1422   246     6     6   -99     -99
old-fashioned,'         22     4    15    13    23  1424   198     9     9   -17     -99
old-fashioned,'         22     4    15    13    20  1424    78     6     6     3     -99
old-fashioned,'         22     4    15    13    29  1424    82    15    15    -9     -99
old-fashioned,'         22     4    15    13    28  1424   112    14    14     1     -99
Alastair                22     4     8     8    38  1426   187     3     3   -10       2
says                    22     4     4     4    31  1425    52     1     1     7      47
Campbell,               22     4     9     8    50  1427   249     6     6   -19       2
Downing                 22     4     7     7    60  1429   197     2     2   -10       4
Downing                 22     4     7     7    63  1429   215     5     5    -3       4
Street                  22     4     6     6    70  1430   174     4     4    -7      15
press                   22     4     5     5    77  1431   461     4     4    -7      14
Street                  22     4     6     6    70  1430   146     4     4     7      15
press                   22     4     5     5    77  1431   147     4     4    -7      14
chief                   22     5     5     5     3  1432    62     3     3   -99      16
welcomed                22     5     8     8    14  1435   156     0     0   -11       3
welcomed                22     5     8     8    21  1435   313     7     7    -7       3
Ferguson                22     5     8     8    28  1436   298     5     5    -7      21
staunch                 22     5     7     7    40  1439   268     3     3   -12       3
Labour                  22     5     6     6    48  1440   255     3     3    -8      24
supporter.              22     5    10     9    59  1441   121     7     7   -11       1
'Yes,                   22     5     5     3    63  1442   106     0    -1    -4       7
he's                    22     5     4     4    71  1443   202     2     2    -8     -99
he's                    22     5     4     4    73  1443   149     4     4    -2     -99
as                      22     5     2     2    34  1437   171     2     2    39     422
staunch                 22     5     7     7    40  1439   155     3     3    -6       3
Labour                  22     5     6     6    50  1440    95     5     5   -10      24
in                      23     1     2     2     7  1446   266     1     1     0    1091
style                   23     1     5     5     2  1445   223     2     2     5       3
he's                    23     1     4     4    15  1448   202     1     1   -13     -99
disciplined             23     1    11    11    23  1449   165     4     4    -8       1
disciplined             23     1    11    11    30  1449    67    11    11    -7       1
*Blink                  23   -99    11    11   -99   -99    52   -99   -99   -99     -99
leads                   23     1     5     5    39  1452   298     1     1   -99       3
and                     23     1     3     3    34  1450   193     3     3     5    1283
leads                   23     1     5     5    42  1452   220     4     4    -8       3
top.                    23     1     4     3    53  1455   202     0     0   -11      14
from                    23     1     4     4    45  1453    74     1     1     8     248
But                     23     1     3     3    59  1456   243     1     1   -14     325
But                     23     1     3     3    61  1456    70     3     3    -2     325
what                    23     1     4     4    64  1457   171     2     2    -3     125
people                  23     1     6     6    69  1458    84     2     2    -5      90
don't                   23     2     5     5    13  1460   169     5     5   -99     -99
understand              23     2    10    10    21  1461   210     7     7    -8      10
Alex                    23     2     4     4    31  1463   130     0     0   -10       3
that                    23     2     4     4    42  1465   100     3     3   -11     871
an                      23     2     2     2    52  1468   199     1     1   -10     195
incredibly              23     2    10    10    58  1469   175     4     4    -6       2
acute                   23     2     5     5    68  1470   173     3     3   -10       2
intelligence.           23     3    13    12     6  1471   236     6     6   -99       9
all                     23     5     3     3    26  1503    54     3     3   -99     167
one                     23     3     3     3    21  1474    74     0     0   -99     176
was                     23     3     3     3    20  1473   146     3     3     1     383
first                   23     3     5     5    34  1477   300     2     2   -14      87
appreciate              23     3    10    10    43  1479   278     2     2    -9       3
the                     23     3     3     3    54  1480   210     2     2   -11    3511
importance              23     3    10    10    61  1481   209     5     5    -7       3
diet                    23     3     4     4    70  1483   217     0     0    -9       3
training                23     4     8     8     3  1485   244     3     3   -99      15
regimes                 23     4     7     7    14  1486   336     5     5   -11       1
regimes                 23     4     7     7    11  1486   102     2     2     3       1
regimes                 23     4     7     7    11  1486    59     2     2     0       1
players.                23     4     8     7    24  1488    66     3     3   -13       9
say                     23     5     3     3    22  1502   160     3     3   -99      49
the                     23     4     3     3    36  1490    68     3     3   -99    3511
the                     23     4     3     3    35  1490   104     2     2     1    3511
same                    23     4     4     4    41  1491   390     4     4    -6      36
he                      23     4     2     2    47  1493   106     0     0    -6     265
understands             23     4    11    11    58  1494   198     8     8   -11       1
understands             23     4    11    11    53  1494    66     3     3     5       1
mould.'                 23     5     7     5    67  1511    82     5     5   -99       1
United                  23     4     6     6    72  1496    87     5     5   -99      16
a                       23     4     1     1    77  1498   174     0     0    -5    1434
business.               23     5     9     8    12  1500   216     7     7   -99      27
huge                    23     5     4     4     4  1499    92     4     4     8      14
say                     23     5     3     3    22  1502   356     3     3   -18      49
I'd                     23     5     3     3    18  1501   197     3     3     4     -99
all                     23     5     3     3    26  1503   227     3     3    -8     167
puts                    23     5     4     4    35  1505   297     3     3    -9       3
that                    23     5     4     4    31  1504   110     4     4     4     871
the                     23     5     3     3    47  1508   197     3     3   -16    3511
the                     23     5     3     3    44  1508   268     0     0     3    3511
'new                    23     5     4     4    51  1509   294     3     3    -7      93
the                     23     5     3     3    46  1508   231     2     2     5    3511
mould.'                 23     5     7     5    66  1511   334     4     4   -20       1
mould.'                 23     5     7     5    69  1511   110     7     7    -3       1
Few                     23     5     3     3    76  1512   389     2     2    -7      46
managers                24     1     8     8     2  1513   225     2     2     0       2
form                    24     1     4     4    10  1514    69     1     1    -8      18
with                    24     1     4     4    21  1516   243     1     1   -11     393
bonds                   24     1     5     5    15  1515   160     1     1     6       2
players                 24     1     7     7    28  1517   186     3     3   -13       9
players                 24     1     7     7    25  1517   172     0     0     3       9
*Blink                  24   -99     7     7   -99   -99    96   -99   -99   -99     -99
Ferguson                24     1     8     8    42  1519   236     6     6   -99      21
Ferguson                24     1     8     8    39  1519   149     3     3     3      21
as                      24     1     2     2    35  1518   167     2     2     4     422
does.                   24     1     5     4    48  1520   218     3     3   -13      45
has                     24     1     3     3    55  1522   227     1     1    -7     239
regarded                24     1     8     8    61  1523   173     3     3    -6       3
Welsh                   24     1     5     5    71  1525   239     0     0   -10       3
the                     24     1     3     3    67  1524   123     0     0     4    3511
winger                  24     2     6     6     5  1526   202     5     5   -99       1
Giggs                   24     2     5     5    15  1528    97     3     3   -10       1
as                      24     2     2     2    25  1530   153     0     0   -10     422
Giggs                   24     2     5     5    12  1528    56     0     0    13       1
Ryan                    24     2     4     4    11  1527   229     4     4     1       1
as                      24     2     2     2    27  1530   202     2     2   -16     422
son                     24     2     3     3    33  1532   265     3     3    -6       6
since                   24     2     5     5    39  1534   164     0     0    -6      32
since                   24     2     5     5    43  1534   165     4     4    -4      32
broke                   24     2     5     5    52  1536   201     4     4    -9       3
broke                   24     2     5     5    50  1536    54     2     2     2       3
Ferguson                24     5     8     8    62  1574    78     5     5   -99      21
into                    24     2     4     4    58  1537   214     4     4   -99      82
a                       24     2     1     1    71  1541   379     0     0   -13    1434
gifted                  24     2     6     6    75  1542   226     2     2    -4       1
*Blink                  24   -99     6     6   -99   -99    53   -99   -99   -99     -99
Keane,                  24     3     6     5    23  1546   174     3     3   -99       1
Keane,                  24     3     6     5    20  1546    54     0     0     3       1
Dutch                   24     5     5     5    25  1569    78     3     3   -99       6
United's                24     3     8     8    32  1547   228     5     5   -99     -99
United's                24     3     8     8    32  1547    72     5     5     0     -99
irresistible            24     3    12    12    41  1548   285     5     5    -9       3
midfielder,             24     3    11    10    56  1550   179     1     1   -15       1
Irish                   24     3     5     5    51  1549   220     2     2     5      19
midfielder,             24     3    11    10    59  1550   243     4     4    -8       1
irresistible            24     3    12    12    41  1548   419     5     5    18       3
Ferguson                24     3     8     8    71  1551   226     4     4   -30      21
Ferguson                24     3     8     8    68  1551   140     1     1     3      21
irresistible            24     3    12    12    44  1548   222     8     8    24       3
irresistible            24     3    12    12    40  1548   455     4     4     4       3
Ferguson                24     3     8     8    74  1551   146     7     7   -34      21
Ferguson                24     3     8     8    70  1551   143     3     3     4      21
sees                    24     3     4     4    78  1552   138     2     2    -8       3
many                    24     4     4     4     3  1553    97     3     3   -99      81
formidable              24     4    10    10    21  1557   251     5     5   -18       2
own                     24     4     3     3    13  1556   154     1     1     8      44
qualities.              24     4    10     9    30  1558    80     3     3   -17       7
van                     24     5     3     3    43  1572   117     2     2   -99       1
with                    24     4     4     4    43  1560    95     1     1   -99     393
Eric                    24     4     4     4    48  1561   169     1     1    -5       2
Cantona,                24     4     8     7    55  1562   271     3     3    -7       1
Peter                   24     4     5     5    66  1563   260     5     5   -11      11
Schmeichel              24     4    10    10    73  1564   189     6     6    -7       1
Peter                   24     4     5     5    65  1563   149     4     4     8      11
*Blink                  24   -99     5     5   -99   -99    89   -99   -99   -99     -99
brilliant               24     5     9     9    18  1568   125     6     6   -99       7
brilliant               24     5     9     9    19  1568   127     7     7    -1       7
brilliant               24     5     9     9    16  1568    70     4     4     3       7
Dutch                   24     5     5     5    27  1569   273     5     5   -11       6
striker                 24     5     7     7    32  1570   225     4     4    -5       1
Ruud                    24     5     4     4    40  1571   335     4     4    -8       1
Nistelrooy,             24     5    11    10    51  1573   199     6     6   -11       1
Nistelrooy,             24     5    11    10    48  1573   142     3     3     3       1
van                     24     5     3     3    44  1572   189     3     3     4       1
Ferguson                24     5     8     8    59  1574   120     2     2   -15      21
has                     24     5     3     3    68  1575   124     2     2    -9     239
found                   24     5     5     5    72  1576    57     2     2    -4      29
his                     24     5     3     3    78  1577   272     2     2    -6     161
faith                   25     1     5     5     3  1578   189     3     3     0       6
faith                   25     1     5     5     1  1578   199     1     1     2       6
individual              25     1    10    10    12  1580   214     3     3   -11       8
in                      25     1     2     2     8  1579   107     2     2     4    1091
*Blink                  25   -99     2     2   -99   -99    85   -99   -99   -99     -99
genius,                 25     1     7     6    20  1581   157     0     0   -99       4
genius,                 25     1     7     6    27  1581    59     7     7    -7       4
genius,                 25     1     7     6    27  1581   191     7     7     0       4
all                     25     1     3     3    35  1583   178     2     2    -8     167
all                     25     1     3     3    33  1583   167     0     0     2     167
attendant               25     1     9     9    45  1585   177     4     4   -12       1
attendant               25     1     9     9    41  1585   258     0     0     4       1
attendant               25     1     9     9    47  1585   230     6     6    -6       1
pitfalls,               25     1     9     8    55  1586    63     4     4    -8       1
spectacularly           25     1    13    13    65  1587   194     4     4   -10       1
spectacularly           25     1    13    13    63  1587   153     2     2     2       1
spectacularly           25     1    13    13    69  1587   159     8     8    -6       1
rewarded.               25     2     9     8     6  1588   307     6     6   -99       1
'Ferguson's             25     2    11    10    22  1589   116     8     7   -16     -99
probably                25     2     8     8    32  1590   747     6     6   -10      12
last                    25     2     4     4    42  1592   247     3     3   -10      73
manager                 25     2     7     7    49  1593   254     5     5    -7      12
can                     25     2     3     3    56  1595   213     0     0    -7     123
can                     25     2     3     3    58  1595   117     2     2    -2     123
fear                    25     2     4     4    65  1597   209     1     1    -7       9
as                      25     2     2     2    69  1598    97     0     0    -4     422
a                       25     2     1     1    73  1599   243     1     1    -4    1434
weapon                  25     2     6     6    75  1600   141     1     1    -2       5
as                      25     2     2     2    71  1598   168     2     2     4     422
players,'               25     3     9     7    18  1604   140     5     5   -99       9
players,'               25     3     9     7    18  1604    88     5     5     0       9
deal                    25     3     4     4     7  1602   173     4     4    11      17
deal                    25     3     4     4     6  1602   117     3     3     1      17
says                    25     3     4     4    26  1605   181     3     3   -20      47
the                     25     3     3     3    30  1606   113     2     2    -4    3511
sportswriter            25     3    12    12    41  1607   287     9     9   -11     -99
Jones.                  25     3     6     5    52  1609   142     3     3   -11       2
'That's                 25     3     7     6    61  1610   213     5     4    -9     -99
very                    25     3     4     4    66  1611   167     2     2    -5      56
difficult               25     3     9     9    72  1612    88     3     3    -6      15
today                   25     4     5     5     5  1613   199     5     5   -99      13
because                 25     4     7     7    12  1614    64     6     6    -7      78
*Off-screen             25   -99     7     7   -99   -99   190   -99   -99   -99     -99
so                      25     4     2     2    33  1618    81     2     2   -99     154
so                      25     4     2     2    33  1618   131     2     2     0     154
money                   25     4     5     5    39  1620    97     0     0    -6      37
that                    25     4     4     4    45  1621   210     0     0    -6     871
they                    25     4     4     4    54  1622   209     4     4    -9     258
can                     25     4     3     3    58  1623   163     3     3    -4     123
turn                    25     4     4     4    65  1625    83     1     1    -7      17
Ferguson                25     5     8     8    70  1640    72     2     2   -99      21
Ferguson                25     5     8     8    68  1640    90     0     0     2      21
*Off-screen             25   -99     8     8   -99   -99   107   -99   -99   -99     -99
to                      25     5     2     2    17  1631   173     2     2   -99    1597
go.'                    25     5     4     2    22  1632   166     4     4    -5      40
loyalty                 25     5     7     7    34  1634   173     2     2   -12       3
loyalty                 25     5     7     7    35  1634    60     3     3    -1       3
players                 25     5     7     7    45  1636   253     2     2   -10       9
to                      25     5     2     2    42  1635   198     2     2     3    1597
returned,               25     5     9     8    59  1639   180     1     1   -17       7
not                     25     5     3     3    56  1638   229     2     2     3     277
returned,               25     5     9     8    64  1639   271     6     6    -8       7
returned,               25     5     9     8    58  1639   254     0     0     6       7
Ferguson                25     5     8     8    75  1640   179     7     7   -17      21
Ferguson                25     5     8     8    73  1640   219     5     5     2      21
Ferguson                25     5     8     8    71  1640    89     3     3     2      21
does                    26     1     4     4     1  1641   171     1     1     0      45
not                     26     1     3     3     5  1642    59     0     0    -4     277
easily                  26     1     6     6    13  1643   267     4     4    -8       8
easily                  26     1     6     6     9  1643   116     0     0     4       8
forgive.                26     1     8     7    22  1644    67     6     6   -13       1
*Blink                  26   -99     8     7   -99   -99    70   -99   -99   -99     -99
when                    26     1     4     4    34  1646   201     0     0   -99     144
Likewise                26     1     8     8    31  1645   123     6     6     3       3
feels                   26     1     5     5    43  1648   199     1     1   -12       2
feels                   26     1     5     5    46  1648   100     4     4    -3       2
criticism               26     1     9     9    57  1650   243     3     3   -11       5
press                   26     1     5     5    51  1649   271     3     3     6      14
criticism               26     1     9     9    57  1650    92     3     3    -6       5
unjustified.            26     1    12    11    67  1652   235     0     0   -10       1
is                      26     1     2     2    65  1651   295     1     1     2     717
season                  26     2     6     6    11  1654   248     6     6   -99       5
a                       26     2     1     1    22  1657    76     1     1   -11    1434
*Off-screen             26   -99     1     1   -99   -99    60   -99   -99   -99     -99
low                     26     2     3     3    23  1658    85     0     0   -99       6
point                   26     2     5     5    29  1659   314     2     2    -6      26
point                   26     2     5     5    32  1659   222     5     5    -3      26
often                   26     2     5     5    43  1662   205     3     3   -11      31
his                     26     2     3     3    39  1661   226     3     3     4     161
turbulent               26     2     9     9    51  1663   231     5     5   -12       1
turbulent               26     2     9     9    50  1663   112     4     4     1       1
relationship            26     2    12    12    62  1664    89     6     6   -12       4
with                    26     2     4     4    70  1665    84     1     1    -8     393
Ferguson                26     3     8     8    19  1668   199     3     3   -99      21
Ferguson                26     3     8     8    16  1668    80     0     0     3      21
*Off-screen             26   -99     8     8   -99   -99   112   -99   -99   -99     -99
*Off-screen             26   -99     8     8   -99   -99    63   -99   -99   -99     -99
