WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
playthings             -99     0     0     0     0   636     0     0     0     0       0
of                     -99     0     0     0     0   637     0     0     0     0       0
demography,            -99     0     0     0     0   638     0     0     0     0       0
our                    -99     0     0     0     0   639     0     0     0     0       0
tastes                 -99     0     0     0     0   640     0     0     0     0       0
ticketed               -99     0     0     0     0   641     0     0     0     0       0
and                    -99     0     0     0     0   642     0     0     0     0       0
bracketed              -99     0     0     0     0   643     0     0     0     0       0
by                     -99     0     0     0     0   644     0     0     0     0       0
media                  -99     0     0     0     0   645     0     0     0     0       0
puppet-masters         -99     0     0     0     0   646     0     0     0     0       0
who                    -99     0     0     0     0   647     0     0     0     0       0
long                   -99     0     0     0     0   648     0     0     0     0       0
to                     -99     0     0     0     0   649     0     0     0     0       0
give                   -99     0     0     0     0   650     0     0     0     0       0
us                     -99     0     0     0     0   651     0     0     0     0       0
exactly                 11     1     7     7     4   652   244     4     4   397       8
what                   -99     0     0     0     0   653     0     0     0     0       0
they                    11     1     4     4    15   654   183     2     2   398     258
know                    11     1     4     4    22   655   211     4     4   399      31
we                     -99     0     0     0     0   656     0     0     0     0       0
want                    11     1     4     4    26   657   174     0     0   400      40
-                      -99     0     0     0     0   658     0     0     0     0       0
and                    -99     0     0     0     0   659     0     0     0     0       0
nothing                 11     1     7     7    38   660   218     1     1   401      14
less,                   11     1     5     4    47   661   183     2     2   402      27
or                      11     1     2     2    53   662   430     2     2   403     194
more.                  -99     0     0     0     0   663     0     0     0     0       0
'Niche'                 11     1     7     5    66   664   343     2     1   404       1
'Niche'                 11     1     7     5    71   664   217     7     6   405       1
culture                 11     1     7     7    72   665   138     0     0   406      22
permits                 11     2     7     7     7   666   180     7     7   407       1
providers               11     2     9     9    15   667   288     7     7   408       4
to                      11     2     2     2    19   668   414     1     1   409    1597
deliver                 11     2     7     7    25   669   200     4     4   410       4
targeted                11     2     8     8    31   670   205     2     2   411       2
audiences               11     2     9     9    40   671   247     2     2   412       4
to                     -99     0     0     0     0   672     0     0     0     0       0
advertisers             11     2    11    11    54   673    62     3     3   413       3
advertisers             11     2    11    11    54   673    60     3     3   414       3
with                    11     2     4     4    64   674   188     1     1   415     393
enough                  11     2     6     6    69   675   161     1     1   416      32
exactitude              11     3    10    10     6   676   270     6     6   417       1
to                     -99     0     0     0     0   677     0     0     0     0       0
make                    11     3     4     4    17   678   222     3     3   418      60
sure                    11     3     4     4    23   679   228     4     4   419      14
that                   -99     0     0     0     0   680     0     0     0     0       0
a                      -99     0     0     0     0   681     0     0     0     0       0
twentysomething         11     3    15    15    32   682   117     1     1   420       2
urban                   11     3     5     5    50   683   188     3     3   422       3
clubber                 11     3     7     7    53   684   152     0     0   423       1
clubber                 11     3     7     7    57   684   189     4     4   424       1
seldom                  11     3     6     6    65   685   281     4     4   425       1
has                     11     3     3     3    70   686   183     2     2   426     239
to                     -99     0     0     0     0   687     0     0     0     0       0
contemplate             11     4    11    11     9   688    91     9     9   427       2
an                     -99     0     0     0     0   689     0     0     0     0       0
ad                     -99     0     0     0     0   690     0     0     0     0       0
for                     11     4     3     3    18   691   168     0     0   428     519
a                       11     4     1     1    22   692   238     0     0   429    1434
DIY                     11     4     3     3    27   693   208     3     3   430       1
greenhouse              11     4    10    10    33   694   221     5     5   431       1
or                     -99     0     0     0     0   695     0     0     0     0       0
a                      -99     0     0     0     0   696     0     0     0     0       0
stair-lift.             11     4    11    10    47   697   205     3     3   432     -99
stair-lift.             11     4    11    10    51   697   225     7     7   433     -99
Filterers               11     4     9     9    60   698   426     4     4   434       1
and                    -99     0     0     0     0   699     0     0     0     0       0
packagers              -99     0     0     0     0   700     0     0     0     0       0
devote                 -99     0     0     0     0   701     0     0     0     0       0
their                   11     5     5     5    10   702   157     3     3   435     225
time                   -99     0     0     0     0   703     0     0     0     0       0
and                     11     5     3     3    18   704   214     0     0   436    1283
skill                   11     5     5     5    26   705   224     4     4   437       2
to                     -99     0     0     0     0   706     0     0     0     0       0
guaranteeing            11     5    12    12    35   707   144     4     4   438       1
that                    11     5     4     4    48   708   101     4     4   439     871
we                     -99     0     0     0     0   709     0     0     0     0       0
never                  -99     0     0     0     0   710     0     0     0     0       0
run                    -99     0     0     0     0   711     0     0     0     0       0
across                 -99     0     0     0     0   712     0     0     0     0       0
any                    -99     0     0     0     0   713     0     0     0     0       0
item                   -99     0     0     0     0   714     0     0     0     0       0
that                   -99     0     0     0     0   715     0     0     0     0       0
surprises               12     1     9     9     7   716   224     2     2   440       1
or                     -99     0     0     0     0   717     0     0     0     0       0
intrigues               12     1     9     9    19   718   158     1     1   441       1
intrigues               12     1     9     9    23   718   204     5     5   442       1
us.                     12     1     3     2    29   719   110     1     1   443      86
If                     -99     0     0     0     0   720     0     0     0     0       0
it                      12     1     2     2    37   721   198     2     2   444     544
didn't                 -99     0     0     0     0   722     0     0     0     0       0
sound                   12     1     5     5    47   723   182     2     2   445       5
too                     12     1     3     3    54   724   199     3     3   446      56
much                   -99     0     0     0     0   725     0     0     0     0       0
like                    12     1     4     4    64   726   160     4     4   447      99
the                    -99     0     0     0     0   727     0     0     0     0       0
sort                    12     1     4     4    69   728   219     0     0   448      14
of                     -99     0     0     0     0   729     0     0     0     0       0
pompous                 12     2     7     7     7   730   200     7     7   449       1
Restoration             12     2    11    11    16   731   246     8     8   450       1
tragedy                 12     2     7     7    26   732   240     6     6   451       2
that                   -99     0     0     0     0   733     0     0     0     0       0
not                    -99     0     0     0     0   734     0     0     0     0       0
even                    12     2     4     4    38   735   206     1     1   452      84
Four                    12     2     4     4    46   736   199     4     4   453      27
would                  -99     0     0     0     0   737     0     0     0     0       0
deign                   12     2     5     5    53   738   202     0     0   454       1
to                     -99     0     0     0     0   739     0     0     0     0       0
broadcast,              12     2    10     9    63   740   123     1     1   455       3
broadcast,              12     2    10     9    68   740    63     6     6   456       3
you                     12     2     3     3    76   741   165     3     3   457     179
might                  -99     0     0     0     0   742     0     0     0     0       0
call                    12     3     4     4     8   743   205     2     2   458      22
this                   -99     0     0     0     0   744     0     0     0     0       0
trend                   12     3     5     5    19   745   211     3     3   459       5
the                    -99     0     0     0     0   746     0     0     0     0       0
Death                   12     3     5     5    27   747   205     1     1   460      22
of                     -99     0     0     0     0   748     0     0     0     0       0
Serendipity.            12     3    12    11    39   749   232     4     4   461       3
Serendipity.            12     3    12    11    42   749   142     7     7   462       3
Of                     -99     0     0     0     0   750     0     0     0     0       0
course,                 12     3     7     6    59   751   313     4     4   463      32
the                    -99     0     0     0     0   752     0     0     0     0       0
BBC                    -99     0     0     0     0   753     0     0     0     0       0
has                    -99     0     0     0     0   754     0     0     0     0       0
no                     -99     0     0     0     0   755     0     0     0     0       0
fickle                 -99     0     0     0     0   756     0     0     0     0       0
advertisers             12     4    11    11    13   757    62     6     6   465       3
advertisers             12     4    11    11     7   757   149     0     0   466       3
advertisers             12     4    11    11    17   757   207    10    10   467       3
to                     -99     0     0     0     0   758     0     0     0     0       0
please                  12     4     6     6    24   759   272     2     2   468       2
(just                   12     4     5     4    34   760   204     5     4   469      75
fickle                  12     4     6     6    41   761   104     6     6   470       2
politicians).           12     4    13    11    50   762   255     8     8   471      14
So                     -99     0     0     0     0   763     0     0     0     0       0
it                     -99     0     0     0     0   764     0     0     0     0       0
doesn't                -99     0     0     0     0   765     0     0     0     0       0
need                   -99     0     0     0     0   766     0     0     0     0       0
to                     -99     0     0     0     0   767     0     0     0     0       0
play                   -99     0     0     0     0   768     0     0     0     0       0
the                    -99     0     0     0     0   769     0     0     0     0       0
demographic             12     5    11    11    10   770   146     1     1   473       1
demographic             12     5    11    11    18   770   192     9     9   474       1
game                   -99     0     0     0     0   771     0     0     0     0       0
of                      12     5     2     2    27   772   185     1     1   475    1757
divide-and-lure         12     5    15    15    34   773   187     5     5   476     -99
divide-and-lure         12     5    15    15    41   773   193    12    12   477     -99
in                     -99     0     0     0     0   774     0     0     0     0       0
quite                  -99     0     0     0     0   775     0     0     0     0       0
so                     -99     0     0     0     0   776     0     0     0     0       0
crude                  -99     0     0     0     0   777     0     0     0     0       0
a                      -99     0     0     0     0   778     0     0     0     0       0
fashion.               -99     0     0     0     0   779     0     0     0     0       0
The                     12     5     3     3    75   780    88     1     1   464    3511
chief                  -99     0     0     0     0   781     0     0     0     0       0
constituency            13     1    12    12     6   782   187     0     0   478       2
constituency            13     1    12    12    13   782   220     7     7   479       2
of                     -99     0     0     0     0   783     0     0     0     0       0
Four                    13     1     4     4    22   784   185     0     0   480      27
Four                    13     1     4     4    25   784   213     3     3   481      27
ought                   13     1     5     5    31   785   171     4     4   482       6
to                     -99     0     0     0     0   786     0     0     0     0       0
consist                 13     1     7     7    38   787   200     2     2   483       1
of                     -99     0     0     0     0   788     0     0     0     0       0
self-selecting          13     1    14    14    52   789   184     5     5   484     -99
self-selecting          13     1    14    14    57   789   148    10    10   485     -99
minorities              13     1    10    10    62   790   379     0     0   486       2
convened                13     2     8     8     7   791   210     7     7   487       1
by                     -99     0     0     0     0   792     0     0     0     0       0
a                      -99     0     0     0     0   793     0     0     0     0       0
passion                 13     2     7     7    16   794   194     2     2   488       3
passion                 13     2     7     7    18   794   149     4     4   489       3
-                      -99     0     0     0     0   795     0     0     0     0       0
whether                 13     2     7     7    28   796   271     4     4   490      37
for                    -99     0     0     0     0   797     0     0     0     0       0
qawwali                 13     2     7     7    36   798   289     0     0   491       1
qawwali                 13     2     7     7    40   798   437     4     4   492       1
music                  -99     0     0     0     0   799     0     0     0     0       0
or                     -99     0     0     0     0   800     0     0     0     0       0
quantum                 13     2     7     7    53   801   212     0     0   493       1
quantum                 13     2     7     7    58   801   170     5     5   494       1
quantum                 13     2     7     7    56   801   129     3     3   495       1
theory                 -99     0     0     0     0   802     0     0     0     0       0
-                      -99     0     0     0     0   803     0     0     0     0       0
rather                  13     2     6     6    71   804   244     1     1   496      42
than                   -99     0     0     0     0   805     0     0     0     0       0
by                     -99     0     0     0     0   806     0     0     0     0       0
the                    -99     0     0     0     0   807     0     0     0     0       0
brute                   13     3     5     5    16   808   289     4     4   497       1
parameters              13     3    10    10    23   809   209     5     5   498       1
of                      13     3     2     2    31   810   188     2     2   499    1757
region,                 13     3     7     6    34   811    98     2     2   500       1
age                     13     3     3     3    42   812   107     2     2   502      22
or                      13     3     2     2    44   813   230     0     0   501     194
class.                 -99     0     0     0     0   814     0     0     0     0       0
Always                  13     3     6     6    54   815   148     0     0   503      26
remember                13     3     8     8    67   816   188     6     6   504      10
that                   -99     0     0     0     0   817     0     0     0     0       0
a                      -99     0     0     0     0   818     0     0     0     0       0
large                  -99     0     0     0     0   819     0     0     0     0       0
majority                13     4     8     8     6   820   146     0     0   505       4
majority                13     4     8     8    13   820   171     7     7   506       4
of                     -99     0     0     0     0   821     0     0     0     0       0
affluent                13     4     8     8    19   822   344     1     1   507       1
folk                    13     4     4     4    27   823    77     0     0   508       1
take                   -99     0     0     0     0   824     0     0     0     0       0
their                   13     4     5     5    37   825   260     0     0   509     225
leisure                 13     4     7     7    43   826   152     0     0   510       1
leisure                 13     4     7     7    48   826   146     5     5   511       1
in                     -99     0     0     0     0   827     0     0     0     0       0
entirely                13     4     8     8    56   828   248     2     2   512       9
populist               -99     0     0     0     0   829     0     0     0     0       0
forms:                 -99     0     0     0     0   830     0     0     0     0       0
last                   -99     0     0     0     0   831     0     0     0     0       0
week,                  -99     0     0     0     0   832     0     0     0     0       0
we                     -99     0     0     0     0   833     0     0     0     0       0
learned                 13     5     7     7    18   834    81     4     4   514       2
that                   -99     0     0     0     0   835     0     0     0     0       0
a                       13     5     1     1    28   836   142     1     1   515    1434
third                  -99     0     0     0     0   837     0     0     0     0       0
of                      13     5     2     2    35   838   129     0     0   516    1757
Chelsea                -99     0     0     0     0   839     0     0     0     0       0
ticket-holders          13     5    14    14    48   840   131     2     2   518     -99
earn                   -99     0     0     0     0   841     0     0     0     0       0
more                   -99     0     0     0     0   842     0     0     0     0       0
than                   -99     0     0     0     0   843     0     0     0     0       0
œ50,000                 14     1     7     6     2   844   235     2     2   519     -99
per                     14     1     3     3    10   845   176     2     2   520      36
year.                   14     1     5     4    16   846    89     4     4   521      51
Meanwhile,              14     1    10     9    25   847   208     7     7   522      12
Keating                 14     1     7     7    33   848   210     4     4   523       2
and                    -99     0     0     0     0   849     0     0     0     0       0
colleagues              14     1    10    10    44   850   256     3     3   524       3
vow                     14     1     3     3    54   851   131     2     2   528       2
vow                     14     1     3     3    53   851   137     1     1   529       2
that                    14     1     4     4    57   852   190     1     1   525     871
BBC                     14     1     3     3    61   853   214     0     0   526      21
2                      -99     0     0     0     0   854     0     0     0     0       0
in                     -99     0     0     0     0   855     0     0     0     0       0
particular              14     1    10    10    70   856    73     0     0   527      13
particular              14     1    10    10    73   856   279     3     3   530      13
will                   -99     0     0     0     0   857     0     0     0     0       0
not                    -99     0     0     0     0   858     0     0     0     0       0
treat                  -99     0     0     0     0   859     0     0     0     0       0
the                     14     2     3     3    16   860   154     1     1   531    3511
birth                   14     2     5     5    22   861   218     3     3   532       4
of                     -99     0     0     0     0   862     0     0     0     0       0
Four                    14     2     4     4    29   863   237     1     1   533      27
as                     -99     0     0     0     0   864     0     0     0     0       0
a                      -99     0     0     0     0   865     0     0     0     0       0
pretext                 14     2     7     7    41   866   207     3     3   534       1
for                     14     2     3     3    47   867   191     1     1   535     519
an                     -99     0     0     0     0   868     0     0     0     0       0
even                    14     2     4     4    54   869   204     1     1   536      84
deeper                  14     2     6     6    60   870   158     2     2   537       2
plunge                  14     2     6     6    67   871   208     2     2   538       2
into                   -99     0     0     0     0   872     0     0     0     0       0
gardening-and-game-s    14     3    23    23     7   873   188     7     7   539     -99
gardening-and-game-s    14     3    23    23    17   873   218    17    17   540     -99
gardening-and-game-s    14     3    23    23    21   873   221    21    21   541     -99
territory.              14     3    10     9    30   874   182     6     6   542       3
We                     -99     0     0     0     0   875     0     0     0     0       0
shall                   14     3     5     5    40   876   172     2     2   543       5
see.                    14     3     4     3    47   877   102     3     3   544      41
In                     -99     0     0     0     0   878     0     0     0     0       0
'narrowcasting'         14     3    15    13    59   879   151     3     2   545       2
'narrowcasting'         14     3    15    13    63   879   216     7     6   546       2
ventures                14     3     8     8    74   880   270     2     2   547       2
such                   -99     0     0     0     0   881     0     0     0     0       0
as                      14     4     2     2     6   882   232     1     1   548     422
Four,                  -99     0     0     0     0   883     0     0     0     0       0
there's                 14     4     7     7    18   884    87     4     4   549     -99
a                       14     4     1     1    23   885   246     1     1   550    1434
paradox                 14     4     7     7    29   886   331     5     5   551       2
at                     -99     0     0     0     0   887     0     0     0     0       0
work                    14     4     4     4    35   888   106     0     0   552      32
that                   -99     0     0     0     0   889     0     0     0     0       0
deserves                14     4     8     8    47   890   439     2     2   553       3
deserves                14     4     8     8    53   890   247     8     8   554       3
more                    14     4     4     4    58   891    83     4     4   555     168
attention               14     4     9     9    64   892   109     5     5   556      10
than                    14     4     4     4    71   893   473     2     2   557     123
it                     -99     0     0     0     0   894     0     0     0     0       0
gets.                  -99     0     0     0     0   895     0     0     0     0       0
Since                  -99     0     0     0     0   896     0     0     0     0       0
the                    -99     0     0     0     0   897     0     0     0     0       0
Sixties,               -99     0     0     0     0   898     0     0     0     0       0
many                   -99     0     0     0     0   899     0     0     0     0       0
of                      14     5     2     2    31   900   163     1     1   559    1757
the                    -99     0     0     0     0   901     0     0     0     0       0
most                    14     5     4     4    40   902   102     3     3   560      93
exciting               -99     0     0     0     0   903     0     0     0     0       0
pulses                 -99     0     0     0     0   904     0     0     0     0       0
of                     -99     0     0     0     0   905     0     0     0     0       0
innovation             -99     0     0     0     0   906     0     0     0     0       0
across                 -99     0     0     0     0   907     0     0     0     0       0
a                      -99     0     0     0     0   908     0     0     0     0       0
spread                  15     1     6     6     5   909   212     5     5   561       3
of                     -99     0     0     0     0   910     0     0     0     0       0
cultural                15     1     8     8    13   911   208     3     3   562       7
forms                   15     1     5     5    19   912   184     0     0   563       4
have                    15     1     4     4    28   913   188     3     3   564     361
come                   -99     0     0     0     0   914     0     0     0     0       0
from                    15     1     4     4    35   915   175     0     0   565     248
a                      -99     0     0     0     0   916     0     0     0     0       0
push                    15     1     4     4    43   917   204     1     1   566       3
towards                 15     1     7     7    49   918   159     2     2   567      15
fusion                  15     1     6     6    57   919   271     2     2   568       1
and                    -99     0     0     0     0   920     0     0     0     0       0
hybridity.              15     1    10     9    66   921   278     0     0   569       1
hybridity.              15     1    10     9    68   921   176     2     2   570       1
Creatively              15     2    10    10     7   922   165     7     7   571       1
confused                15     2     8     8    15   923   203     4     4   572       2
artists                 15     2     7     7    22   924   240     2     2   573       4
have                    15     2     4     4    32   925   194     4     4   574     361
sought                  15     2     6     6    38   926   177     5     5   575       4
to                     -99     0     0     0     0   927     0     0     0     0       0
abolish                 15     2     7     7    47   928   266     4     4   576       1
the                    -99     0     0     0     0   929     0     0     0     0       0
distance                15     2     8     8    56   930   253     1     1   577       4
between                 15     2     7     7    64   931   191     0     0   578      42
between                 15     2     7     7    70   931   295     6     6   579      42
‚lite                  -99     0     0     0     0   932     0     0     0     0       0
and                    -99     0     0     0     0   933     0     0     0     0       0
popular                 15     3     7     7     8   934   171     4     4   580      10
styles,                 15     3     7     6    17   935   218     5     5   581       1
'highbrow'              15     3    10     8    24   936   353     4     3   582       2
and                    -99     0     0     0     0   937     0     0     0     0       0
'lowbrow'               15     3     9     7    40   938   509     5     4   583       1
registers,              15     3    10     9    49   939   184     4     4   584       2
learned                 15     3     7     7    58   940   308     2     2   585       2
learned                 15     3     7     7    63   940   276     7     7   586       2
and                    -99     0     0     0     0   941     0     0     0     0       0
vernacular             -99     0     0     0     0   942     0     0     0     0       0
traditions.             15     4    11    10     8   943    92     8     8   588       1
Look                   -99     0     0     0     0   944     0     0     0     0       0
at                      15     4     2     2    18   945   275     1     1   589     269
some                    15     4     4     4    24   946   228     4     4   590      86
of                     -99     0     0     0     0   947     0     0     0     0       0
BBC                    -99     0     0     0     0   948     0     0     0     0       0
Four's                  15     4     6     6    32   949   200     0     0   591     -99
early                  -99     0     0     0     0   950     0     0     0     0       0
performance             15     4    11    11    49   951   278     4     4   592       7
slots,                 -99     0     0     0     0   952     0     0     0     0       0
and                    -99     0     0     0     0   953     0     0     0     0       0
you'll                 -99     0     0     0     0   954     0     0     0     0       0
spot                   -99     0     0     0     0   955     0     0     0     0       0
this                   -99     0     0     0     0   956     0     0     0     0       0
force                   15     5     5     5     6   957   265     1     1   594       8
in                     -99     0     0     0     0   958     0     0     0     0       0
progress:               15     5     9     8    18   959   304     4     4   595       8
Bj”rk                  -99     0     0     0     0   960     0     0     0     0       0
sings                  -99     0     0     0     0   961     0     0     0     0       0
at                     -99     0     0     0     0   962     0     0     0     0       0
Covent                 -99     0     0     0     0   963     0     0     0     0       0
Garden;                -99     0     0     0     0   964     0     0     0     0       0
Fidelio                -99     0     0     0     0   965     0     0     0     0       0
comes                  -99     0     0     0     0   966     0     0     0     0       0
live                   -99     0     0     0     0   967     0     0     0     0       0
from                   -99     0     0     0     0   968     0     0     0     0       0
a                      -99     0     0     0     0   969     0     0     0     0       0
Birmingham              16     1    10    10     5   970   217     5     5   597       3
big                    -99     0     0     0     0   971     0     0     0     0       0
top;                    16     1     4     3    15   972   179     0     0   598      14
top;                    16     1     4     3    19   972   196     4     4   599      14
an                     -99     0     0     0     0   973     0     0     0     0       0
opera                   16     1     5     5    25   974   194     2     2   600       1
company                 16     1     7     7    31   975   175     2     2   601      17
mounts                 -99     0     0     0     0   976     0     0     0     0       0
a                       16     1     1     1    45   977   189     1     1   602    1434
(successful)            16     1    12    10    50   978   198     4     3   603      15
search                  16     1     6     6    60   979   145     1     1   604       4
for                    -99     0     0     0     0   980     0     0     0     0       0
new                     16     1     3     3    70   981    86     0     0   605      93
new                     16     1     3     3    73   981   151     3     3   606      93
divas                  -99     0     0     0     0   982     0     0     0     0       0
in                     -99     0     0     0     0   983     0     0     0     0       0
the                    -99     0     0     0     0   984     0     0     0     0       0
townships              -99     0     0     0     0   985     0     0     0     0       0
of                     -99     0     0     0     0   986     0     0     0     0       0
South                   16     2     5     5    21   987   188     1     1   607      11
Africa.                 16     2     7     6    26   988   193     0     0   608       6
Tune                    16     2     4     4    41   989   242     3     3   611       1
in                      16     2     2     2    45   990   261     2     2   609    1091
in                      16     2     2     2    44   990   220     1     1   610    1091
to                     -99     0     0     0     0   991     0     0     0     0       0
the                     16     2     3     3    50   992   186     1     1   612    3511
liveliest              -99     0     0     0     0   993     0     0     0     0       0
American               -99     0     0     0     0   994     0     0     0     0       0
TV                      16     2     2     2    74   995   275     2     2   613      11
(so                    -99     0     0     0     0   996     0     0     0     0       0
often                  -99     0     0     0     0   997     0     0     0     0       0
the                     16     3     3     3     6   998   172     0     0   614    3511
benchmark               16     3     9     9    16   999   286     6     6   615       1
for                    -99     0     0     0     0  1000     0     0     0     0       0
canny                   16     3     5     5    26  1001   173     2     2   616       1
British                 16     3     7     7    35  1002   171     5     5   617      77
broadcasters),          16     3    14    12    44  1003   229     6     6   618       3
and                    -99     0     0     0     0  1004     0     0     0     0       0
this                   -99     0     0     0     0  1005     0     0     0     0       0
pattern                 16     3     7     7    66  1006    89     4     4   619       1
stares                  16     3     6     6    73  1007   104     3     3   620       1
you                    -99     0     0     0     0  1008     0     0     0     0       0
in                     -99     0     0     0     0  1009     0     0     0     0       0
the                    -99     0     0     0     0  1010     0     0     0     0       0
face.                   16     4     5     4    10  1011   137     3     3   622      10
Buffy                   16     4     5     5    13  1012   156     0     0   621       1
the                     16     4     3     3    19  1013   135     0     0   623    3511
Vampire                 16     4     7     7    26  1014   213     3     3   624       1
Slayer                  16     4     6     6    37  1015   194     6     6   625       1
samples                 16     4     7     7    44  1016   129     6     6   627       2
samples                 16     4     7     7    44  1016   232     6     6   628       2
samples                 16     4     7     7    42  1016   163     4     4   629       2
300                     16     4     3     3    46  1017   208     0     0   626     -99
300                     16     4     3     3    49  1017   182     3     3   630     -99
years                   16     4     5     5    54  1018   204     4     4   631     104
of                     -99     0     0     0     0  1019     0     0     0     0       0
Gothic                 -99     0     0     0     0  1020     0     0     0     0       0
visual                  16     4     6     6    69  1021   176     3     3   632       3
and                     16     4     3     3    73  1022   125     0     0   633    1283
literary                16     5     8     8     8  1023   217     8     8   634       7
style,                 -99     0     0     0     0  1024     0     0     0     0       0
and                    -99     0     0     0     0  1025     0     0     0     0       0
places                  16     5     6     6    21  1026   202     1     1   635       9
a                      -99     0     0     0     0  1027     0     0     0     0       0
self-conscious          16     5    14    14    30  1028   150     1     1   636     -99
self-conscious          16     5    14    14    39  1028   252    10    10   637     -99
embodiment              16     5    10    10    50  1029   253     6     6   638       2
of                     -99     0     0     0     0  1030     0     0     0     0       0
European                16     5     8     8    61  1031   265     3     3   639      27
high                   -99     0     0     0     0  1032     0     0     0     0       0
culture                 16     5     7     7    73  1033    55     1     1   640      22
(Giles)                 17     1     7     5     6  1034   530     6     5   641       1
at                     -99     0     0     0     0  1035     0     0     0     0       0
its                    -99     0     0     0     0  1036     0     0     0     0       0
heart;                  17     1     6     5    15  1037   182     0     0   642       8
heart;                  17     1     6     5    20  1037   380     5     5   643       8
Seinfeld                17     1     8     8    25  1038   326     3     3   644       1
stages                  17     1     6     6    34  1039   188     3     3   645       3
his                    -99     0     0     0     0  1040     0     0     0     0       0
deadpan,                17     1     8     7    43  1041   302     1     1   646       1
deadpan,                17     1     8     7    45  1041   225     3     3   647       1
free-form               17     1     9     9    54  1042   204     3     3   648     -99
postmodern              17     1    10    10    61  1043    93     0     0   649       1
postmodern              17     1    10    10    69  1043   179     8     8   650       1
jests;                 -99     0     0     0     0  1044     0     0     0     0       0
The                    -99     0     0     0     0  1045     0     0     0     0       0
Simpsons                17     2     8     8    10  1046   103     6     6   651       2
Simpsons                17     2     8     8    10  1046    59     6     6   652       2
Simpsons                17     2     8     8     8  1046   199     4     4   659       2
import                  17     2     6     6    16  1047   262     3     3   653       2
import                  17     2     6     6    15  1047   176     2     2   660       2
the                     17     2     3     3    21  1048   232     1     1   654    3511
the                     17     2     3     3    20  1048   362     0     0   657    3511
the                     17     2     3     3    20  1048   173     0     0   658    3511
the                     17     2     3     3    23  1048   178     3     3   661    3511
dynamics                17     2     8     8    27  1049   221     3     3   655       1
dynamics                17     2     8     8    25  1049   243     1     1   656       1
dynamics                17     2     8     8    28  1049   175     4     4   662       1
of                     -99     0     0     0     0  1050     0     0     0     0       0
Eugene                  17     2     6     6    38  1051   295     2     2   663       2
O'Neill                 17     2     7     7    45  1052   137     2     2   664     -99
and                    -99     0     0     0     0  1053     0     0     0     0       0
Arthur                 -99     0     0     0     0  1054     0     0     0     0       0
Miller                 -99     0     0     0     0  1055     0     0     0     0       0
into                   -99     0     0     0     0  1056     0     0     0     0       0
the                    -99     0     0     0     0  1057     0     0     0     0       0
animated               -99     0     0     0     0  1058     0     0     0     0       0
comic-strip.            17     3    12    11    10  1059    71     1     1   665     -99
comic-strip.            17     3    12    11    16  1059   235     7     7   666     -99
comic-strip.            17     3    12    11    10  1059   243     1     1   668     -99
Yet,                   -99     0     0     0     0  1060     0     0     0     0       0
while                   17     3     5     5    33  1061   334     2     2   667      43
makers                 -99     0     0     0     0  1062     0     0     0     0       0
of                     -99     0     0     0     0  1063     0     0     0     0       0
culture                -99     0     0     0     0  1064     0     0     0     0       0
everywhere             -99     0     0     0     0  1065     0     0     0     0       0
cross                  -99     0     0     0     0  1066     0     0     0     0       0
boundaries              17     4    10    10    10  1067    89    10    10   669       2
and                    -99     0     0     0     0  1068     0     0     0     0       0
blur                   -99     0     0     0     0  1069     0     0     0     0       0
distinctions,          -99     0     0     0     0  1070     0     0     0     0       0
its                    -99     0     0     0     0  1071     0     0     0     0       0
marketers              -99     0     0     0     0  1072     0     0     0     0       0
labour                 -99     0     0     0     0  1073     0     0     0     0       0
to                     -99     0     0     0     0  1074     0     0     0     0       0
reinforce              -99     0     0     0     0  1075     0     0     0     0       0
them.                  -99     0     0     0     0  1076     0     0     0     0       0
Audiences              -99     0     0     0     0  1077     0     0     0     0       0
are                    -99     0     0     0     0  1078     0     0     0     0       0
sliced                 -99     0     0     0     0  1079     0     0     0     0       0
and                    -99     0     0     0     0  1080     0     0     0     0       0
sorted                 -99     0     0     0     0  1081     0     0     0     0       0
into                   -99     0     0     0     0  1082     0     0     0     0       0
ever                   -99     0     0     0     0  1083     0     0     0     0       0
thinner                -99     0     0     0     0  1084     0     0     0     0       0
bands.                 -99     0     0     0     0  1085     0     0     0     0       0
With                   -99     0     0     0     0  1086     0     0     0     0       0
